'IDCKWCDE11,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for RED ROCKS POINT Western Australia for September 2011,,,,,,,,,,
Issued at 22:35 GMT on Saturday 01 October 2011,,,,,,,,,,
© Copyright Commonwealth of Australia 2011 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
RED ROCKS POINT,01/09/2011, ,0.0, ,22.9,14.6, , , ,11.56
RED ROCKS POINT,02/09/2011, ,0.0, ,26.2,14.7, , , ,13.71
RED ROCKS POINT,03/09/2011, ,1.8, ,17.7,11.7, , , ,16.16
RED ROCKS POINT,04/09/2011, ,0.0, ,22.0,4.9, , , ,20.08
RED ROCKS POINT,05/09/2011, ,0.0, ,22.9,6.7, , , ,19.69
RED ROCKS POINT,06/09/2011, ,0.0, ,17.9,12.0, , , ,16.16
RED ROCKS POINT,07/09/2011, ,3.0, ,15.5,9.3, , , ,8.90
RED ROCKS POINT,08/09/2011, ,6.6, ,17.3,11.3, , , ,16.23
RED ROCKS POINT,09/09/2011, ,0.2, ,17.2,12.3, , , ,17.34
RED ROCKS POINT,10/09/2011, ,0.0, ,18.6,13.2, , , ,12.30
RED ROCKS POINT,11/09/2011, ,1.0, ,17.0,11.6, , , ,18.37
RED ROCKS POINT,12/09/2011, ,0.0, ,23.7,10.4, , , ,21.44
RED ROCKS POINT,13/09/2011, ,0.0, ,26.1,8.8, , , ,21.60
RED ROCKS POINT,14/09/2011, ,0.0, ,24.1,10.2, , , ,20.32
RED ROCKS POINT,15/09/2011, ,0.2, ,28.0,5.8, , , ,21.87
RED ROCKS POINT,16/09/2011, ,0.2, ,19.7,11.5, , , ,16.64
RED ROCKS POINT,17/09/2011, ,0.0, ,20.6,13.5, , , ,21.93
RED ROCKS POINT,18/09/2011, ,0.0, ,34.4,12.2, , , ,11.47
RED ROCKS POINT,19/09/2011, ,0.8, ,21.1,9.9, , , ,20.68
RED ROCKS POINT,20/09/2011, ,0.0, ,24.7,8.8, , , ,22.31
RED ROCKS POINT,21/09/2011, ,0.0, ,30.4,9.7, , , ,22.68
RED ROCKS POINT,22/09/2011, ,0.0, ,18.9,13.4, , , ,15.61
RED ROCKS POINT,23/09/2011, ,0.0, ,18.0,13.2, , , ,21.61
RED ROCKS POINT,24/09/2011, ,0.0, ,17.8,9.3, , , ,23.77
RED ROCKS POINT,25/09/2011, ,0.0, ,23.9,11.3, , , ,13.24
RED ROCKS POINT,26/09/2011, ,0.2, ,24.4,16.0, , , ,23.65
RED ROCKS POINT,27/09/2011, ,0.0, ,19.0,10.6, , , ,11.30
RED ROCKS POINT,28/09/2011, ,3.8, ,17.2,7.8, , , ,20.24
RED ROCKS POINT,29/09/2011, ,0.6, ,19.3,10.5, , , ,19.70
RED ROCKS POINT,30/09/2011, ,0.0, ,18.7,6.2, , , ,23.93
Totals:,, ,18.4, ,,,,,, 
