'IDCKWCDE11,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for RED ROCKS POINT Western Australia for April 2016,,,,,,,,,,
Issued at 22:30 GMT on Sunday 01 May 2016,,,,,,,,,,
© Copyright Commonwealth of Australia 2016 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
RED ROCKS POINT,01/04/2016,4.8,0.0, ,26.0,15.0,88,45,5.81,19.39
RED ROCKS POINT,02/04/2016,4.2,0.2, ,23.2,19.2,74,61,5.90,17.71
RED ROCKS POINT,03/04/2016,3.7,0.0, ,23.1,12.1,90,56,5.09,18.90
RED ROCKS POINT,04/04/2016,5.6,0.0, ,29.8,12.4,92,32,4.81,20.38
RED ROCKS POINT,05/04/2016,2.5,5.0, ,19.1,18.3,94,62,9.20,3.82
RED ROCKS POINT,06/04/2016,4.2,0.8, ,20.9,15.0,80,45,7.57,12.95
RED ROCKS POINT,07/04/2016,3.3,0.2, ,22.1,13.8,89,44,3.83,13.98
RED ROCKS POINT,08/04/2016,3.6,0.0, ,21.7,10.0,94,51,5.35,18.80
RED ROCKS POINT,09/04/2016,3.8,0.0, ,22.6,11.9,88,50,5.12,18.34
RED ROCKS POINT,10/04/2016,3.3,0.0, ,23.0,12.5,93,60,4.16,19.63
RED ROCKS POINT,11/04/2016,3.2,0.0, ,22.3,10.7,94,61,4.78,18.66
RED ROCKS POINT,12/04/2016,3.7,0.0, ,21.8,18.3,81,62,7.46,14.53
RED ROCKS POINT,13/04/2016,2.6,0.0, ,21.2,13.8,90,67,5.97,9.99
RED ROCKS POINT,14/04/2016,4.0,0.0, ,26.9,16.4,92,45,4.07,16.31
RED ROCKS POINT,15/04/2016,3.2,0.0, ,23.9,12.8,94,60,4.42,17.51
RED ROCKS POINT,16/04/2016, ,0.0, , ,18.9,81,68,7.32,15.93
RED ROCKS POINT,17/04/2016, , , ,23.4, ,93,49,5.68,16.72
RED ROCKS POINT,18/04/2016,5.1,0.0, ,29.8,15.5,82,31,4.60,15.14
RED ROCKS POINT,19/04/2016,3.5,3.0, ,22.4,15.7,88,48,5.83,11.97
RED ROCKS POINT,20/04/2016,3.2,0.0, ,23.3,19.4,89,68,6.71,14.18
RED ROCKS POINT,21/04/2016,3.4,0.0, ,22.1,17.5,79,58,6.02,11.64
RED ROCKS POINT,22/04/2016,3.5,0.2, ,22.4,17.0,83,59,6.90,12.73
RED ROCKS POINT,23/04/2016,3.7,0.0, ,20.8,16.9,84,53,8.06,14.15
RED ROCKS POINT,24/04/2016,4.7,0.0, ,26.2,10.7,88,33,5.40,17.23
RED ROCKS POINT,25/04/2016,6.7,0.0, ,35.3,14.1,65,16,4.36,15.92
RED ROCKS POINT,26/04/2016,3.9,0.0, ,30.1,20.3,92,26,3.75,5.51
RED ROCKS POINT,27/04/2016,3.2,0.6, ,21.1,13.7,92,51,5.07,16.77
RED ROCKS POINT,28/04/2016,3.9,0.0, ,25.2,8.6,95,30,4.03,14.38
RED ROCKS POINT,29/04/2016,4.0,0.0, ,24.7,9.0,80,32,4.04,16.70
RED ROCKS POINT,30/04/2016,2.6,1.0, ,19.4,10.6,92,56,5.21,11.28
Totals:,,107.1,11, ,,,,,, 
