'IDCKWCDE11,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for HALLS CREEK COMPARISON Western Australia for September 2015,,,,,,,,,,
Issued at 22:31 GMT on Thursday 01 October 2015,,,,,,,,,,
© Copyright Commonwealth of Australia 2015 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
HALLS CREEK COMPARISON,01/09/2015, , , , , , , , , 
HALLS CREEK COMPARISON,02/09/2015, , , , , , , , , 
HALLS CREEK COMPARISON,03/09/2015, , , , , , , , , 
HALLS CREEK COMPARISON,04/09/2015, , , , , , , , , 
HALLS CREEK COMPARISON,05/09/2015, , , , , , , , , 
HALLS CREEK COMPARISON,06/09/2015, , , , , , , , , 
HALLS CREEK COMPARISON,07/09/2015, , , , , , , , , 
HALLS CREEK COMPARISON,08/09/2015, , , , , , , , , 
HALLS CREEK COMPARISON,09/09/2015, , , , , , , , , 
HALLS CREEK COMPARISON,10/09/2015, , , , , , , , , 
HALLS CREEK COMPARISON,11/09/2015, , , , , , , , , 
HALLS CREEK COMPARISON,12/09/2015, , , , , , , , , 
HALLS CREEK COMPARISON,13/09/2015, , , , , , , , , 
HALLS CREEK COMPARISON,14/09/2015, , , , , , , , , 
HALLS CREEK COMPARISON,15/09/2015, , , , , , , , , 
HALLS CREEK COMPARISON,16/09/2015, , , , , , , , ,24.99
HALLS CREEK COMPARISON,17/09/2015, , , , , , , , ,22.60
HALLS CREEK COMPARISON,18/09/2015, , , ,35.2, , , , ,24.68
HALLS CREEK COMPARISON,19/09/2015,6.7,0.0, ,33.7,22.4,26,12,3.25,15.97
HALLS CREEK COMPARISON,20/09/2015,7.6,0.0, ,35.5,22.8,24,10,3.32,22.38
HALLS CREEK COMPARISON,21/09/2015,8.8,0.0, ,35.6,20.4,23,6,4.09,25.87
HALLS CREEK COMPARISON,22/09/2015,8.6,0.0, ,33.9,16.2,26,7,4.22,26.28
HALLS CREEK COMPARISON,23/09/2015,8.6,0.0, ,31.8,19.0,23,9,4.58,26.18
HALLS CREEK COMPARISON,24/09/2015,8.3,0.0, ,31.6,15.8,27,9,4.36,26.40
HALLS CREEK COMPARISON,25/09/2015,7.7,0.0, ,31.3,14.6,25,7,3.64,27.00
HALLS CREEK COMPARISON,26/09/2015,7.0,0.0, ,31.8,11.6,26,5,2.87,27.52
HALLS CREEK COMPARISON,27/09/2015,6.7,0.0, ,32.4,11.9,21,5,2.47,27.80
HALLS CREEK COMPARISON,28/09/2015,6.2,0.0, ,32.8,11.5,22,4,2.17,25.59
HALLS CREEK COMPARISON,29/09/2015,6.2,0.0, ,34.5,10.6,24,4,1.90,27.43
HALLS CREEK COMPARISON,30/09/2015,8.9,0.0, ,35.7,13.5,22,4,3.94,27.29
Totals:,,91.3,0, ,,,,,, 
