'IDCKWCDE11,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for FITZROY CROSSING AERO Western Australia for April 2015,,,,,,,,,,
Issued at 22:31 GMT on Friday 01 May 2015,,,,,,,,,,
© Copyright Commonwealth of Australia 2015 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
FITZROY CROSSING AERO,01/04/2015,6.4,0.2, ,40.4,25.1,74,25,2.11,23.17
FITZROY CROSSING AERO,02/04/2015,6.7,0.0, ,40.7,25.5,75,23,2.27,23.29
FITZROY CROSSING AERO,03/04/2015,6.6,0.0, ,40.6,23.9,57,15,2.10,23.64
FITZROY CROSSING AERO,04/04/2015,6.9,0.0, ,40.8,22.6,76,24,2.58,23.02
FITZROY CROSSING AERO,05/04/2015,5.8,3.4, ,38.5,25.6,75,34,2.77,17.50
FITZROY CROSSING AERO,06/04/2015,8.0,0.0, ,38.3,23.3,78,18,4.14,23.37
FITZROY CROSSING AERO,07/04/2015,7.3,0.0, ,37.0,18.3,45,19,3.29,23.38
FITZROY CROSSING AERO,08/04/2015,7.9,0.0, ,36.8,21.9,45,21,4.04,22.02
FITZROY CROSSING AERO,09/04/2015,6.4,0.0, ,36.7,19.6,47,17,2.44,23.17
FITZROY CROSSING AERO,10/04/2015,6.2,0.0, ,37.1,17.3,47,13,2.19,23.53
FITZROY CROSSING AERO,11/04/2015,6.0,0.0, ,37.5,16.6,52,13,1.99,23.46
FITZROY CROSSING AERO,12/04/2015,6.4,0.0, ,38.5,19.3,67,16,2.41,22.99
FITZROY CROSSING AERO,13/04/2015,5.6,0.0, ,38.0,22.4,73,27,2.12,20.36
FITZROY CROSSING AERO,14/04/2015,5.6,0.0, ,37.6,21.7,73,28,1.92,22.26
FITZROY CROSSING AERO,15/04/2015,5.7,0.0, ,39.6,23.1,64,25,1.76,22.10
FITZROY CROSSING AERO,16/04/2015,7.1,0.0, ,39.7,24.4,66,24,3.22,21.59
FITZROY CROSSING AERO,17/04/2015,6.5,0.0, ,37.4,25.7,65,34,3.40,19.75
FITZROY CROSSING AERO,18/04/2015,5.4,0.6, ,36.9,24.6,73,36,2.79,16.31
FITZROY CROSSING AERO,19/04/2015,5.7,0.0, ,33.2,25.2,68,46,5.40,12.27
FITZROY CROSSING AERO,20/04/2015,6.1,0.2, ,31.7,21.4,79,34,5.06,17.60
FITZROY CROSSING AERO,21/04/2015,7.3,0.0, ,33.3,22.3,44,23,4.51,19.01
FITZROY CROSSING AERO,22/04/2015,6.2,0.0, ,33.0,21.6,36,23,3.63,13.99
FITZROY CROSSING AERO,23/04/2015,6.3,0.0, ,36.3,23.3,37,23,2.91,19.12
FITZROY CROSSING AERO,24/04/2015,7.0,0.0, ,35.2,23.4,34,18,3.72,17.57
FITZROY CROSSING AERO,25/04/2015,7.3,0.0, ,36.6,24.6,32,18,3.76,17.88
FITZROY CROSSING AERO,26/04/2015,7.2,0.0, ,35.0,18.8,37,16,3.76,21.35
FITZROY CROSSING AERO,27/04/2015,6.8,0.0, ,33.3,16.2,39,11,3.42,22.17
FITZROY CROSSING AERO,28/04/2015,7.5,0.0, ,33.2,18.9,33,14,4.20,21.96
FITZROY CROSSING AERO,29/04/2015,6.2,0.0, ,33.8,14.1,48,15,3.06,21.22
FITZROY CROSSING AERO,30/04/2015,6.2,0.0, ,33.6,15.2,43,14,2.98,21.17
Totals:,,196.3,4.4, ,,,,,, 
