'IDCKWCDE11,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for KATANNING Western Australia for June 2016,,,,,,,,,,
Issued at 22:30 GMT on Friday 01 July 2016,,,,,,,,,,
© Copyright Commonwealth of Australia 2016 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
KATANNING,01/06/2016,1.3,0.0, ,15.7,4.8,89,53,1.70,11.49
KATANNING,02/06/2016,1.7,0.0, ,16.1,6.0,92,51,3.00,11.25
KATANNING,03/06/2016,2.0,0.0, ,19.2,6.9,81,58,3.69,10.50
KATANNING,04/06/2016,1.9,1.2, ,14.2,10.1,88,51,4.40,10.15
KATANNING,05/06/2016,1.1,0.0, ,13.8,2.3,84,49,1.11,10.90
KATANNING,06/06/2016,1.1,0.0, ,13.8,3.1,92,72,2.84,6.71
KATANNING,07/06/2016,1.5,7.6, ,11.7,6.9,90,68,7.18,9.15
KATANNING,08/06/2016,1.4,1.2, ,11.0,5.5,85,64,4.65,8.34
KATANNING,09/06/2016,1.4,0.0, ,13.8,6.0,86,68,3.96,8.60
KATANNING,10/06/2016,0.8,4.6, ,12.2,9.2,91,86,2.66,4.57
KATANNING,11/06/2016,1.7,0.4, ,15.4,9.3,91,62,4.72,9.93
KATANNING,12/06/2016,2.3,0.0, ,17.1,9.5,88,49,5.21,10.30
KATANNING,13/06/2016,1.1,3.4, ,14.2,9.9,90,75,3.11,6.78
KATANNING,14/06/2016,1.2,1.8, ,15.6,10.2,90,77,4.29,6.29
KATANNING,15/06/2016,1.2,3.4, ,16.7,8.7,91,64,1.83,10.24
KATANNING,16/06/2016,0.9,0.6, ,12.3,8.5,92,80,2.35,6.61
KATANNING,17/06/2016,1.1,1.2, ,12.4,6.7,91,69,2.88,8.69
KATANNING,18/06/2016,1.3,0.2, ,13.9,3.1,91,64,3.30,9.05
KATANNING,19/06/2016,1.6,0.0, ,16.4,6.6,89,67,4.55,8.31
KATANNING,20/06/2016,1.4,1.4, ,14.7,9.8,90,67,3.71,7.91
KATANNING,21/06/2016,1.4,3.2, ,12.7,5.0,90,57,3.23,9.27
KATANNING,22/06/2016,1.7,0.0, ,15.3,7.2,91,60,4.71,10.29
KATANNING,23/06/2016,1.1,1.6, ,12.1,5.3,90,63,2.24,8.69
KATANNING,24/06/2016,1.4,0.0, ,13.4,7.4,83,56,2.70,9.12
KATANNING,25/06/2016,1.7,1.2, ,13.5,7.1,88,47,3.54,9.93
KATANNING,26/06/2016,1.5,0.2, ,14.4,3.8,87,55,3.25,9.61
KATANNING,27/06/2016,1.9,0.0, ,14.2,6.9,82,51,4.60,9.69
KATANNING,28/06/2016,1.1,0.0, ,13.7,2.9,90,75,3.31,7.20
KATANNING,29/06/2016,1.4,1.0, ,14.9,8.0,91,62,3.10,9.87
KATANNING,30/06/2016,1.3,1.2, ,15.0,5.9,89,63,2.59,8.49
Totals:,,42.5,35.4, ,,,,,, 
