'IDCKWCDE11,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for KATANNING Western Australia for May 2014,,,,,,,,,,
Issued at 22:31 GMT on Sunday 01 June 2014,,,,,,,,,,
© Copyright Commonwealth of Australia 2014 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
KATANNING,01/05/2014,2.4,0.0, ,17.2,9.0,90,42,3.65,9.91
KATANNING,02/05/2014,2.3,0.0, ,17.7,5.8,81,42,2.94,11.74
KATANNING,03/05/2014,2.0,0.0, ,20.1,9.6,90,53,2.50,9.12
KATANNING,04/05/2014,1.6,0.0, ,19.0,7.6,92,57,1.78,9.22
KATANNING,05/05/2014,1.3,5.8, ,16.5,10.9,90,74,2.54,6.15
KATANNING,06/05/2014,1.4,1.0, ,18.5,13.4,91,71,2.23,5.55
KATANNING,07/05/2014,2.2,0.2, ,20.4,15.0,90,57,4.69,5.47
KATANNING,08/05/2014,2.5,21.8, ,15.8,10.9,86,55,6.42,12.97
KATANNING,09/05/2014,2.2,0.0, ,18.8,9.8,88,60,4.63,10.87
KATANNING,10/05/2014,2.4,0.4, ,20.8,12.2,91,48,3.27,11.37
KATANNING,11/05/2014,2.6,0.0, ,21.4,8.7,91,44,3.32,12.14
KATANNING,12/05/2014,2.4,0.0, ,21.3,12.1,89,54,4.17,8.84
KATANNING,13/05/2014,2.3,0.4, ,19.2,8.9,90,43,3.05,12.31
KATANNING,14/05/2014,2.0,0.0, ,18.8,9.9,85,62,4.31,8.03
KATANNING,15/05/2014,2.0,0.0, ,19.4,10.9,91,55,3.71,7.95
KATANNING,16/05/2014,2.2,0.0, ,20.7,12.2,88,55,3.62,9.93
KATANNING,17/05/2014,2.1,0.2, ,21.0,8.7,92,51,2.85,10.46
KATANNING,18/05/2014,2.0,0.0, ,20.0,11.9,91,58,4.15,5.90
KATANNING,19/05/2014,2.0,0.8, ,21.5,14.1,90,64,3.64,8.75
KATANNING,20/05/2014,0.8,0.4, ,16.2,12.3,92,87,2.15,2.55
KATANNING,21/05/2014,1.8,28.2, ,20.3,12.6,92,59,2.69,9.73
KATANNING,22/05/2014,1.8,0.0, ,19.4,12.4,91,63,3.81,8.46
KATANNING,23/05/2014,2.0,24.0, ,17.6,11.4,90,62,5.00,9.16
KATANNING,24/05/2014,2.2,2.0, ,17.1,11.3,87,59,6.79,4.99
KATANNING,25/05/2014,1.7,2.4, ,15.9,8.4,88,67,5.12,9.17
KATANNING,26/05/2014,1.5,2.0, ,14.9,9.1,89,61,3.56,7.03
KATANNING,27/05/2014,1.8,0.2, ,19.5,9.9,90,67,4.30,7.69
KATANNING,28/05/2014,1.6,0.8, ,15.7,7.6,90,64,4.25,9.41
KATANNING,29/05/2014,1.8,1.2, ,16.1,9.3,90,57,3.93,10.70
KATANNING,30/05/2014,1.3,0.0, ,16.1,6.8,88,57,1.59,8.66
KATANNING,31/05/2014,1.4,0.0, ,14.4,5.2,91,60,2.96,7.95
Totals:,,59.6,91.8, ,,,,,, 
