'IDCKWCDE11,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for MANJIMUP Western Australia for June 2009,,,,,,,,,,
Issued at 04:34 GMT on Thursday 22 July 2010,,,,,,,,,,
© Copyright Commonwealth of Australia 2009 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
MANJIMUP,01/06/2009,1.7,0.8, ,22.3,9.0,99,51,2.05,12.54
MANJIMUP,02/06/2009,1.4,0.0, ,18.5,11.4,98,65,2.71,9.88
MANJIMUP,03/06/2009,1.0,0.4, ,15.8,7.0,99,83,4.31,7.35
MANJIMUP,04/06/2009,1.6,10.2, ,14.6,4.6,96,65,6.38,11.57
MANJIMUP,05/06/2009,1.3,2.6, ,16.1,10.0,98,73,3.95,10.30
MANJIMUP,06/06/2009,0.9,3.0, ,14.2,8.4,99,79,2.81,8.23
MANJIMUP,07/06/2009,1.0,0.2, ,15.8,6.5,99,77,2.65,9.98
MANJIMUP,08/06/2009,1.1,0.2, ,16.5,4.3,99,66,1.80,12.38
MANJIMUP,09/06/2009,2.1,0.2, ,18.5,5.8,98,46,4.05,11.74
MANJIMUP,10/06/2009,2.4,10.6, ,19.3,8.7,99,53,6.38,10.94
MANJIMUP,11/06/2009,1.2,11.8, ,13.3,10.2,98,70,3.78,9.77
MANJIMUP,12/06/2009,1.1,2.8, ,12.8,5.7,99,70,3.48,10.65
MANJIMUP,13/06/2009,1.3,0.8, ,14.2,3.0,99,56,2.75,11.84
MANJIMUP,14/06/2009,1.1,0.0, ,15.7,5.4,99,77,3.65,9.94
MANJIMUP,15/06/2009,1.3,5.8, ,17.0,9.0,99,71,4.24,8.77
MANJIMUP,16/06/2009,1.1,2.6, ,16.9,11.1,99,82,3.99,9.43
MANJIMUP,17/06/2009,2.0,1.2, ,17.8,9.7,99,60,6.90,11.23
MANJIMUP,18/06/2009,1.7,3.4, ,17.0,11.2,98,60,5.07,10.29
MANJIMUP,19/06/2009,1.2,16.6, ,10.7,9.9,96,71,6.38,8.71
MANJIMUP,20/06/2009,1.2,15.2, ,14.8,6.2,99,73,5.44,8.74
MANJIMUP,21/06/2009,1.1,19.4, ,11.1,4.1,97,69,4.65,11.81
MANJIMUP,22/06/2009,1.0,1.0, ,12.3,4.3,98,63,1.92,9.02
MANJIMUP,23/06/2009,0.9,0.0, ,10.3,5.8,97,71,3.85,4.94
MANJIMUP,24/06/2009,0.7,4.8, ,11.6,8.2,99,87,3.27,6.73
MANJIMUP,25/06/2009,1.3,1.4, ,17.7,6.3,99,67,2.95,11.21
MANJIMUP,26/06/2009,1.0,1.0, ,14.8,8.9,99,81,5.75,6.68
MANJIMUP,27/06/2009,1.2,13.6, ,13.5,8.3,96,77,7.23,8.60
MANJIMUP,28/06/2009,1.8,18.4, ,15.7,9.4,97,65,7.51,11.45
MANJIMUP,29/06/2009,0.9,17.6, ,8.9,6.9,95,80,6.29,8.04
MANJIMUP,30/06/2009,1.3,19.2, ,12.8,5.8,95,64,4.40,9.78
Totals:,,38.9,184.8, ,,,,,, 
