'IDCKWCDE11,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for HILLARYS BOAT HARBOUR NTC Western Australia for April 2014,,,,,,,,,,
Issued at 22:31 GMT on Tuesday 22 April 2014,,,,,,,,,,
© Copyright Commonwealth of Australia 2014 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
HILLARYS BOAT HARBOUR NTC,01/04/2014, , , , , ,100,26,2.69,17.61
HILLARYS BOAT HARBOUR NTC,02/04/2014, , , ,21.3, ,39,25,2.96,20.66
HILLARYS BOAT HARBOUR NTC,03/04/2014,5.0, , ,25.9,14.7,36,19,3.01,18.36
HILLARYS BOAT HARBOUR NTC,04/04/2014,4.1, , ,27.2,15.9,33,17,2.24,11.37
HILLARYS BOAT HARBOUR NTC,05/04/2014,3.6, , ,23.1,17.9,30,22,1.59,16.99
HILLARYS BOAT HARBOUR NTC,06/04/2014,4.7, , ,21.7,18.9,27,24,2.98,17.72
HILLARYS BOAT HARBOUR NTC,07/04/2014,4.2, , ,21.4,16.1,33,24,2.49,19.18
HILLARYS BOAT HARBOUR NTC,08/04/2014,4.7, , ,27.4,16.3,33,18,2.43,18.85
HILLARYS BOAT HARBOUR NTC,09/04/2014,4.6, , ,30.3,18.6,28,14,2.28,12.27
HILLARYS BOAT HARBOUR NTC,10/04/2014,5.4, , ,30.9,21.9,23,14,2.73,17.07
HILLARYS BOAT HARBOUR NTC,11/04/2014,4.5, , ,32.8,21.6,23,13,1.79,17.66
HILLARYS BOAT HARBOUR NTC,12/04/2014,4.1, , ,28.1,21.9,23,17,1.79,17.33
HILLARYS BOAT HARBOUR NTC,13/04/2014,3.0, , ,26.8,19.7,26,18,0.90,17.40
HILLARYS BOAT HARBOUR NTC,14/04/2014,3.6, , ,23.3,18.9,28,21,1.74,17.24
HILLARYS BOAT HARBOUR NTC,15/04/2014,4.5, , ,22.6,21.3,24,22,2.62,16.76
HILLARYS BOAT HARBOUR NTC,16/04/2014,3.7, , ,21.5,17.6,30,24,2.34,13.56
HILLARYS BOAT HARBOUR NTC,17/04/2014, , , , ,14.6,37,23,2.24,16.42
HILLARYS BOAT HARBOUR NTC,18/04/2014, , , , , ,100,19,2.58,14.61
HILLARYS BOAT HARBOUR NTC,19/04/2014, , , , , ,100,24,2.62,16.76
HILLARYS BOAT HARBOUR NTC,20/04/2014, , , , , ,35,25,1.99,15.05
HILLARYS BOAT HARBOUR NTC,21/04/2014, , , , , ,100,30,2.22,16.95
Totals:,,59.7, , ,,,,,, 
