'IDCKWCDE11,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for PORT HEDLAND AIRPORT Western Australia for December 2015,,,,,,,,,,
Issued at 22:31 GMT on Friday 01 January 2016,,,,,,,,,,
© Copyright Commonwealth of Australia 2015 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
PORT HEDLAND AIRPORT,01/12/2015,8.9,0.0,14.2,36.0,24.7,89,42,6.91,30.00
PORT HEDLAND AIRPORT,02/12/2015,6.9,0.0,9.8,33.3,24.7,100,55,5.66,28.81
PORT HEDLAND AIRPORT,03/12/2015, ,0.0,9.2, ,23.0,90,52,4.77,27.48
PORT HEDLAND AIRPORT,04/12/2015, , , ,33.8, ,100,43,5.74,28.93
PORT HEDLAND AIRPORT,05/12/2015, ,0.0, , ,23.6,100,37,5.71,29.04
PORT HEDLAND AIRPORT,06/12/2015, , , ,36.6, ,93,31,5.13,29.41
PORT HEDLAND AIRPORT,07/12/2015,8.3,0.0,40.6,35.7,21.3,100,22,4.25,29.67
PORT HEDLAND AIRPORT,08/12/2015,8.6,0.0,11.6,34.9,22.5,80,30,5.06,29.16
PORT HEDLAND AIRPORT,09/12/2015,8.4,0.0,10.6,35.3,25.8,82,42,5.53,28.92
PORT HEDLAND AIRPORT,10/12/2015,7.4,0.0,10.8,35.7,24.2,90,47,4.93,26.25
PORT HEDLAND AIRPORT,11/12/2015, ,0.0, , ,25.5,100,46,3.85,22.86
PORT HEDLAND AIRPORT,12/12/2015, , , ,35.1, ,85,46,5.83,27.73
PORT HEDLAND AIRPORT,13/12/2015,7.3,0.0,28.4,33.9,26.6,85,54,4.62,28.68
PORT HEDLAND AIRPORT,14/12/2015,7.9,0.0,9.6,35.9,25.9,89,32,3.76,28.73
PORT HEDLAND AIRPORT,15/12/2015,8.4,0.0,10.4,37.5,25.1,86,47,5.44,29.19
PORT HEDLAND AIRPORT,16/12/2015,7.2,0.0,10.2,35.1,25.6,93,59,5.37,28.94
PORT HEDLAND AIRPORT,17/12/2015, ,0.0,9.2, ,26.5,92,55,4.53,27.51
PORT HEDLAND AIRPORT,18/12/2015, , , ,38.9, ,86,40,6.43,29.24
PORT HEDLAND AIRPORT,19/12/2015,8.9,0.0, ,36.1,26.7,85,49,8.01,29.65
PORT HEDLAND AIRPORT,20/12/2015,10.9,0.0, ,36.4,26.1,83,26,8.73,30.21
PORT HEDLAND AIRPORT,21/12/2015,7.6,0.0,47.4,32.7,25.2,85,57,7.95,29.11
PORT HEDLAND AIRPORT,22/12/2015,7.7,0.0,10.6,33.0,23.5,86,52,7.06,29.70
PORT HEDLAND AIRPORT,23/12/2015,8.4,0.0, ,34.0,24.0,88,45,7.74,29.58
PORT HEDLAND AIRPORT,24/12/2015,10.1,0.0, ,36.2,23.0,88,35,9.16,30.07
PORT HEDLAND AIRPORT,25/12/2015,7.5,0.0, ,32.6,24.6,88,58,8.75,29.28
PORT HEDLAND AIRPORT,26/12/2015,7.3,0.0, ,33.9,24.0,90,53,5.91,28.09
PORT HEDLAND AIRPORT,27/12/2015,7.3,0.0, ,35.3,24.9,89,54,4.77,28.14
PORT HEDLAND AIRPORT,28/12/2015,7.0,0.0, ,34.2,25.7,96,56,6.01,27.04
PORT HEDLAND AIRPORT,29/12/2015,7.7,0.0, ,33.8,25.7,91,56,8.02,29.25
PORT HEDLAND AIRPORT,30/12/2015,8.7,0.0, ,33.7,25.5,87,47,9.91,28.88
PORT HEDLAND AIRPORT,31/12/2015,8.1,0.0,91.2,33.6,25.0,87,51,9.32,27.06
Totals:,,186.5,0,323.8,,,,,, 
