'IDCKWCDE11,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for ALBANY AIRPORT Western Australia for September 2016,,,,,,,,,,
Issued at 22:31 GMT on Saturday 01 October 2016,,,,,,,,,,
© Copyright Commonwealth of Australia 2016 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
ALBANY AIRPORT,01/09/2016,1.9,11.4, ,13.7,8.1,95,52,3.70,9.13
ALBANY AIRPORT,02/09/2016, ,0.0, , ,8.9,99,60,4.95,9.81
ALBANY AIRPORT,03/09/2016, , , ,17.5, ,93,49,3.29,16.35
ALBANY AIRPORT,04/09/2016,2.7,0.2, ,20.2,5.5,99,45,2.60,16.22
ALBANY AIRPORT,05/09/2016,1.9,0.0, ,17.9,4.3,100,64,2.66,12.04
ALBANY AIRPORT,06/09/2016,2.8,0.0, ,19.8,8.3,100,51,4.18,13.42
ALBANY AIRPORT,07/09/2016,3.6,4.8, ,16.6,9.2,92,39,8.70,14.08
ALBANY AIRPORT,08/09/2016,2.6,11.8, ,14.9,6.9,99,45,5.02,13.72
ALBANY AIRPORT,09/09/2016,2.7,0.0, ,18.3,5.3,96,53,4.71,14.22
ALBANY AIRPORT,10/09/2016,1.7,4.2, ,13.7,10.2,99,64,3.49,9.01
ALBANY AIRPORT,11/09/2016,2.4,0.6, ,13.5,7.4,91,55,4.41,14.66
ALBANY AIRPORT,12/09/2016,2.5,1.0, ,13.5,9.1,84,49,5.73,8.75
ALBANY AIRPORT,13/09/2016,2.0,0.4, ,13.9,7.2,95,57,3.47,10.49
ALBANY AIRPORT,14/09/2016,2.4,1.0, ,15.5,7.1,97,47,2.65,14.37
ALBANY AIRPORT,15/09/2016,2.4,0.0, ,15.7,4.0,99,55,5.59,12.49
ALBANY AIRPORT,16/09/2016,2.7,9.0, ,13.6,7.3,92,49,5.19,15.62
ALBANY AIRPORT,17/09/2016,2.2,1.2, ,15.0,5.4,97,54,2.19,14.79
ALBANY AIRPORT,18/09/2016,2.9,0.0, ,16.4,4.5,100,50,6.62,14.53
ALBANY AIRPORT,19/09/2016,2.7,6.2, ,14.7,7.6,90,54,6.98,12.90
ALBANY AIRPORT,20/09/2016,2.6,1.2, ,18.1,9.6,97,47,2.80,13.64
ALBANY AIRPORT,21/09/2016,3.6,0.0, ,20.6,5.4,100,41,3.75,19.92
ALBANY AIRPORT,22/09/2016,1.5,0.4, ,15.3,6.3,97,74,4.67,7.11
ALBANY AIRPORT,23/09/2016,2.4,10.4, ,12.8,6.3,99,53,5.06,15.89
ALBANY AIRPORT,24/09/2016,2.8,3.0, ,15.6,3.3,97,47,4.20,16.55
ALBANY AIRPORT,25/09/2016,3.1,7.4, ,14.5,7.4,97,41,5.19,17.82
ALBANY AIRPORT,26/09/2016,2.8,0.2, ,18.1,5.5,97,54,6.28,11.14
ALBANY AIRPORT,27/09/2016,2.9,4.6, ,17.9,9.6,96,57,7.95,11.49
ALBANY AIRPORT,28/09/2016,3.0,20.4, ,12.5,5.0,100,41,7.29,17.72
ALBANY AIRPORT,29/09/2016,3.2, , ,17.1,7.2,97,43,3.15,20.43
ALBANY AIRPORT,30/09/2016,3.2,0.0, ,18.4,5.6,97,51,7.37,13.91
Totals:,,73.2,99.4, ,,,,,, 
