'IDCKWCDE11,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for PERTH METRO Western Australia for January 2015,,,,,,,,,,
Issued at 22:31 GMT on Sunday 01 February 2015,,,,,,,,,,
© Copyright Commonwealth of Australia 2015 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
PERTH METRO,01/01/2015,7.1,0.0, ,28.5,17.4,81,37,3.81,32.86
PERTH METRO,02/01/2015,5.6,0.0, ,26.3,15.5,83,44,4.32,24.20
PERTH METRO,03/01/2015,7.6,0.0, ,29.5,15.8,66,25,3.63,32.61
PERTH METRO,04/01/2015,8.2,0.0, ,34.7,16.2,72,28,3.33,32.68
PERTH METRO,05/01/2015,9.5,0.0, ,44.4,23.2,60,15,3.11,27.39
PERTH METRO,06/01/2015,7.2,0.0, ,34.6,21.0,92,39,2.95,29.79
PERTH METRO,07/01/2015,8.8,0.0, ,34.2,19.9,63,27,4.29,31.51
PERTH METRO,08/01/2015,9.1,0.0, ,32.3,15.6,62,17,4.81,32.76
PERTH METRO,09/01/2015,8.2,0.0, ,30.0,15.2,62,22,4.50,32.37
PERTH METRO,10/01/2015,8.2,0.0, ,30.6,16.2,64,19,4.08,32.31
PERTH METRO,11/01/2015,8.2,0.0, ,32.0,16.6,58,21,3.71,32.08
PERTH METRO,12/01/2015,8.1,0.0, ,35.8,15.2,81,15,2.76,32.02
PERTH METRO,13/01/2015,7.4,0.0, ,35.5,15.3,87,17,2.13,31.58
PERTH METRO,14/01/2015,6.2,0.0, ,29.7,17.0,99,45,1.88,32.04
PERTH METRO,15/01/2015,7.1,0.0, ,30.0,18.6,89,37,3.90,31.80
PERTH METRO,16/01/2015,7.3,0.0, ,30.3,18.3,70,31,3.06,32.23
PERTH METRO,17/01/2015,8.4,0.0, ,38.0,17.6,77,21,3.23,29.64
PERTH METRO,18/01/2015,6.0,0.0, ,29.5,18.7,94,46,2.33,29.59
PERTH METRO,19/01/2015,6.1,0.0, ,27.6,19.1,81,48,2.54,30.22
PERTH METRO,20/01/2015,7.0,0.0, ,38.9,16.1,95,23,1.47,30.57
PERTH METRO,21/01/2015,7.8,0.0, ,35.8,19.8,76,20,3.66,24.56
PERTH METRO,22/01/2015,5.1,0.0, ,29.0,22.6,75,47,3.47,17.54
PERTH METRO,23/01/2015,6.8,0.0, ,30.4,15.9,80,33,3.35,29.20
PERTH METRO,24/01/2015,7.2,0.0, ,29.6,16.4,70,28,3.63,30.15
PERTH METRO,25/01/2015,8.1,0.0, ,33.3,17.2,66,16,3.34,31.39
PERTH METRO,26/01/2015,8.5,0.0, ,37.1,16.7,64,18,3.21,30.91
PERTH METRO,27/01/2015,8.8,0.0, ,40.0,21.2,51,17,3.12,28.17
PERTH METRO,28/01/2015,7.5,0.0, ,36.8,22.4,74,27,2.51,29.28
PERTH METRO,29/01/2015,6.0,5.2, ,33.9,23.0,91,35,2.88,22.09
PERTH METRO,30/01/2015,4.9,13.4, ,34.7,20.4,66,21,2.37,11.08
PERTH METRO,31/01/2015,6.2,0.0, ,31.0,19.5,63,20,3.85,14.27
Totals:,,228.2,18.6, ,,,,,, 
