'IDCKWCDE11,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for TROUGHTON ISLAND Western Australia for April 2015,,,,,,,,,,
Issued at 22:31 GMT on Wednesday 08 April 2015,,,,,,,,,,
© Copyright Commonwealth of Australia 2015 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
TROUGHTON ISLAND,01/04/2015,5.0,0.0, ,32.9,27.5,100,82,3.04,23.87
TROUGHTON ISLAND,02/04/2015,6.8,0.0, ,32.5,28.3,100,15,3.89,23.77
TROUGHTON ISLAND,03/04/2015,4.8,0.0, ,32.3,28.7,100,90,3.44,23.79
TROUGHTON ISLAND,04/04/2015,4.5,0.0, ,33.0,28.0,100,90,3.38,22.16
TROUGHTON ISLAND,05/04/2015,4.8,0.0, ,32.6,27.9,100,86,2.77,23.10
TROUGHTON ISLAND,06/04/2015, ,0.0, , ,27.8,100,91,4.22,23.83
TROUGHTON ISLAND,07/04/2015, , , , , , , , ,22.89
Totals:,,25.9,0, ,,,,,, 
