'IDCKWCDE11,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for HALLS CREEK AIRPORT Western Australia for December 2016,,,,,,,,,,
Issued at 22:31 GMT on Sunday 01 January 2017,,,,,,,,,,
© Copyright Commonwealth of Australia 2016 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
HALLS CREEK AIRPORT,01/12/2016,6.3,0.0, ,40.9,28.9,36,13,1.53,22.15
HALLS CREEK AIRPORT,02/12/2016,7.3,0.0, ,40.2,27.7,52,18,2.08,24.81
HALLS CREEK AIRPORT,03/12/2016,6.1,0.0, ,35.1,25.5,69,30,2.07,22.67
HALLS CREEK AIRPORT,04/12/2016,6.2,0.0, ,38.6,25.1,77,25,1.56,23.48
HALLS CREEK AIRPORT,05/12/2016,5.3,0.2, ,37.0,23.8,86,27,1.99,17.12
HALLS CREEK AIRPORT,06/12/2016, ,0.0, ,39.0,25.1,74,26,2.14, 
HALLS CREEK AIRPORT,07/12/2016,7.3,0.6, ,39.9,23.6,87,16,1.89,27.96
HALLS CREEK AIRPORT,08/12/2016,8.5,0.0, ,41.6,27.6,43,18,2.88,25.49
HALLS CREEK AIRPORT,09/12/2016,7.8,0.0, ,40.0,29.4,95,21,2.83,26.10
HALLS CREEK AIRPORT,10/12/2016,6.7,32.8, ,37.2,22.0,87,28,2.48,24.25
HALLS CREEK AIRPORT,11/12/2016,5.9,0.0, ,37.0,24.9,70,21,1.33,23.99
HALLS CREEK AIRPORT,12/12/2016,6.9,0.0, ,40.4,23.6,59,7,1.32,29.88
HALLS CREEK AIRPORT,13/12/2016,8.2,0.0, ,40.6,26.3,65,12,2.28,29.75
HALLS CREEK AIRPORT,14/12/2016,7.8,0.0, ,39.2,26.9,78,24,2.91,26.28
HALLS CREEK AIRPORT,15/12/2016,7.2,3.8, ,39.5,24.3,70,20,1.79,28.16
HALLS CREEK AIRPORT,16/12/2016,7.7,0.0, ,40.3,27.1,62,7,1.81,29.91
HALLS CREEK AIRPORT,17/12/2016,7.2,0.0, ,40.9,26.6,58,7,1.79,26.41
HALLS CREEK AIRPORT,18/12/2016,6.9,0.0, ,40.1,28.8,73,25,2.22,22.66
HALLS CREEK AIRPORT,19/12/2016,4.7,0.8, ,35.4,25.4,86,42,1.50,17.39
HALLS CREEK AIRPORT,20/12/2016,3.3,26.8, ,30.0,22.5,96,63,2.30,12.58
HALLS CREEK AIRPORT,21/12/2016,2.8,5.8, ,29.1,23.4,96,70,3.39,9.18
HALLS CREEK AIRPORT,22/12/2016,3.2,32.8, ,27.0,23.2,98,77,3.65,14.43
HALLS CREEK AIRPORT,23/12/2016,4.3,24.2, ,29.9,22.7,98,57,3.61,16.26
HALLS CREEK AIRPORT,24/12/2016,3.3,0.6, ,29.9,23.6,93,56,2.40,10.83
HALLS CREEK AIRPORT,25/12/2016,4.8,4.4, ,32.3,23.8,94,53,2.82,18.15
HALLS CREEK AIRPORT,26/12/2016,5.4,0.0, ,33.4,23.8,93,46,2.77,20.10
HALLS CREEK AIRPORT,27/12/2016,5.0,1.8, ,32.7,24.1,89,49,2.27,19.50
HALLS CREEK AIRPORT,28/12/2016,6.0,5.2, ,34.8,24.3,91,46,2.30,24.03
HALLS CREEK AIRPORT,29/12/2016,4.1,6.8, ,33.8,23.7,96,47,1.98,14.49
HALLS CREEK AIRPORT,30/12/2016,6.8,4.8, ,35.5,23.3,81,37,3.32,23.48
HALLS CREEK AIRPORT,31/12/2016,6.9,0.0, ,35.6,25.6,79,33,2.98,24.66
Totals:,,179.9,151.4, ,,,,,, 
