'IDCKWCDE11,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for HALLS CREEK AIRPORT Western Australia for January 2014,,,,,,,,,,
Issued at 22:31 GMT on Saturday 01 February 2014,,,,,,,,,,
© Copyright Commonwealth of Australia 2014 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
HALLS CREEK AIRPORT,01/01/2014,7.8,0.0,7.6,38.0,25.2,82,28,1.59,33.39
HALLS CREEK AIRPORT,02/01/2014,7.4,0.0,9.8,40.5,26.0,66,21,1.46,30.63
HALLS CREEK AIRPORT,03/01/2014,7.6,8.4,9.2,40.2,24.4,87,22,2.49,26.28
HALLS CREEK AIRPORT,04/01/2014,7.8,0.0,10.2,41.2,27.4,62,15,2.65,23.84
HALLS CREEK AIRPORT,05/01/2014,5.9,0.0,10.6,39.5,25.3,66,13,1.80,18.67
HALLS CREEK AIRPORT,06/01/2014,7.4,0.0,9.2,38.9,24.6,66,14,1.98,28.41
HALLS CREEK AIRPORT,07/01/2014,7.8,0.0,12.2,37.9,22.4,55,7,2.12,30.99
HALLS CREEK AIRPORT,08/01/2014,7.5,0.0,11.8,39.6,20.8,45,4,1.67,32.14
HALLS CREEK AIRPORT,09/01/2014,6.6,0.0,10.2,40.1,20.4,45,5,1.02,31.93
HALLS CREEK AIRPORT,10/01/2014,7.2,0.0,11.0,40.7,22.1,37,7,1.40,31.83
HALLS CREEK AIRPORT,11/01/2014,7.2,0.0,11.6,41.2,25.1,44,11,1.56,28.68
HALLS CREEK AIRPORT,12/01/2014,7.4,0.0,10.2,40.2,26.6,55,12,1.92,27.33
HALLS CREEK AIRPORT,13/01/2014,6.8,0.0,10.6,40.0,27.3,84,19,2.00,23.75
HALLS CREEK AIRPORT,14/01/2014,7.4,8.2,9.2,38.0,24.4,81,27,2.58,26.78
HALLS CREEK AIRPORT,15/01/2014,4.3,0.0,11.2,33.0,26.1,98,50,3.85,12.55
HALLS CREEK AIRPORT,16/01/2014,1.0,49.2,5.8,26.2,23.2,98,92,3.87,2.81
HALLS CREEK AIRPORT,17/01/2014,1.4,80.4,2.2,26.7,23.5,98,82,3.51,3.39
HALLS CREEK AIRPORT,18/01/2014,3.6,96.0,4.6,29.2,23.3,98,66,3.54,13.67
HALLS CREEK AIRPORT,19/01/2014,3.8,32.2,3.2,30.7,22.6,98,55,2.38,14.33
HALLS CREEK AIRPORT,20/01/2014,5.1,2.6,5.8,32.1,22.8,95,49,1.79,22.07
HALLS CREEK AIRPORT,21/01/2014,4.5,0.0,4.0,31.5,23.1,91,48,1.15,19.86
HALLS CREEK AIRPORT,22/01/2014,5.1,0.0,4.4,34.0,24.4,95,43,1.47,21.16
HALLS CREEK AIRPORT,23/01/2014,5.6,6.6,6.2,34.7,23.2,91,35,1.21,24.32
HALLS CREEK AIRPORT,24/01/2014,5.6,0.0,6.4,35.7,24.3,79,37,1.27,23.72
HALLS CREEK AIRPORT,25/01/2014,4.7,0.0,7.8,34.6,26.1,87,41,1.63,17.27
HALLS CREEK AIRPORT,26/01/2014,6.5,0.0,6.6,35.2,26.2,90,43,2.00,27.09
HALLS CREEK AIRPORT,27/01/2014,5.2,0.2,7.2,33.5,25.2,87,47,1.87,20.95
HALLS CREEK AIRPORT,28/01/2014,6.0,1.0,5.8,33.5,22.6,94,45,2.33,25.81
HALLS CREEK AIRPORT,29/01/2014,4.4,10.6,8.2,33.2,23.2,96,54,1.65,18.10
HALLS CREEK AIRPORT,30/01/2014,6.3,23.0,6.2,34.7,23.1,95,39,2.12,26.32
HALLS CREEK AIRPORT,31/01/2014,6.6,0.0,7.2,37.7,23.3,87,23,1.42,28.42
Totals:,,181.5,318.4,246.2,,,,,, 
