'IDCKWCDE11,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for HALLS CREEK AIRPORT Western Australia for March 2013,,,,,,,,,,
Issued at 22:31 GMT on Monday 01 April 2013,,,,,,,,,,
© Copyright Commonwealth of Australia 2013 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
HALLS CREEK AIRPORT,01/03/2013,5.4,5.8,4.4,34.3,23.9,96,40,1.78,22.29
HALLS CREEK AIRPORT,02/03/2013,4.7,2.8,7.2,34.2,24.4,94,45,1.46,19.51
HALLS CREEK AIRPORT,03/03/2013,4.9,0.2,6.6,33.3,25.6,69,42,2.01,17.74
HALLS CREEK AIRPORT,04/03/2013,6.0,0.0,6.4,36.7,26.6,100,36,2.11,23.42
HALLS CREEK AIRPORT,05/03/2013,4.6,68.2,14.6,34.2,22.5,96,47,1.42,19.28
HALLS CREEK AIRPORT,06/03/2013,5.4,0.2,4.0,35.9,24.7,96,40,1.69,21.93
HALLS CREEK AIRPORT,07/03/2013,5.5,25.0,3.6,36.9,21.7,95,37,1.00,24.83
HALLS CREEK AIRPORT,08/03/2013,6.0,0.2,8.6,37.6,24.4,90,36,1.78,24.03
HALLS CREEK AIRPORT,09/03/2013, ,2.6,6.8,38.0,24.1, , , ,21.48
HALLS CREEK AIRPORT,10/03/2013, ,30.0, ,35.0,24.0, , , ,22.99
HALLS CREEK AIRPORT,11/03/2013, ,0.0, ,36.2,23.0, , , ,21.79
HALLS CREEK AIRPORT,12/03/2013, ,6.0,5.8,35.7,22.5, , , ,25.21
HALLS CREEK AIRPORT,13/03/2013,6.4,0.0,7.0,36.0,24.8,93,40,2.86,24.80
HALLS CREEK AIRPORT,14/03/2013, ,5.0, ,37.8,24.0, , , ,24.80
HALLS CREEK AIRPORT,15/03/2013, ,0.0,7.2,37.7,23.7, , , ,25.72
HALLS CREEK AIRPORT,16/03/2013,5.7,0.0,7.6,38.2,25.3,80,23,1.11,24.62
HALLS CREEK AIRPORT,17/03/2013,4.6,0.0, ,38.5,24.3,83,12,0.00,26.12
HALLS CREEK AIRPORT,18/03/2013,4.1,0.0, ,37.7,23.7,49,13,0.00,26.10
HALLS CREEK AIRPORT,19/03/2013,6.4,0.0,28.2,37.8,22.1,72,12,1.88,25.60
HALLS CREEK AIRPORT,20/03/2013,6.2,0.0,11.2,38.2,21.8,53,12,1.64,25.82
HALLS CREEK AIRPORT,21/03/2013,5.6,0.0,10.6,38.2,20.9,65,7,1.16,25.93
HALLS CREEK AIRPORT,22/03/2013,5.4,0.0,10.0,39.1,20.4,53,14,1.00,25.54
HALLS CREEK AIRPORT,23/03/2013,5.7,0.0,8.6,39.8,22.2,61,16,1.35,23.71
HALLS CREEK AIRPORT,24/03/2013,4.3,0.0,8.0,33.3,24.9,83,38,1.91,14.87
HALLS CREEK AIRPORT,25/03/2013,5.3,5.8,5.4,34.9,24.6,86,34,1.63,22.43
HALLS CREEK AIRPORT,26/03/2013,5.1,0.0,6.8,36.4,24.1,74,29,1.10,22.50
HALLS CREEK AIRPORT,27/03/2013,5.3,0.2,7.2,36.6,24.1,74,26,1.40,21.75
HALLS CREEK AIRPORT,28/03/2013, ,0.0,9.0,34.3,25.7,76,36,3.16, 
HALLS CREEK AIRPORT,29/03/2013, ,1.6,7.8,29.6,21.4,95,55,3.46, 
HALLS CREEK AIRPORT,30/03/2013, ,0.2,5.4,30.7,21.6,95,46,3.12, 
HALLS CREEK AIRPORT,31/03/2013, ,0.0,5.0,32.2,24.2,82,46,2.86, 
Totals:,,112.6,153.8,213,,,,,, 
