'IDCKWCDE11,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for MORAWA AIRPORT Western Australia for December 2013,,,,,,,,,,
Issued at 22:31 GMT on Wednesday 01 January 2014,,,,,,,,,,
© Copyright Commonwealth of Australia 2013 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
MORAWA AIRPORT,06/12/2013,10.9,0.4, ,36.6,22.0,77,19,6.74,32.01
MORAWA AIRPORT,07/12/2013,7.7,0.0, ,32.0,19.5,77,30,4.21,29.53
MORAWA AIRPORT,08/12/2013,8.8,0.0, ,33.3,15.5,88,19,4.48,33.25
MORAWA AIRPORT,09/12/2013,10.0,0.0, ,34.2,14.4,75,11,5.29,33.32
MORAWA AIRPORT,10/12/2013,8.8,0.0, ,33.0,20.7,59,21,5.41,24.93
MORAWA AIRPORT,11/12/2013,10.1,0.0, ,36.5,18.3,76,10,4.27,34.91
MORAWA AIRPORT,12/12/2013,9.2,0.0, ,37.0,17.1,34,7,3.12,33.27
MORAWA AIRPORT,13/12/2013,9.1,0.0, ,40.2,19.6,36,7,2.38,34.63
MORAWA AIRPORT,14/12/2013,10.5,0.0, ,41.6,19.2,37,5,3.11,35.57
MORAWA AIRPORT,15/12/2013,11.3,0.0, ,42.7,19.2,35,5,3.49,36.12
MORAWA AIRPORT,16/12/2013,10.2,0.0, ,43.4,19.9,32,5,2.92,34.14
MORAWA AIRPORT,17/12/2013,8.8,0.0, ,38.8,20.0,71,18,3.58,27.72
MORAWA AIRPORT,18/12/2013,9.5,0.0, ,38.0,18.6,82,15,4.06,31.23
MORAWA AIRPORT,19/12/2013,9.4,0.0, ,35.0,17.6,84,20,4.41,35.04
MORAWA AIRPORT,20/12/2013,10.5,0.0, ,31.0,17.1,70,17,7.13,36.79
MORAWA AIRPORT,21/12/2013,10.3,0.0, ,30.2,16.1,61,13,6.77,35.80
MORAWA AIRPORT,22/12/2013,9.5,0.0, ,32.6,15.6,40,12,4.52,33.17
MORAWA AIRPORT,23/12/2013,10.1,0.0, ,36.5,16.8,33,5,3.23,37.26
MORAWA AIRPORT,24/12/2013,11.9,0.0, ,40.6,16.4,51,9,4.62,35.67
MORAWA AIRPORT,25/12/2013,10.7,0.0, ,39.0,17.1,84,9,3.90,36.56
MORAWA AIRPORT,26/12/2013,10.6,0.0, ,39.1,18.4,58,10,3.71,36.21
MORAWA AIRPORT,27/12/2013,10.0,0.0, ,35.4,16.1,90,20,5.21,35.70
MORAWA AIRPORT,28/12/2013,11.0,0.0, ,39.6,19.0,71,13,4.24,36.26
MORAWA AIRPORT,29/12/2013,12.5,0.0, ,43.3,22.1,40,10,4.59,35.67
MORAWA AIRPORT,30/12/2013,10.4,0.0, ,41.7,20.3,67,13,3.75,33.29
MORAWA AIRPORT,31/12/2013,7.2,0.6, ,34.8,21.0,78,23,4.66,16.88
Totals:,,259,1, ,,,,,, 
