'IDCKWCDE11,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for CURTIN AERO Western Australia for October 2011,,,,,,,,,,
Issued at 22:34 GMT on Tuesday 01 November 2011,,,,,,,,,,
© Copyright Commonwealth of Australia 2011 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
CURTIN AERO,01/10/2011,6.6,0.0, ,36.4,17.1,87,29,2.41,26.82
CURTIN AERO,02/10/2011,6.2,0.0, ,34.0,16.5,92,36,2.64,26.69
CURTIN AERO,03/10/2011,5.9,0.0, ,32.5,16.6,93,40,2.85,26.09
CURTIN AERO,04/10/2011,6.2,0.0, ,33.0,14.9,88,22,2.24,28.02
CURTIN AERO,05/10/2011,6.7,0.0, ,35.9,14.8,89,22,2.32,27.88
CURTIN AERO,06/10/2011,7.2,0.0, ,36.3,17.3,91,25,3.02,27.50
CURTIN AERO,07/10/2011,6.6,0.0, ,35.8,17.5,92,31,2.55,27.31
CURTIN AERO,08/10/2011,6.6,0.0, ,36.1,17.5,91,32,2.51,27.26
CURTIN AERO,09/10/2011,7.3,0.0, ,37.2,20.1,87,28,3.04,27.24
CURTIN AERO,10/10/2011,7.5,0.0, ,37.4,20.0,88,25,3.10,27.44
CURTIN AERO,11/10/2011,7.1,0.0, ,38.9,19.7,90,21,2.57,25.70
CURTIN AERO,12/10/2011,7.7,0.0, ,40.4,18.5,94,16,2.52,27.78
CURTIN AERO,13/10/2011,7.8,0.0, ,39.8,21.4,80,19,2.78,27.45
CURTIN AERO,14/10/2011,7.4,0.0, ,39.9,20.3,94,14,2.24,27.88
CURTIN AERO,15/10/2011,7.2,0.0, ,40.2,19.5,84,21,2.00,28.07
CURTIN AERO,16/10/2011,8.3,0.0, ,41.5,18.5,87,12,2.83,27.41
CURTIN AERO,17/10/2011,7.9,0.0, ,38.5,21.5,93,24,3.33,27.34
CURTIN AERO,18/10/2011,6.9,0.4, ,37.2,23.6,89,33,2.52,27.08
CURTIN AERO,19/10/2011,7.0,0.0, ,39.7,19.9,92,15,1.81,28.75
CURTIN AERO,20/10/2011,7.6,0.0, ,37.9,22.3,96,24,3.01,28.10
CURTIN AERO,21/10/2011,5.6,0.0, ,34.8,24.0,81,37,2.23,20.64
CURTIN AERO,22/10/2011,5.4,0.0, ,36.2,22.8,82,34,1.82,20.08
CURTIN AERO,23/10/2011,6.5,0.0, ,38.6,21.5,80,28,1.61,27.28
CURTIN AERO,24/10/2011,7.4,0.0, ,40.4,22.0,83,17,2.04,28.37
CURTIN AERO,25/10/2011,7.8,0.0, ,39.7,20.8,84,22,2.60,28.50
CURTIN AERO,26/10/2011,6.9,0.0, ,37.5,22.4,81,32,2.05,28.22
CURTIN AERO,27/10/2011,7.5,0.0, ,40.4,22.3,81,25,2.17,28.22
CURTIN AERO,28/10/2011,7.0,0.0, ,40.7,25.4,81,26,2.25,24.21
CURTIN AERO,29/10/2011,6.7,0.0, ,38.6,24.8,89,30,2.15,24.83
CURTIN AERO,30/10/2011,6.0,0.0, ,31.9,24.4,74,51,3.56,22.77
CURTIN AERO,31/10/2011,6.1,0.0, ,35.7,22.2,83,35,2.87,20.53
Totals:,,214.6,0.4, ,,,,,, 
