'IDCKWCDE11,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for CAPE NATURALISTE Western Australia for April 2009,,,,,,,,,,
Issued at 04:34 GMT on Thursday 22 July 2010,,,,,,,,,,
© Copyright Commonwealth of Australia 2009 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
CAPE NATURALISTE,01/04/2009,5.6,0.0, ,21.1,10.4,62,29,6.86,22.77
CAPE NATURALISTE,02/04/2009,4.5,0.0, ,22.1,10.6,70,43,5.42,20.18
CAPE NATURALISTE,03/04/2009,5.4,0.0, ,24.1,10.9,70,40,6.63,22.34
CAPE NATURALISTE,04/04/2009,6.6,0.0, ,26.2,11.8,74,26,7.21,22.21
CAPE NATURALISTE,05/04/2009,6.3,0.0, ,25.6,13.7,74,36,8.43,21.87
CAPE NATURALISTE,06/04/2009,6.4,0.0, ,26.2,14.7,73,32,7.68,21.81
CAPE NATURALISTE,07/04/2009,6.1,0.0, ,26.5,16.7,73,31,6.30,21.34
CAPE NATURALISTE,08/04/2009,5.3,0.0, ,26.8,18.6,81,31,4.90,20.59
CAPE NATURALISTE,09/04/2009,5.8,0.0, ,27.7,14.9,87,36,6.90,20.46
CAPE NATURALISTE,10/04/2009,5.7,0.0, ,28.2,13.8,84,39,6.76,20.34
CAPE NATURALISTE,11/04/2009,4.5,0.0, ,25.2,15.8,84,48,6.18,18.59
CAPE NATURALISTE,12/04/2009,9.0,0.0, ,31.5,18.1,69,17,9.10,20.17
CAPE NATURALISTE,13/04/2009,6.1,0.0, ,27.7,17.2,79,30,7.55,14.68
CAPE NATURALISTE,14/04/2009,5.5,0.0, ,26.1,15.7,84,40,8.00,19.76
CAPE NATURALISTE,15/04/2009,5.5,0.0, ,23.4,10.2,74,32,7.61,20.04
CAPE NATURALISTE,16/04/2009,4.1,0.0, ,21.6,11.0,81,47,6.38,19.71
CAPE NATURALISTE,17/04/2009,4.5,0.0, ,24.8,12.6,82,43,5.80,17.75
CAPE NATURALISTE,18/04/2009,4.5,0.0, ,26.5,16.8,81,44,4.95,17.84
CAPE NATURALISTE,19/04/2009,4.3,0.0, ,24.6,17.2,83,47,5.43,18.45
CAPE NATURALISTE,20/04/2009,3.9,0.0, ,22.4,15.6,84,57,7.37,18.64
CAPE NATURALISTE,21/04/2009,3.7,0.0, ,23.7,15.9,84,61,6.70,18.17
CAPE NATURALISTE,22/04/2009,4.1,3.0, ,18.5,13.5,88,38,9.35,16.39
CAPE NATURALISTE,23/04/2009,3.1,0.0, ,19.3,12.5,84,51,5.74,11.73
CAPE NATURALISTE,24/04/2009,3.3,0.4, ,21.8,14.2,85,58,6.53,14.34
CAPE NATURALISTE,25/04/2009,3.2,0.4, ,21.5,17.0,80,62,5.93,13.63
CAPE NATURALISTE,26/04/2009,3.2,0.0, ,21.9,13.9,84,55,4.78,15.62
CAPE NATURALISTE,27/04/2009,3.9,0.0, ,22.9,12.1,85,47,6.38,17.06
CAPE NATURALISTE,28/04/2009,4.3,0.0, ,24.8,10.9,81,38,5.03,17.66
CAPE NATURALISTE,29/04/2009,3.9,0.0, ,22.5,15.0,80,51,6.71,16.61
CAPE NATURALISTE,30/04/2009,4.1,0.0, ,20.5,12.6,76,37,6.50,15.05
Totals:,,146.4,3.8, ,,,,,, 
