'IDCKWCDE11,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for CAPE NATURALISTE Western Australia for December 2010,,,,,,,,,,
Issued at 22:30 GMT on Saturday 01 January 2011,,,,,,,,,,
© Copyright Commonwealth of Australia 2010 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
CAPE NATURALISTE,01/12/2010,7.0,0.0, ,23.0,14.9,75,41,9.53,32.51
CAPE NATURALISTE,02/12/2010,5.7,0.0, ,20.1,11.5,69,48,8.55,28.78
CAPE NATURALISTE,03/12/2010,6.1,0.0, ,20.2,12.8,75,43,8.53,32.39
CAPE NATURALISTE,04/12/2010,5.0,0.0, ,20.6,12.7,85,57,7.71,28.79
CAPE NATURALISTE,05/12/2010,5.1,2.8, ,21.3,13.5,89,56,6.53,29.38
CAPE NATURALISTE,06/12/2010,4.6,0.0, ,22.6,13.9,82,56,5.08,22.40
CAPE NATURALISTE,07/12/2010,5.3,2.0, ,21.2,14.0,87,59,7.84,31.94
CAPE NATURALISTE,08/12/2010,6.5,0.2, ,23.3,13.4,83,38,7.87,29.58
CAPE NATURALISTE,09/12/2010,6.8,0.0, ,23.8,9.6,75,31,6.46,30.59
CAPE NATURALISTE,10/12/2010,6.8,0.0, ,23.4,9.6,77,37,7.19,33.96
CAPE NATURALISTE,11/12/2010,6.5,0.0, ,25.7,9.0,86,42,5.14,33.90
CAPE NATURALISTE,12/12/2010,8.0,0.0, ,27.4,15.6,77,38,7.51,34.29
CAPE NATURALISTE,13/12/2010,6.3,0.0, ,22.2,13.8,84,49,9.68,34.35
CAPE NATURALISTE,14/12/2010,6.6,0.0, ,21.7,14.6,70,42,8.34,31.01
CAPE NATURALISTE,15/12/2010,6.8,0.0, ,24.1,10.0,78,42,7.14,34.29
CAPE NATURALISTE,16/12/2010,9.2,0.0, ,29.7,12.9,72,32,8.70,34.54
CAPE NATURALISTE,17/12/2010,8.9,0.0, ,29.0,11.9,83,27,8.05,34.41
CAPE NATURALISTE,18/12/2010,9.0,0.0, ,28.4,10.4,68,30,8.46,34.98
CAPE NATURALISTE,19/12/2010,8.7,0.0, ,29.6,12.2,77,28,8.27,29.68
CAPE NATURALISTE,20/12/2010,5.6,0.2, ,22.6,16.5,72,47,9.39,17.30
CAPE NATURALISTE,21/12/2010,5.3,4.2, ,26.4,16.3,87,57,8.27,20.42
CAPE NATURALISTE,22/12/2010,5.2,2.0, ,27.2,16.6,89,51,6.79,18.02
CAPE NATURALISTE,23/12/2010,7.1,7.6, ,30.8,19.7,85,46,6.58,26.60
CAPE NATURALISTE,24/12/2010,8.3,0.0, ,31.1,19.2,87,44,7.03,34.28
CAPE NATURALISTE,25/12/2010,11.2,0.0, ,34.7,18.5,79,30,10.33,33.95
CAPE NATURALISTE,26/12/2010,9.7,0.0, ,29.6,17.8,75,36,12.67,34.05
CAPE NATURALISTE,27/12/2010,9.2,0.0, ,29.6,18.3,78,34,10.17,32.40
CAPE NATURALISTE,28/12/2010,8.8,0.0, ,29.9,17.1,80,35,8.03,34.24
CAPE NATURALISTE,29/12/2010,7.2,0.0, ,24.9,13.0,77,45,8.53,34.98
CAPE NATURALISTE,30/12/2010,6.9,0.0, ,25.5,15.2,81,52,8.93,34.80
CAPE NATURALISTE,31/12/2010,8.9,0.0, ,29.0,16.1,79,31,8.11,34.51
Totals:,,222.3,19, ,,,,,, 
