'IDCKWCDE11,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for BARROW ISLAND AIRPORT Western Australia for January 2012,,,,,,,,,,
Issued at 22:33 GMT on Wednesday 01 February 2012,,,,,,,,,,
© Copyright Commonwealth of Australia 2012 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
BARROW ISLAND AIRPORT,01/01/2012,8.4,0.0, ,30.4,24.3,76,46,8.90,29.90
BARROW ISLAND AIRPORT,02/01/2012,7.7,0.0, ,29.4,24.3,75,55,8.85,29.81
BARROW ISLAND AIRPORT,03/01/2012,8.0,0.0, ,31.5,24.0,79,49,7.63,29.70
BARROW ISLAND AIRPORT,04/01/2012,8.5,0.0, ,31.2,24.9,78,45,8.72,29.57
BARROW ISLAND AIRPORT,05/01/2012,7.6,0.0, ,30.5,25.4,80,55,8.18,29.23
BARROW ISLAND AIRPORT,06/01/2012,7.9,0.0, ,31.0,24.8,82,48,8.01,29.11
BARROW ISLAND AIRPORT,07/01/2012,7.7,0.0, ,30.7,24.5,82,49,7.41,29.08
BARROW ISLAND AIRPORT,08/01/2012,7.0,0.0, ,31.2,23.3,82,52,5.11,28.71
BARROW ISLAND AIRPORT,09/01/2012,7.3,0.0, ,33.6,24.3,76,38,3.74,26.82
BARROW ISLAND AIRPORT,10/01/2012,6.2,0.0, ,30.0,26.2,84,67,8.42,24.86
BARROW ISLAND AIRPORT,11/01/2012,6.5,0.0, ,32.6,26.2,88,53,4.41,24.91
BARROW ISLAND AIRPORT,12/01/2012,6.9,7.8, ,33.4,24.7,87,47,5.70,23.16
BARROW ISLAND AIRPORT,13/01/2012,7.3,0.0, ,34.5,26.7,89,50,4.77,27.46
BARROW ISLAND AIRPORT,14/01/2012,5.9,0.0, ,32.1,26.2,85,61,3.32,24.57
BARROW ISLAND AIRPORT,15/01/2012,6.6,0.0, ,34.4,25.8,87,53,3.91,24.96
BARROW ISLAND AIRPORT,16/01/2012,7.7,0.0, ,34.6,26.3,88,46,4.99,28.66
BARROW ISLAND AIRPORT,17/01/2012,7.3,0.0, ,35.0,26.0,80,48,3.39,28.27
BARROW ISLAND AIRPORT,18/01/2012,7.5,0.0, ,34.6,27.8,82,50,4.89,27.04
BARROW ISLAND AIRPORT,19/01/2012,8.3,0.0, ,34.6,27.4,83,50,7.14,28.22
BARROW ISLAND AIRPORT,20/01/2012,7.9,0.0, ,34.5,28.3,80,55,6.45,28.01
BARROW ISLAND AIRPORT,21/01/2012,7.9,0.0, ,35.0,28.9,82,53,5.40,28.34
BARROW ISLAND AIRPORT,22/01/2012,8.5,0.0, ,37.7,28.2,81,36,4.40,27.89
BARROW ISLAND AIRPORT,23/01/2012,8.1,0.0, ,36.6,28.4,80,45,4.96,26.75
BARROW ISLAND AIRPORT,24/01/2012,7.0,0.0, ,33.0,28.8,83,63,6.50,26.57
BARROW ISLAND AIRPORT,25/01/2012,7.6,0.0, ,32.2,28.2,82,58,8.69,26.91
BARROW ISLAND AIRPORT,26/01/2012,5.7,0.0, ,31.8,28.6,83,68,11.53,14.50
BARROW ISLAND AIRPORT,27/01/2012,3.9,6.2, ,29.3,25.6,94,77,12.11,14.31
BARROW ISLAND AIRPORT,28/01/2012,2.0,81.2, ,28.7,24.2,93,84,10.04,2.43
BARROW ISLAND AIRPORT,29/01/2012,4.9,12.4, ,31.1,25.0,91,69,6.65,18.29
BARROW ISLAND AIRPORT,30/01/2012,6.9,5.2, ,32.9,25.5,91,56,7.58,24.84
BARROW ISLAND AIRPORT,31/01/2012,7.9,0.2, ,33.9,26.6,85,47,6.90,26.38
Totals:,,218.6,113, ,,,,,, 
