'IDCKWCDE11,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for BARROW ISLAND AIRPORT Western Australia for January 2014,,,,,,,,,,
Issued at 22:31 GMT on Saturday 01 February 2014,,,,,,,,,,
© Copyright Commonwealth of Australia 2014 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
BARROW ISLAND AIRPORT,01/01/2014,8.1,0.0, ,30.0,24.3,77,51,8.43,31.96
BARROW ISLAND AIRPORT,02/01/2014,9.2,0.0, ,30.9,25.4,76,50,9.93,34.79
BARROW ISLAND AIRPORT,03/01/2014,8.9,0.0, ,35.6,25.9,83,35,5.64,29.59
BARROW ISLAND AIRPORT,04/01/2014,7.6,0.0, ,33.7,25.4,88,49,5.67,28.67
BARROW ISLAND AIRPORT,05/01/2014,8.8,0.0, ,35.8,27.3,79,46,6.39,29.35
BARROW ISLAND AIRPORT,06/01/2014,9.9,0.0, ,38.7,26.2,79,24,5.26,29.17
BARROW ISLAND AIRPORT,07/01/2014,9.2,0.0, ,40.4,27.2,83,30,4.11,29.26
BARROW ISLAND AIRPORT,08/01/2014,10.0,0.0, ,40.8,27.8,82,28,5.19,28.76
BARROW ISLAND AIRPORT,09/01/2014,10.0,0.0, ,40.8,27.8,82,25,4.81,29.85
BARROW ISLAND AIRPORT,10/01/2014,9.4,0.0, ,38.7,26.5,83,37,5.73,29.14
BARROW ISLAND AIRPORT,11/01/2014,8.2,0.0, ,36.1,28.5,86,52,5.99,28.65
BARROW ISLAND AIRPORT,12/01/2014,7.9,0.0, ,34.7,24.8,88,55,7.71,29.34
BARROW ISLAND AIRPORT,13/01/2014,7.3,0.0, ,32.5,26.3,87,64,9.07,29.58
BARROW ISLAND AIRPORT,14/01/2014, ,0.0, ,35.4,28.0, , , ,29.69
BARROW ISLAND AIRPORT,15/01/2014,9.0,0.0, ,31.4,26.4,74,52,12.66,29.06
BARROW ISLAND AIRPORT,16/01/2014,9.5,0.0, ,31.4,25.8,75,44,12.04,29.78
BARROW ISLAND AIRPORT,17/01/2014,8.4,0.0, ,31.6,25.3,79,49,9.65,29.37
BARROW ISLAND AIRPORT,18/01/2014,7.3,0.0, ,30.6,25.3,78,59,9.93,25.52
BARROW ISLAND AIRPORT,19/01/2014,6.7,0.0, ,30.9,25.3,82,62,9.90,23.38
BARROW ISLAND AIRPORT,20/01/2014,8.8,0.0, ,36.5,25.5,88,36,6.60,26.41
BARROW ISLAND AIRPORT,21/01/2014,6.6,0.0, ,31.8,26.7,85,64,10.14,23.22
BARROW ISLAND AIRPORT,22/01/2014,5.7,0.0, ,31.3,26.2,83,64,10.40,15.16
BARROW ISLAND AIRPORT,23/01/2014,6.7,0.0, ,31.9,25.1,83,60,8.02,23.77
BARROW ISLAND AIRPORT,24/01/2014,6.5,0.0, ,31.6,24.6,84,56,4.69,26.39
BARROW ISLAND AIRPORT,25/01/2014,6.6,0.0, ,31.8,23.2,86,50,5.49,24.36
BARROW ISLAND AIRPORT,26/01/2014,5.6,0.6, ,30.2,25.6,85,69,8.51,20.83
BARROW ISLAND AIRPORT,27/01/2014,5.4,1.8, ,31.6,26.4,83,64,5.83,18.57
BARROW ISLAND AIRPORT,28/01/2014,6.0,7.4, ,33.3,25.3,90,58,4.19,23.65
BARROW ISLAND AIRPORT,29/01/2014,6.6,0.0, ,34.8,25.5,91,50,3.88,25.22
BARROW ISLAND AIRPORT,30/01/2014,6.5,0.0, ,34.5,27.2,86,53,4.52,23.05
BARROW ISLAND AIRPORT,31/01/2014,5.8,0.0, ,33.1,27.9,83,65,4.42,21.99
Totals:,,232.2,9.8, ,,,,,, 
