'IDCKWCDE11,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for ESPERANCE AERO Western Australia for January 2020,,,,,,,,,,
Issued at 22:30 GMT on Friday 31 January 2020,,,,,,,,,,
© Copyright Commonwealth of Australia 2020 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
ESPERANCE AERO,01/01/2020,7.8,0.0, ,30.1,14.4,91,32,5.88,31.67
ESPERANCE AERO,02/01/2020,5.0,0.0, ,26.1,18.0,96,58,6.19,23.17
ESPERANCE AERO,03/01/2020,5.1,2.0, ,21.1,14.0,93,44,7.61,24.58
ESPERANCE AERO,04/01/2020,5.8,0.6, ,23.3,10.3,83,40,5.18,28.67
ESPERANCE AERO,05/01/2020,9.4,0.0, ,32.3,12.0,76,14,5.75,31.43
ESPERANCE AERO,06/01/2020,11.4,0.0, ,37.3,17.4,81,9,6.40,31.52
ESPERANCE AERO,07/01/2020,11.4,0.0, ,41.5,15.9,93,8,4.91,31.32
ESPERANCE AERO,08/01/2020,6.2,0.0, ,27.6,17.4,99,45,5.57,27.74
ESPERANCE AERO,09/01/2020,5.2,0.0, ,25.6,17.8,85,41,5.90,16.25
ESPERANCE AERO,10/01/2020,6.0,0.0, ,22.9,12.8,73,43,5.93,28.16
ESPERANCE AERO,11/01/2020,8.1,0.0, ,29.9,13.4,68,23,4.95,31.09
ESPERANCE AERO,12/01/2020,10.8,0.0, ,36.3,15.4,85,16,6.83,30.98
ESPERANCE AERO,13/01/2020,4.0,0.0, ,22.6,17.4,81,59,6.58,13.88
ESPERANCE AERO,14/01/2020,5.1,3.2, ,28.7,18.1,93,52,5.00,19.25
ESPERANCE AERO,15/01/2020,2.0,16.2, ,20.0,17.0,98,71,6.12,5.30
ESPERANCE AERO,16/01/2020,3.7,0.2, ,25.6,16.6,88,58,4.75,12.18
ESPERANCE AERO,17/01/2020,4.6,0.0, ,26.9,18.5,87,48,4.31,15.64
ESPERANCE AERO,18/01/2020,4.0,0.0, ,22.3,16.8,93,49,5.89,14.83
ESPERANCE AERO,19/01/2020,5.5,0.0, ,24.4,13.4,77,43,5.48,22.54
ESPERANCE AERO,20/01/2020,6.9,0.0, ,28.0,12.8,83,33,4.58,30.48
ESPERANCE AERO,21/01/2020,6.2,0.0, ,25.6,13.9,82,45,9.12,23.29
ESPERANCE AERO,22/01/2020,3.8,0.0, ,21.6,14.6,95,54,9.68,11.92
ESPERANCE AERO,23/01/2020,4.5,1.6, ,22.3,13.2,93,46,5.68,19.44
ESPERANCE AERO,24/01/2020,3.9,0.0, ,24.9,14.6,96,62,4.28,18.07
ESPERANCE AERO,25/01/2020,6.0,0.0, ,27.7,16.0,97,49,4.04,30.12
ESPERANCE AERO,26/01/2020,6.7,0.0, ,30.1,15.9,93,44,4.58,30.00
ESPERANCE AERO,27/01/2020,7.8,0.0, ,34.5,15.7,98,37,4.98,29.84
ESPERANCE AERO,28/01/2020,12.1,0.0, ,44.0,18.1,96,13,5.65,29.89
ESPERANCE AERO,29/01/2020,4.7,0.0, ,26.9,18.7,98,57,5.06,20.76
ESPERANCE AERO,30/01/2020,5.8,0.0, ,28.4,18.7,89,47,6.92,19.52
ESPERANCE AERO,31/01/2020,5.7,0.0, ,23.3,13.4,76,34,5.58,23.01
Totals:,,195.2,23.8, ,,,,,, 
