'IDCKWCDE11,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for MANDURAH Western Australia for May 2013,,,,,,,,,,
Issued at 22:31 GMT on Saturday 01 June 2013,,,,,,,,,,
© Copyright Commonwealth of Australia 2013 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
MANDURAH,01/05/2013,1.7,0.0, ,22.4,17.6,100,76,5.66,5.89
MANDURAH,02/05/2013,2.9,10.4, ,22.0,18.4,96,65,8.03,13.62
MANDURAH,03/05/2013,2.4,4.4, ,22.0,15.2,97,54,2.49,14.71
MANDURAH,04/05/2013,2.9,0.0, ,24.2,14.6,87,48,2.73,16.28
MANDURAH,05/05/2013,2.6,0.0, ,24.6,14.5,91,53,2.32,14.80
MANDURAH,06/05/2013,1.9,0.0, ,22.3,15.7,93,56,1.76,9.07
MANDURAH,07/05/2013,2.3,0.0, ,21.8,15.3,100,66,5.65,12.14
MANDURAH,08/05/2013,2.5,25.8, ,20.4,17.3,100,63,11.15,7.55
MANDURAH,09/05/2013,3.0,11.2, ,19.7,14.4,98,51,9.02,9.75
MANDURAH,10/05/2013,2.9,7.2, ,19.6,13.4,91,55,6.50,14.50
MANDURAH,11/05/2013,2.7,8.4, ,19.3,14.0,83,43,3.43,14.39
MANDURAH,12/05/2013,2.0,0.0, ,20.1,10.5,89,54,1.74,14.49
MANDURAH,13/05/2013,2.3,0.0, ,21.5,11.5,90,45,2.52,12.58
MANDURAH,14/05/2013,2.4,0.0, ,21.6,11.1,86,44,2.42,14.96
MANDURAH,15/05/2013,2.3,0.0, ,21.1,11.9,73,47,2.18,14.77
MANDURAH,16/05/2013,2.4,0.0, ,20.2,14.1,99,53,5.60,6.59
MANDURAH,17/05/2013,2.6,11.0, ,20.6,15.9,95,48,3.93,13.95
MANDURAH,18/05/2013,1.8,0.2, ,19.6,13.8,92,56,1.89,11.77
MANDURAH,19/05/2013,2.1,0.0, ,19.6,11.6,84,54,2.54,13.22
MANDURAH,20/05/2013,2.3,9.2, ,18.7,12.2,97,51,4.24,12.89
MANDURAH,21/05/2013,2.0,0.0, ,20.2,11.0,92,54,2.26,14.33
MANDURAH,22/05/2013,1.7,0.4, ,20.0,11.4,99,53,1.47,13.54
MANDURAH,23/05/2013,2.4,0.0, ,21.9,12.2,78,42,2.49,13.91
MANDURAH,24/05/2013,2.5,0.0, ,21.8,11.5,76,42,2.71,14.10
MANDURAH,25/05/2013,2.9,0.0, ,23.5,12.4,62,35,2.75,13.47
MANDURAH,26/05/2013,2.1,0.0, ,21.2,14.5,93,46,2.35,13.27
MANDURAH,27/05/2013,2.2,0.0, ,21.4,15.8,97,62,4.91,11.89
MANDURAH,28/05/2013,2.1,2.4, ,19.6,14.1,100,47,2.96,12.94
MANDURAH,29/05/2013,2.2,9.8, ,19.3,11.8,99,51,4.45,11.57
MANDURAH,30/05/2013,1.7,10.2, ,14.2,10.7,97,55,4.63,9.42
MANDURAH,31/05/2013,1.9,1.4, ,15.7,8.0,89,46,3.11,12.95
Totals:,,71.7,112, ,,,,,, 
