'IDCKWCDE11,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for MARBLE BAR Western Australia for January 2019,,,,,,,,,,
Issued at 22:31 GMT on Friday 01 February 2019,,,,,,,,,,
© Copyright Commonwealth of Australia 2019 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
MARBLE BAR,01/01/2019,10.2,0.0, ,43.1,25.8,76,13,3.79,30.17
MARBLE BAR,02/01/2019,9.9,0.0, ,44.6,27.3,68,15,3.26,30.10
MARBLE BAR,03/01/2019,9.3,0.0, ,42.9,28.8,56,18,3.97,21.97
MARBLE BAR,04/01/2019,11.2,0.0, ,44.9,27.9,66,12,4.26,30.35
MARBLE BAR,05/01/2019,9.6,0.0, ,43.7,28.3,66,15,3.12,30.16
MARBLE BAR,06/01/2019,11.7,0.0, ,45.4,30.7,55,8,4.62,28.37
MARBLE BAR,07/01/2019,10.3,0.0, ,46.1,27.1,57,6,3.26,29.65
MARBLE BAR,08/01/2019,9.6,0.0, ,45.7,26.4,48,6,2.77,30.11
MARBLE BAR,09/01/2019,9.5,0.0, ,46.1,27.4,23,4,2.65,30.05
MARBLE BAR,10/01/2019,10.0,0.0, ,46.5,28.8,79,9,3.32,28.03
MARBLE BAR,11/01/2019,9.2,2.0, ,45.3,25.6,95,11,2.64,30.12
MARBLE BAR,12/01/2019,9.7,0.0, ,45.3,27.2,81,12,3.04,30.07
MARBLE BAR,13/01/2019,11.3,0.0, ,49.1,30.0,57,8,3.76,28.09
MARBLE BAR,14/01/2019,11.0,0.0, ,44.9,28.3,69,12,4.55,27.47
MARBLE BAR,15/01/2019,10.3,0.0, ,45.9,30.9,62,14,3.56,28.33
MARBLE BAR,16/01/2019,9.5,0.0, ,45.2,29.0,67,17,3.19,27.66
MARBLE BAR,17/01/2019,8.6,2.8, ,42.5,23.5,93,21,3.47,25.47
MARBLE BAR,18/01/2019,8.1,0.4, ,41.4,26.2,68,21,2.66,26.42
MARBLE BAR,19/01/2019,8.7,0.0, ,43.3,29.2,60,18,2.72,27.43
MARBLE BAR,20/01/2019,8.4,0.0, ,45.3,28.9,69,14,2.32,26.58
MARBLE BAR,21/01/2019,9.2,0.0, ,45.0,31.4,65,17,3.41,23.73
MARBLE BAR,22/01/2019,9.9,1.4, ,45.8,29.4,75,14,3.81,25.10
MARBLE BAR,23/01/2019,8.9,0.0, ,41.3,27.5,90,23,4.42,24.17
MARBLE BAR,24/01/2019,7.5,0.0, ,41.3,27.9,83,23,3.73,17.98
MARBLE BAR,25/01/2019,10.0,1.2, ,41.8,26.5,93,23,5.39,26.68
MARBLE BAR,26/01/2019,8.8,0.0, ,38.4,27.3,75,32,5.60,22.94
MARBLE BAR,27/01/2019,8.7,0.0, ,40.4,26.6,79,24,3.62,27.24
MARBLE BAR,28/01/2019,6.6,0.0, ,38.9,26.9,100,31,2.71,22.31
MARBLE BAR,29/01/2019,6.3,28.6, ,39.2,25.4,99,33,2.00,23.26
MARBLE BAR,30/01/2019,8.0,0.0, ,41.5,25.8,78,28,2.60,27.29
MARBLE BAR,31/01/2019,9.9,0.0, ,42.6,27.6,100,25,5.35,27.16
Totals:,,289.9,36.4, ,,,,,, 
