'IDCKWCDE11,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for MARBLE BAR Western Australia for May 2021,,,,,,,,,,
Issued at 22:31 GMT on Tuesday 01 June 2021,,,,,,,,,,
© Copyright Commonwealth of Australia 2021 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
MARBLE BAR,01/05/2021, ,0.0, , ,18.9,54,14,1.30,19.55
MARBLE BAR,02/05/2021,3.6, , ,36.9,17.8,66,12,0.84,18.28
MARBLE BAR,03/05/2021,4.2,0.0, ,34.8,18.3,61,15,1.50,18.16
MARBLE BAR,04/05/2021,4.3,0.0, ,34.0,19.6,59,22,1.87,16.07
MARBLE BAR,05/05/2021,3.1,0.0, ,30.3,22.1,79,45,1.44,12.57
MARBLE BAR,06/05/2021,4.1,0.0, ,34.5,20.6,87,29,1.56,18.28
MARBLE BAR,07/05/2021, ,0.0, , ,22.6,78,31,2.44,18.11
MARBLE BAR,08/05/2021, , , , , , , , ,18.83
MARBLE BAR,09/05/2021, , , , , , , , ,18.75
MARBLE BAR,10/05/2021, , , , , , , , ,18.65
MARBLE BAR,11/05/2021, , , , , , , , ,16.29
MARBLE BAR,12/05/2021, , , , , , , , ,18.43
MARBLE BAR,13/05/2021, , , , , , , , ,18.33
MARBLE BAR,14/05/2021, , , , , , , , ,18.22
MARBLE BAR,16/05/2021, , , , , , , , ,18.02
MARBLE BAR,17/05/2021, , , , , , , , ,16.99
MARBLE BAR,18/05/2021, , , , , , , , ,17.51
MARBLE BAR,19/05/2021, , , , , , , , ,13.30
MARBLE BAR,20/05/2021, , , , , , , , ,17.68
MARBLE BAR,21/05/2021, , , , , , , , ,17.61
MARBLE BAR,22/05/2021, , , , , , , , ,17.64
MARBLE BAR,23/05/2021, , , , , , , , ,17.52
MARBLE BAR,24/05/2021,3.9, , ,29.2,14.1,60,23,2.38,12.63
MARBLE BAR,25/05/2021,4.1,0.0, ,24.0,19.8,80,27,4.46,9.73
MARBLE BAR,26/05/2021,5.0,1.2, ,28.6,15.2,62,21,3.63,16.06
MARBLE BAR,27/05/2021,4.2,0.0, ,30.8,17.6,41,27,2.39,13.21
MARBLE BAR,28/05/2021,4.2,0.0, ,32.9,19.8,48,22,2.08,15.84
MARBLE BAR,29/05/2021,4.0,0.0, ,31.6,19.3,53,16,1.87,16.51
MARBLE BAR,30/05/2021,2.8,0.0, ,25.4,20.6,53,22,1.52,7.88
MARBLE BAR,31/05/2021,3.5,0.0, ,29.5,18.4,83,27,1.78,16.68
Totals:,,51,1.2, ,,,,,, 
