'IDCKWCDE11,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for FORREST Western Australia for April 2015,,,,,,,,,,
Issued at 22:31 GMT on Friday 01 May 2015,,,,,,,,,,
© Copyright Commonwealth of Australia 2015 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
FORREST,01/04/2015,1.8,0.0, ,24.1,19.0,91,50,0.00,9.77
FORREST,02/04/2015,2.3,0.0, ,24.2,14.0,97,40,0.00,15.31
FORREST,03/04/2015,2.6,0.0, ,25.5,14.3,87,36,0.00,18.57
FORREST,04/04/2015,2.5,0.0, ,25.4,10.8,98,34,0.00,19.05
FORREST,05/04/2015,2.4,0.0, ,25.4,10.2,91,33,0.00,18.61
FORREST,06/04/2015,2.2,0.0, ,21.8,11.1,91,37,0.00,16.84
FORREST,07/04/2015,2.0,0.0, ,21.4,14.1,74,42,0.00,15.05
FORREST,08/04/2015,1.5,0.0, ,21.2,10.6,84,33,0.00,10.63
FORREST,09/04/2015,2.2,0.0, ,27.2,14.7,70,15,0.00,18.04
FORREST,10/04/2015,2.1,0.0, ,29.2,11.5,78,13,0.00,17.62
FORREST,11/04/2015,1.2,0.0, ,27.7,20.4,63,20,0.00,4.70
FORREST,12/04/2015, ,0.0, , ,16.5,94,34,0.00,8.67
FORREST,13/04/2015, , , , , , , , ,18.39
FORREST,14/04/2015, , , ,28.2, ,87,32,0.00,17.59
FORREST,15/04/2015,1.9,0.0, ,26.5,12.6,98,37,0.00,13.35
FORREST,16/04/2015,1.4,6.0, ,19.9,15.2,99,81,0.00,8.12
FORREST,17/04/2015,2.0,1.6, ,21.8,10.6,93,44,0.00,16.04
FORREST,18/04/2015,2.1,0.0, ,23.2,7.9,99,40,0.00,18.05
FORREST,19/04/2015,1.7,0.0, ,20.8,9.4,92,44,0.00,13.42
FORREST,20/04/2015, ,0.0, , ,8.4,86,33,0.00,18.11
FORREST,21/04/2015, , , ,19.5, ,86,28,0.00,12.92
FORREST,22/04/2015,1.3,0.0, ,21.5,11.4,76,24,0.00,9.09
FORREST,23/04/2015,1.8,0.0, ,25.5,13.3,81,18,0.00,16.36
FORREST,24/04/2015,1.5,0.0, ,17.7,12.4,89,42,0.00,11.78
FORREST,25/04/2015,1.6,0.2, ,20.1,9.0,99,50,0.00,12.85
FORREST,26/04/2015,1.4,0.0, ,20.7,6.3,99,42,0.00,11.48
FORREST,27/04/2015,1.4,0.0, ,20.8,8.1,100,38,0.00,12.24
FORREST,28/04/2015,1.6,0.0, ,21.0,7.2,94,33,0.00,15.61
FORREST,29/04/2015,1.5,0.0, ,21.7,5.0,95,27,0.00,16.47
FORREST,30/04/2015,1.4,0.0, ,23.5,4.0,91,20,0.00,16.23
Totals:,,45.4,7.8, ,,,,,, 
