'IDCKWCDE11,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for MOUNT MAGNET AERO Western Australia for August 2011,,,,,,,,,,
Issued at 22:34 GMT on Thursday 01 September 2011,,,,,,,,,,
© Copyright Commonwealth of Australia 2011 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
MOUNT MAGNET AERO,01/08/2011,3.1,0.8, ,20.8,10.6,94,48,5.29,14.34
MOUNT MAGNET AERO,02/08/2011,2.5,0.2, ,20.3,11.4,94,60,4.67,12.91
MOUNT MAGNET AERO,03/08/2011,2.8,1.0, ,16.9,10.5,91,45,4.76,15.55
MOUNT MAGNET AERO,04/08/2011, ,0.0, ,15.1,6.3,92,37,3.81, 
MOUNT MAGNET AERO,05/08/2011,2.8,0.0, ,16.1,2.3,90,37,4.10,16.47
MOUNT MAGNET AERO,06/08/2011,4.0,0.0, ,20.8,5.9,68,27,4.48,16.67
MOUNT MAGNET AERO,07/08/2011,4.2,0.0, ,24.6,10.6,69,30,4.07,15.89
MOUNT MAGNET AERO,08/08/2011,2.1,0.0, ,19.6,11.9,94,59,2.68,11.76
MOUNT MAGNET AERO,09/08/2011,2.6,0.0, ,18.5,10.3,95,49,3.37,16.09
MOUNT MAGNET AERO,10/08/2011,2.7,0.0, ,18.2,6.3,91,41,2.73,17.18
MOUNT MAGNET AERO,11/08/2011,2.9,0.0, ,19.2,6.3,86,39,3.77,12.16
MOUNT MAGNET AERO,12/08/2011,3.2,8.4, ,21.7,11.7,92,49,3.90,16.70
MOUNT MAGNET AERO,13/08/2011,4.9,0.0, ,25.7,10.7,91,37,6.78,16.18
MOUNT MAGNET AERO,14/08/2011,2.1,3.6, ,16.7,13.1,94,55,4.83,5.98
MOUNT MAGNET AERO,15/08/2011,3.2,2.6, ,19.9,9.6,95,47,5.22,15.31
MOUNT MAGNET AERO,16/08/2011,3.2,1.2, ,16.9,8.3,92,45,6.28,16.46
MOUNT MAGNET AERO,17/08/2011,2.3,0.0, ,17.0,5.4,93,49,1.67,17.80
MOUNT MAGNET AERO,18/08/2011,3.3,0.0, ,19.3,6.7,89,33,3.32,18.12
MOUNT MAGNET AERO,19/08/2011,4.7,0.0, ,24.2,5.6,84,19,4.08,19.03
MOUNT MAGNET AERO,20/08/2011,4.7,0.0, ,27.8,7.7,82,18,3.07,19.07
MOUNT MAGNET AERO,21/08/2011,5.7,0.0, ,29.1,11.2,82,21,4.69,19.04
MOUNT MAGNET AERO,22/08/2011,4.3,0.0, ,25.6,14.1,88,43,5.20,15.87
MOUNT MAGNET AERO,23/08/2011,4.3,0.0, ,26.9,10.1,92,30,3.28,19.04
MOUNT MAGNET AERO,24/08/2011,3.4,0.0, ,19.7,10.0,89,48,4.13,19.35
MOUNT MAGNET AERO,25/08/2011,3.9,0.0, ,22.4,5.9,79,29,3.05,19.87
MOUNT MAGNET AERO,26/08/2011,4.0,0.0, ,26.5,7.8,82,27,2.34,19.98
MOUNT MAGNET AERO,27/08/2011,5.0,0.0, ,29.0,8.9,75,14,2.86,20.23
MOUNT MAGNET AERO,28/08/2011,4.8,0.0, ,27.7,9.6,80,18,3.03,20.31
MOUNT MAGNET AERO,29/08/2011,5.2,0.0, ,28.6,9.4,75,17,3.25,20.35
MOUNT MAGNET AERO,30/08/2011,4.3,0.0, ,24.1,10.7,80,31,3.34,20.43
MOUNT MAGNET AERO,31/08/2011,3.9,0.0, ,24.0,9.2,85,32,2.53,20.54
Totals:,,110.1,17.8, ,,,,,, 
