'IDCKWCDE11,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for MOUNT MAGNET AERO Western Australia for May 2011,,,,,,,,,,
Issued at 22:35 GMT on Wednesday 01 June 2011,,,,,,,,,,
© Copyright Commonwealth of Australia 2011 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
MOUNT MAGNET AERO,01/05/2011,4.1,0.0, ,22.7,8.5,78,28,3.91,19.22
MOUNT MAGNET AERO,02/05/2011,4.0,0.0, ,23.2,8.7,75,29,3.46,19.06
MOUNT MAGNET AERO,03/05/2011,3.8,0.0, ,22.8,9.9,77,32,3.49,18.61
MOUNT MAGNET AERO,04/05/2011,4.1,0.0, ,22.9,11.7,69,32,4.12,16.75
MOUNT MAGNET AERO,05/05/2011,3.9,0.0, ,25.9,9.9,77,30,2.98,18.43
MOUNT MAGNET AERO,06/05/2011,3.4,0.0, ,25.5,12.8,61,37,2.46,14.16
MOUNT MAGNET AERO,07/05/2011,4.4,0.0, ,26.6,13.6,64,29,3.49,17.42
MOUNT MAGNET AERO,08/05/2011,4.3,0.0, ,26.5,12.7,68,28,3.48,17.85
MOUNT MAGNET AERO,09/05/2011,4.6,0.0, ,25.8,13.9,57,24,3.90,16.51
MOUNT MAGNET AERO,10/05/2011,4.8,0.0, ,23.6,8.9,60,16,4.34,18.02
MOUNT MAGNET AERO,11/05/2011,4.3,0.0, ,21.9,11.7,67,34,5.26,17.51
MOUNT MAGNET AERO,12/05/2011,4.1,0.0, ,21.6,10.2,65,32,4.64,17.40
MOUNT MAGNET AERO,13/05/2011,2.7,0.0, ,17.6,11.6,72,48,4.01,9.59
MOUNT MAGNET AERO,14/05/2011,2.9,0.4, ,19.0,13.0,84,48,5.46,8.79
MOUNT MAGNET AERO,15/05/2011,4.9,3.6, ,24.3,14.2,65,33,6.24,14.05
MOUNT MAGNET AERO,16/05/2011,4.0,0.2, ,24.1,16.4,79,44,5.68,13.27
MOUNT MAGNET AERO,17/05/2011,3.7,2.6, ,24.5,14.2,92,41,4.73,15.17
MOUNT MAGNET AERO,18/05/2011,2.6,1.0, ,20.9,14.6,92,49,2.87,14.47
MOUNT MAGNET AERO,19/05/2011,3.4,0.0, ,23.8,10.3,90,34,3.26,17.00
MOUNT MAGNET AERO,20/05/2011,5.0,0.0, ,25.7,11.6,92,30,7.02,15.12
MOUNT MAGNET AERO,21/05/2011,2.9,1.0, ,16.9,9.2,91,40,4.90,16.70
MOUNT MAGNET AERO,22/05/2011,3.0,0.0, ,18.7,5.1,87,37,4.00,16.38
MOUNT MAGNET AERO,23/05/2011,3.1,0.0, ,19.8,5.8,84,32,3.59,16.62
MOUNT MAGNET AERO,24/05/2011,3.0,0.0, ,19.4,7.4,84,37,3.87,15.99
MOUNT MAGNET AERO,25/05/2011,2.3,0.0, ,18.5,8.1,86,51,3.67,11.53
MOUNT MAGNET AERO,26/05/2011,3.0,0.0, ,20.7,9.0,78,42,3.68,15.00
MOUNT MAGNET AERO,27/05/2011,3.3,0.0, ,23.2,8.6,78,29,3.07,15.51
MOUNT MAGNET AERO,28/05/2011,3.9,0.0, ,26.3,10.8,61,21,3.05,15.75
MOUNT MAGNET AERO,29/05/2011,5.8,0.0, ,26.9,11.7,53,19,5.70,15.59
MOUNT MAGNET AERO,30/05/2011,2.7,0.2, ,17.8,14.3,94,37,4.97,9.50
MOUNT MAGNET AERO,31/05/2011,1.9,5.4, ,20.5,12.8,96,57,1.79,13.12
Totals:,,113.9,14.4, ,,,,,, 
