'IDCKWCDE11,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for NORTH ISLAND Western Australia for December 2012,,,,,,,,,,
Issued at 22:37 GMT on Tuesday 01 January 2013,,,,,,,,,,
© Copyright Commonwealth of Australia 2012 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
NORTH ISLAND,01/12/2012, ,0.0, ,23.8,17.4,75,47,10.08, 
NORTH ISLAND,02/12/2012, ,0.0, ,26.1,18.7,79,53,11.30, 
NORTH ISLAND,03/12/2012, ,0.0, ,28.1,21.0,82,53,9.75, 
NORTH ISLAND,04/12/2012, ,0.0, ,29.5,21.8,87,58,4.29, 
NORTH ISLAND,05/12/2012, , , ,28.5,20.6, , , , 
NORTH ISLAND,06/12/2012, ,0.0, ,26.7,18.4,87,61,3.65, 
NORTH ISLAND,07/12/2012, ,0.0, ,26.8,18.8,75,53,5.38, 
NORTH ISLAND,08/12/2012, ,0.0, ,25.7,19.2,76,52,9.67, 
NORTH ISLAND,09/12/2012, ,0.0, ,29.2,20.5,87,55,4.81, 
NORTH ISLAND,10/12/2012, ,0.0, ,28.0,18.2,91,64,4.15, 
NORTH ISLAND,11/12/2012, ,0.0, ,27.7,19.8,85,61,5.83, 
NORTH ISLAND,12/12/2012, ,0.0, ,26.0,19.9,78,58,8.84, 
NORTH ISLAND,13/12/2012, ,1.4, ,26.2,18.2,87,64,8.02, 
NORTH ISLAND,14/12/2012, ,0.0, ,26.7,20.2,79,64,9.22, 
NORTH ISLAND,15/12/2012, ,0.0, ,26.4,20.0,83,66,9.96, 
NORTH ISLAND,16/12/2012, ,0.0, ,26.1,20.3,84,68,8.99, 
NORTH ISLAND,17/12/2012, ,0.0, ,26.0,19.6,83,59,7.78, 
NORTH ISLAND,18/12/2012, ,0.0, ,26.2,19.0,84,53,8.43, 
NORTH ISLAND,19/12/2012, ,0.0, ,26.2,19.1,80,58,10.05, 
NORTH ISLAND,20/12/2012, ,0.0, ,27.8,20.6,87,63,7.63, 
NORTH ISLAND,21/12/2012, ,0.0, ,26.7,20.9,85,67,8.42, 
NORTH ISLAND,22/12/2012, ,0.0, ,26.9,19.5,84,56,8.85, 
NORTH ISLAND,23/12/2012, ,0.0, ,27.0,20.0,81,56,9.19, 
NORTH ISLAND,24/12/2012, ,0.0, ,28.0,20.5,81,62,9.11, 
NORTH ISLAND,25/12/2012, ,0.0, ,28.5,21.9,86,69,8.45, 
NORTH ISLAND,26/12/2012, ,0.0, ,27.9,22.1,85,65,9.57, 
NORTH ISLAND,27/12/2012, ,0.0, , ,22.3,89,41,4.81, 
NORTH ISLAND,28/12/2012, , , , , , , , , 
NORTH ISLAND,29/12/2012, , , , , , , , , 
NORTH ISLAND,30/12/2012, , , , , , , , , 
NORTH ISLAND,31/12/2012, , , ,33.4, , , , , 
Totals:,, ,1.4, ,,,,,, 
