'IDCKWCDE11,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for GERALDTON AIRPORT COMPARISON Western Australia for February 2012,,,,,,,,,,
Issued at 22:33 GMT on Thursday 01 March 2012,,,,,,,,,,
© Copyright Commonwealth of Australia 2012 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
GERALDTON AIRPORT COMPARISON,01/02/2012, , , , , , , , ,26.33
GERALDTON AIRPORT COMPARISON,02/02/2012, , , , , , , , ,19.81
GERALDTON AIRPORT COMPARISON,03/02/2012, , , , , , , , ,7.20
GERALDTON AIRPORT COMPARISON,04/02/2012, , , , , , , , ,27.12
GERALDTON AIRPORT COMPARISON,05/02/2012, , , , , , , , ,30.18
GERALDTON AIRPORT COMPARISON,06/02/2012, , , , , , , , ,30.49
GERALDTON AIRPORT COMPARISON,07/02/2012, , , , , , , , ,28.69
GERALDTON AIRPORT COMPARISON,08/02/2012, , , , , , , , ,27.89
GERALDTON AIRPORT COMPARISON,09/02/2012, , , , , , , , ,27.10
GERALDTON AIRPORT COMPARISON,10/02/2012, , , , , , , , ,27.75
GERALDTON AIRPORT COMPARISON,11/02/2012, , , , , , , , ,25.65
GERALDTON AIRPORT COMPARISON,12/02/2012, , , , , , , , ,24.61
GERALDTON AIRPORT COMPARISON,13/02/2012, , , , , , , , ,26.67
GERALDTON AIRPORT COMPARISON,14/02/2012, , , ,29.3, , , , ,22.68
GERALDTON AIRPORT COMPARISON,15/02/2012,5.4,0.0, ,29.4,20.3,93,64,6.87,23.97
GERALDTON AIRPORT COMPARISON,16/02/2012,5.2,0.0, ,29.4,19.1,96,65,6.51,23.84
GERALDTON AIRPORT COMPARISON,17/02/2012,6.5,0.0, ,29.6,21.4,86,55,7.88,26.32
GERALDTON AIRPORT COMPARISON,18/02/2012,6.2,0.0, ,31.1,19.2,88,51,6.47,22.96
GERALDTON AIRPORT COMPARISON,19/02/2012,8.3,0.0, ,36.7,18.5,90,33,6.53,21.55
GERALDTON AIRPORT COMPARISON,20/02/2012,7.5,0.0, ,36.2,20.2,92,38,4.37,26.77
GERALDTON AIRPORT COMPARISON,21/02/2012,5.6,0.0, ,31.2,21.6,96,68,5.16,26.65
GERALDTON AIRPORT COMPARISON,22/02/2012,4.5,0.0, ,29.8,24.0,89,67,4.45,18.36
GERALDTON AIRPORT COMPARISON,23/02/2012,5.0,0.0, ,28.9,22.9,89,64,4.84,22.17
GERALDTON AIRPORT COMPARISON,24/02/2012,6.3,0.0, ,28.8,20.1,81,53,7.05,25.16
GERALDTON AIRPORT COMPARISON,25/02/2012,5.7,0.0, ,27.5,18.1,78,52,7.47,19.64
GERALDTON AIRPORT COMPARISON,26/02/2012,6.7,0.0, ,28.2,17.4,79,43,8.20,22.64
GERALDTON AIRPORT COMPARISON,27/02/2012,7.2,0.0, ,29.3,14.0,92,41,9.44,26.61
GERALDTON AIRPORT COMPARISON,28/02/2012,7.9,0.0, ,32.4,17.3,87,39,7.93,25.88
GERALDTON AIRPORT COMPARISON,29/02/2012,11.3,0.0, ,37.6,23.2,65,24,9.06,23.83
Totals:,,99.3,0, ,,,,,, 
