'IDCKWCDE11,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for HOPETOUN NORTH Western Australia for June 2017,,,,,,,,,,
Issued at 22:31 GMT on Saturday 01 July 2017,,,,,,,,,,
© Copyright Commonwealth of Australia 2017 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
HOPETOUN NORTH,01/06/2017,2.4,0.0, ,27.3,11.0,100,43,2.49,11.19
HOPETOUN NORTH,02/06/2017,1.5,0.0, ,21.1,8.9,100,63,2.02,11.35
HOPETOUN NORTH,03/06/2017,1.4, , ,20.9,10.4,100,76,3.17,10.58
HOPETOUN NORTH,04/06/2017,0.9,2.0, ,18.2,14.4,100,99,1.60,8.54
HOPETOUN NORTH,05/06/2017,1.1,1.0, ,21.3,8.4,100,85,2.41,11.22
HOPETOUN NORTH,06/06/2017,3.0,0.0, ,23.6,9.0,100,30,3.92,10.84
HOPETOUN NORTH,07/06/2017,2.0,0.0, ,19.3,9.8,99,39,3.14,8.81
HOPETOUN NORTH,08/06/2017,1.5,0.2, ,19.5,8.4,100,63,3.01,10.73
HOPETOUN NORTH,09/06/2017,2.6,0.2, ,22.1,7.5,100,34,3.59,11.09
HOPETOUN NORTH,10/06/2017,2.3,0.0, ,22.5,6.1,80,28,2.34,8.73
HOPETOUN NORTH,11/06/2017,2.1,0.0, ,22.4,7.5,73,33,2.14,7.43
HOPETOUN NORTH,12/06/2017,3.4,0.0, ,24.8,5.7,73,20,3.36,11.01
HOPETOUN NORTH,13/06/2017,2.7,0.0, ,24.4,5.8,65,21,2.37,10.81
HOPETOUN NORTH,14/06/2017,1.6,0.0, ,19.6,13.3,100,52,2.79,5.15
HOPETOUN NORTH,15/06/2017,0.8,1.8, ,16.2,13.4,100,83,1.94,5.43
HOPETOUN NORTH,16/06/2017,1.4,2.8, ,20.1,12.5,100,61,2.14,10.29
HOPETOUN NORTH,17/06/2017,1.4,0.0, ,20.9,7.5,100,59,1.93,10.92
HOPETOUN NORTH,18/06/2017,1.8,0.2, ,21.2,7.1,100,51,2.71,10.95
HOPETOUN NORTH,19/06/2017,2.2,0.0, ,23.0,8.4,99,41,2.88,10.95
HOPETOUN NORTH,20/06/2017,1.4,0.0, ,19.6,5.7,100,74,3.95,10.56
HOPETOUN NORTH,21/06/2017,2.8,0.2, ,25.0,7.7,100,34,3.43,10.67
HOPETOUN NORTH,22/06/2017,1.3,5.6, ,19.6,11.8,100,70,2.66,10.22
HOPETOUN NORTH,23/06/2017,1.4,15.0, ,16.0,9.9,100,63,4.12,4.67
HOPETOUN NORTH,24/06/2017,1.3,5.0, ,15.9,8.8,100,65,3.25,9.33
HOPETOUN NORTH,25/06/2017,1.1,0.6, ,15.4,10.7,100,66,2.43,6.92
HOPETOUN NORTH,26/06/2017,1.1,1.0, ,16.6,7.8,100,71,2.48,10.35
HOPETOUN NORTH,27/06/2017,1.2,6.4, ,16.7,7.7,100,71,3.53,9.81
HOPETOUN NORTH,28/06/2017,1.2,1.6, ,16.8,7.9,100,62,1.97,9.70
HOPETOUN NORTH,29/06/2017,1.4,0.2, ,17.2,2.9,100,56,2.67,11.09
HOPETOUN NORTH,30/06/2017,2.7,0.0, ,19.1,4.2,91,44,5.87,9.11
Totals:,,53,43.8, ,,,,,, 
