'IDCKWCDE11,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for HOPETOUN NORTH Western Australia for August 2016,,,,,,,,,,
Issued at 22:31 GMT on Thursday 01 September 2016,,,,,,,,,,
© Copyright Commonwealth of Australia 2016 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
HOPETOUN NORTH,01/08/2016,1.2,4.2, ,14.5,5.5,99,67,2.19,8.55
HOPETOUN NORTH,02/08/2016,2.3,0.0, ,17.4,3.3,99,39,3.43,12.79
HOPETOUN NORTH,03/08/2016,2.6,0.0, ,18.6,2.6,97,36,4.11,8.99
HOPETOUN NORTH,04/08/2016,1.5,1.0, ,13.3,10.3,100,45,2.82,4.59
HOPETOUN NORTH,05/08/2016,1.1,13.4, ,15.8,8.9,100,87,1.63,10.36
HOPETOUN NORTH,06/08/2016,1.2,1.2, ,16.5,9.4,100,82,2.23,10.08
HOPETOUN NORTH,07/08/2016,2.7,0.0, ,17.8,10.0,100,43,5.54,13.86
HOPETOUN NORTH,08/08/2016,2.6,0.2, ,15.0,8.9,97,46,7.24,12.20
HOPETOUN NORTH,09/08/2016,2.7,0.2, ,16.2,5.8,88,50,6.96,13.09
HOPETOUN NORTH,10/08/2016,2.3,0.0, ,18.0,7.9,98,53,3.80,13.90
HOPETOUN NORTH,11/08/2016,2.7,0.0, ,20.2,7.6,100,47,4.52,11.70
HOPETOUN NORTH,12/08/2016,2.0,3.0, ,16.7,7.1,100,56,2.96,14.38
HOPETOUN NORTH,13/08/2016,2.0,0.2, ,18.0,7.6,93,49,2.46,11.54
HOPETOUN NORTH,14/08/2016,3.4,0.0, ,24.6,3.5,99,32,3.25,14.98
HOPETOUN NORTH,15/08/2016,2.5,0.0, ,21.1,12.2,100,47,4.12,9.02
HOPETOUN NORTH,16/08/2016,2.1,5.0, ,19.5,6.0,100,54,2.88,12.26
HOPETOUN NORTH,17/08/2016,3.5,0.0, ,22.5,11.4,99,46,7.17,11.43
HOPETOUN NORTH,18/08/2016,2.6,5.0, ,13.5,6.0,87,52,8.23,12.66
HOPETOUN NORTH,19/08/2016,2.3,0.2, ,16.4,5.8,93,49,3.61,14.05
HOPETOUN NORTH,20/08/2016,2.2,0.0, ,17.1,8.2,97,60,5.60,11.93
HOPETOUN NORTH,21/08/2016,2.3,0.4, ,16.6,6.2,96,49,3.19,15.06
HOPETOUN NORTH,22/08/2016,2.3,13.4, ,14.6,9.6,99,60,9.61,13.67
HOPETOUN NORTH,23/08/2016,2.7,0.4, ,14.2,9.3,85,48,5.63,14.22
HOPETOUN NORTH,24/08/2016,1.9,0.4, ,15.1,6.7,95,61,3.75,10.65
HOPETOUN NORTH,25/08/2016,2.4,0.4, ,16.7,5.1,99,52,3.31,16.39
HOPETOUN NORTH,26/08/2016,3.8,0.0, ,21.2,5.4,98,34,5.86,13.05
HOPETOUN NORTH,27/08/2016,2.8,0.6, ,19.7,11.6,99,47,4.63,11.71
HOPETOUN NORTH,28/08/2016,1.6,10.4, ,16.6,10.3,100,83,8.13,12.53
HOPETOUN NORTH,29/08/2016,1.5,2.8, ,16.1,11.9,100,82,8.95,10.37
HOPETOUN NORTH,30/08/2016,2.1,4.6, ,16.3,7.4,100,67,2.77,17.35
HOPETOUN NORTH,31/08/2016,1.9,0.0, ,18.0,6.9,100,60,3.77,7.25
Totals:,,70.8,67, ,,,,,, 
