'IDCKWCDE11,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for HOPETOUN NORTH Western Australia for September 2013,,,,,,,,,,
Issued at 22:31 GMT on Tuesday 01 October 2013,,,,,,,,,,
© Copyright Commonwealth of Australia 2013 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
HOPETOUN NORTH,01/09/2013,4.3,0.0, ,24.9,13.1,84,41,4.11,20.62
HOPETOUN NORTH,02/09/2013,3.5,0.0, ,24.5,13.0,94,50,2.94,20.06
HOPETOUN NORTH,03/09/2013,5.2,0.0, ,26.7,11.8,96,30,5.40,20.29
HOPETOUN NORTH,04/09/2013,4.7,6.2, ,19.8,9.6,76,30,5.30,22.67
HOPETOUN NORTH,05/09/2013,3.4,0.2, ,20.1,8.1,87,44,3.01,21.37
HOPETOUN NORTH,06/09/2013,3.3,0.0, ,18.7,8.0,94,52,3.06,22.83
HOPETOUN NORTH,07/09/2013,1.3,0.4, ,16.3,8.8,98,75,3.03,5.85
HOPETOUN NORTH,08/09/2013,3.0,15.2, ,17.9,11.8,95,63,8.43,17.98
HOPETOUN NORTH,09/09/2013,2.9,3.4, ,18.1,10.0,93,66,2.84,21.68
HOPETOUN NORTH,10/09/2013,5.3,0.0, ,27.3,10.7,88,25,4.30,20.94
HOPETOUN NORTH,11/09/2013,4.3,0.4, ,22.9,13.3,91,39,5.77,16.65
HOPETOUN NORTH,12/09/2013,3.8,0.2, ,20.3,12.4,88,48,6.49,16.16
HOPETOUN NORTH,13/09/2013,3.6,0.8, ,20.4,8.8,93,55,3.56,23.43
HOPETOUN NORTH,14/09/2013,1.8,0.0, ,16.8,10.5,93,72,2.94,10.25
HOPETOUN NORTH,15/09/2013,1.7,26.0, ,18.6,12.8,97,81,4.23,10.00
HOPETOUN NORTH,16/09/2013,3.5,11.8, ,19.8,9.4,98,42,5.20,16.18
HOPETOUN NORTH,17/09/2013,3.7,1.4, ,16.6,8.3,80,50,7.16,21.83
HOPETOUN NORTH,18/09/2013,4.2,0.2, ,20.8,6.3,86,44,6.41,19.27
HOPETOUN NORTH,19/09/2013,4.1,0.0, ,23.0,10.6,83,48,4.60,19.25
HOPETOUN NORTH,20/09/2013,4.3,0.0, ,23.4,10.0,91,43,4.91,20.12
HOPETOUN NORTH,21/09/2013,4.6,2.6, ,24.1,9.5,95,37,2.88,25.70
HOPETOUN NORTH,22/09/2013,4.8,0.4, ,21.1,12.7,86,35,7.15,18.31
HOPETOUN NORTH,23/09/2013,5.1,5.6, ,23.0,13.9,93,43,9.70,20.08
HOPETOUN NORTH,24/09/2013,5.4,0.0, ,21.6,16.0,79,36,8.61,18.24
HOPETOUN NORTH,25/09/2013,5.0,0.4, ,18.6,10.2,81,41,7.20,27.45
HOPETOUN NORTH,26/09/2013,4.5,0.0, ,22.4,7.5,94,41,6.88,18.32
HOPETOUN NORTH,27/09/2013,4.3,3.8, ,20.2,7.3,86,46,3.50,27.12
HOPETOUN NORTH,28/09/2013,5.8,0.2, ,25.0,8.9,85,29,4.66,26.87
HOPETOUN NORTH,29/09/2013,3.0,0.0, ,18.4,13.2,97,63,4.53,17.86
HOPETOUN NORTH,30/09/2013,3.6,27.6, ,15.3,8.8,93,51,7.01,25.13
Totals:,,118,106.8, ,,,,,, 
