'IDCKWCDE11,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for HOPETOUN NORTH Western Australia for August 2015,,,,,,,,,,
Issued at 22:30 GMT on Tuesday 01 September 2015,,,,,,,,,,
© Copyright Commonwealth of Australia 2015 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
HOPETOUN NORTH,01/08/2015,2.0,10.2, ,14.7,9.9,92,54,5.01,8.29
HOPETOUN NORTH,02/08/2015,1.3,0.2, ,13.1,6.8,98,71,2.97,11.14
HOPETOUN NORTH,03/08/2015,1.3,1.4, ,14.2,5.5,98,69,2.01,12.26
HOPETOUN NORTH,04/08/2015,1.2,0.2, ,13.7,5.5,98,73,2.57,9.18
HOPETOUN NORTH,05/08/2015,1.5,0.6, ,15.0,6.0,97,58,1.94,11.94
HOPETOUN NORTH,06/08/2015,2.1,0.4, ,16.4,3.0,99,38,3.09,12.05
HOPETOUN NORTH,07/08/2015,1.8,0.0, ,15.7,5.5,95,49,3.16,6.32
HOPETOUN NORTH,08/08/2015,2.1,1.0, ,15.6,6.6,98,53,5.16,9.76
HOPETOUN NORTH,09/08/2015,1.9,1.0, ,11.8,3.7,92,60,6.14,13.38
HOPETOUN NORTH,10/08/2015,2.7,0.8, ,16.0,2.2,95,48,7.55,10.55
HOPETOUN NORTH,11/08/2015,2.4,2.8, ,14.3,7.9,92,54,8.28,9.28
HOPETOUN NORTH,12/08/2015,1.5,0.0, ,15.5,9.5,97,71,3.70,9.79
HOPETOUN NORTH,13/08/2015,1.5,0.0, ,15.5,4.8,94,57,2.30,7.34
HOPETOUN NORTH,14/08/2015,2.1,0.0, ,16.9,3.7,97,48,2.89,14.47
HOPETOUN NORTH,15/08/2015,3.6,0.2, ,24.8,4.5,98,28,3.33,14.63
HOPETOUN NORTH,16/08/2015,2.8,0.0, ,21.4,5.7,94,32,2.51,14.74
HOPETOUN NORTH,17/08/2015,1.1,0.0, ,17.5,6.7,99,73,2.42,3.59
HOPETOUN NORTH,18/08/2015,2.4,5.8, ,18.6,9.6,99,51,4.11,11.68
HOPETOUN NORTH,19/08/2015,2.6,0.2, ,18.3,8.2,99,45,4.63,12.20
HOPETOUN NORTH,20/08/2015,1.6,8.2, ,14.7,8.1,99,73,6.50,9.95
HOPETOUN NORTH,21/08/2015,2.1,9.6, ,17.6,5.6,99,51,2.77,12.67
HOPETOUN NORTH,22/08/2015,1.3,7.6, ,12.6,5.7,99,69,3.97,6.58
HOPETOUN NORTH,23/08/2015,1.7,9.6, ,13.1,8.3,99,66,4.32,12.35
HOPETOUN NORTH,24/08/2015,1.7,5.6, ,12.8,6.5,99,66,2.66,14.38
HOPETOUN NORTH,25/08/2015,2.1,0.0, ,14.1,0.6,99,52,3.79,15.91
HOPETOUN NORTH,26/08/2015,2.7,0.2, ,17.6,3.0,95,32,2.93,14.10
HOPETOUN NORTH,27/08/2015,3.7,0.0, ,20.3,2.5,96,27,4.44,16.43
HOPETOUN NORTH,28/08/2015,4.4,0.0, ,23.8,10.4,83,27,4.54,16.41
HOPETOUN NORTH,29/08/2015,2.9,0.0, ,23.6,7.5,92,41,2.46,14.01
HOPETOUN NORTH,30/08/2015,2.7,0.0, ,18.1,9.3,96,50,4.02,15.27
HOPETOUN NORTH,31/08/2015,2.9,0.0, ,17.3,6.3,95,38,4.85,11.79
Totals:,,67.7,65.6, ,,,,,, 
