'IDCKWCDE11,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for WANDERING Western Australia for August 2010,,,,,,,,,,
Issued at 04:30 GMT on Wednesday 01 September 2010,,,,,,,,,,
© Copyright Commonwealth of Australia 2010 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
WANDERING,01/08/2010,1.8,0.2, ,18.0,1.8,96,50,1.78,15.23
WANDERING,02/08/2010,2.7,0.0, ,21.7,2.7,94,30,2.51,15.30
WANDERING,03/08/2010,2.0,0.2, ,20.5,-1.3,94,32,1.45,15.46
WANDERING,04/08/2010,2.1,0.0, ,20.1,3.4,95,40,1.75,14.94
WANDERING,05/08/2010,2.2,0.2, ,20.4,-0.5,94,37,1.90,14.88
WANDERING,06/08/2010,1.7,0.4, ,14.5,6.0,93,61,2.66,13.58
WANDERING,07/08/2010,1.8,0.0, ,15.7,1.8,94,42,1.56,14.59
WANDERING,08/08/2010,1.7,0.2, ,14.2,0.1,96,53,2.60,11.89
WANDERING,09/08/2010,1.7,0.0, ,15.1,-2.3,95,47,1.43,15.65
WANDERING,10/08/2010,2.6,0.0, ,17.4,-0.6,93,29,2.68,16.73
WANDERING,11/08/2010,3.0,0.0, ,19.0,2.7,73,30,3.67,8.51
WANDERING,12/08/2010,1.5,12.0, ,15.0,10.7,94,70,3.15,7.77
WANDERING,13/08/2010,2.0,21.0, ,15.8,6.8,94,51,2.70,14.05
WANDERING,14/08/2010,1.9,1.4, ,16.0,6.3,94,52,1.76,15.38
WANDERING,15/08/2010,1.9,0.2, ,17.1,1.2,94,53,1.55,16.93
WANDERING,16/08/2010,1.8,0.0, ,16.0,1.8,94,57,2.09,13.48
WANDERING,17/08/2010,2.3,0.8, ,17.3,1.3,95,44,2.36,16.69
WANDERING,18/08/2010,1.9,0.4, ,13.6,2.6,91,44,2.25,14.05
WANDERING,19/08/2010,1.6,0.0, ,14.9,-1.4,93,56,1.61,13.30
WANDERING,20/08/2010,1.5,0.2, ,14.6,4.3,93,58,1.49,10.61
WANDERING,21/08/2010,1.9,0.8, ,15.8,1.8,96,52,2.39,12.20
WANDERING,22/08/2010,2.2,1.2, ,14.5,7.5,95,44,2.38,16.87
WANDERING,23/08/2010,2.3,0.0, ,17.4,-1.8,93,45,2.28,16.83
WANDERING,24/08/2010,1.9,0.8, ,12.1,4.5,92,58,2.99,14.28
WANDERING,25/08/2010,2.0,0.0, ,14.2,0.7,94,51,2.03,17.39
WANDERING,26/08/2010,2.0,0.0, ,14.3,-2.1,94,57,2.45,16.89
WANDERING,27/08/2010,2.3,0.0, ,17.9,-2.0,94,43,1.40,18.93
WANDERING,28/08/2010,3.2,0.0, ,22.9,-0.2,93,25,2.01,18.31
WANDERING,29/08/2010,2.8,0.2, ,20.8,0.8,95,48,2.79,16.89
WANDERING,30/08/2010, ,3.2, ,16.6,6.5,96,64,1.83, 
WANDERING,31/08/2010, ,3.6, ,16.3,9.5,95,53,3.34, 
Totals:,,60.3,47, ,,,,,, 
