'IDCKWCDE11,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for WANDERING Western Australia for January 2014,,,,,,,,,,
Issued at 22:31 GMT on Saturday 01 February 2014,,,,,,,,,,
© Copyright Commonwealth of Australia 2014 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
WANDERING,01/01/2014,6.0,0.0, ,27.1,9.6,87,28,2.46,30.47
WANDERING,02/01/2014,6.7,0.0, ,27.0,8.1,80,30,2.98,34.35
WANDERING,03/01/2014,7.2,0.0, ,27.4,7.4,83,11,3.22,33.85
WANDERING,04/01/2014,7.7,0.0, ,28.9,8.6,80,15,3.81,33.53
WANDERING,05/01/2014,8.0,0.0, ,30.1,12.3,78,14,3.74,33.73
WANDERING,06/01/2014,8.7,0.0, ,39.0,14.0,63,13,2.90,30.60
WANDERING,07/01/2014,8.3,0.0, ,34.3,16.8,70,15,3.10,32.87
WANDERING,08/01/2014,7.1,0.0, ,32.3,12.2,83,22,2.60,31.11
WANDERING,09/01/2014,8.2,0.0, ,34.5,13.5,82,18,3.20,32.83
WANDERING,10/01/2014,9.0,0.0, ,36.2,14.2,78,15,3.75,32.45
WANDERING,11/01/2014,10.0,0.0, ,40.1,16.5,65,10,3.68,32.37
WANDERING,12/01/2014,10.6,0.0, ,43.9,19.2,53,9,3.45,32.24
WANDERING,13/01/2014,7.7,0.0, ,33.0,15.6,67,22,3.28,30.10
WANDERING,14/01/2014,7.3,0.0, ,29.6,10.0,73,14,3.07,32.06
WANDERING,15/01/2014,7.2,0.0, ,29.2,13.2,84,24,3.54,31.96
WANDERING,16/01/2014,6.4,0.0, ,26.4,11.3,87,28,3.34,31.12
WANDERING,17/01/2014,7.6,0.0, ,31.6,8.8,77,15,3.06,32.64
WANDERING,18/01/2014,8.5,0.0, ,36.9,12.5,72,11,2.91,32.37
WANDERING,19/01/2014,10.7,0.0, ,37.6,14.4,53,11,4.97,32.09
WANDERING,20/01/2014,9.9,0.0, ,35.0,15.1,78,18,5.92,31.09
WANDERING,21/01/2014,9.5,0.0, ,35.7,15.9,78,21,5.26,31.10
WANDERING,22/01/2014,8.6,0.0, ,35.5,17.9,74,24,4.25,29.65
WANDERING,23/01/2014,9.1,0.0, ,33.7,19.6,69,30,6.67,27.55
WANDERING,24/01/2014,6.9,0.0, ,30.3,20.4,68,35,5.52,19.68
WANDERING,25/01/2014,5.9,0.0, ,34.8,20.6,68,33,3.29,15.97
WANDERING,26/01/2014,8.0,0.0, ,35.7,20.9,69,27,3.39,29.35
WANDERING,27/01/2014,7.5,0.0, ,29.5,16.7,75,21,3.95,30.66
WANDERING,28/01/2014,8.1,0.0, ,28.4,12.0,77,19,5.57,31.76
WANDERING,29/01/2014,7.5,0.0, ,33.7,12.8,66,19,2.79,31.08
WANDERING,30/01/2014,7.9,0.0, ,39.3,14.7,60,22,2.46,29.47
WANDERING,31/01/2014,8.0,0.0, ,37.5,20.2,70,15,3.40,23.98
Totals:,,249.8,0, ,,,,,, 
