'IDCKWCDE11,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for BROOME AIRPORT Western Australia for January 2022,,,,,,,,,,
Issued at 22:31 GMT on Tuesday 01 February 2022,,,,,,,,,,
© Copyright Commonwealth of Australia 2022 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
BROOME AIRPORT,01/01/2022,8.0,0.0, ,34.3,29.3,76,56,5.31,29.36
BROOME AIRPORT,02/01/2022,7.5,0.0, ,33.4,29.0,75,58,4.71,28.38
BROOME AIRPORT,03/01/2022,7.2,0.0, ,33.6,29.1,77,63,4.81,28.03
BROOME AIRPORT,04/01/2022,7.5,0.0, ,34.2,28.5,84,59,5.83,28.66
BROOME AIRPORT,05/01/2022,6.9,0.0, ,34.5,28.9,87,56,4.55,25.61
BROOME AIRPORT,06/01/2022,8.2,0.0, ,35.9,27.9,85,42,5.39,27.50
BROOME AIRPORT,07/01/2022,7.2,0.0, ,34.8,29.4,80,58,4.61,26.28
BROOME AIRPORT,08/01/2022,7.6,0.0, ,34.6,29.8,79,58,5.16,28.00
BROOME AIRPORT,09/01/2022,7.5,0.0, ,34.0,29.7,78,63,5.07,29.05
BROOME AIRPORT,10/01/2022,6.2,0.0, ,34.2,29.3,79,63,4.22,22.38
BROOME AIRPORT,11/01/2022,7.8,0.0, ,35.1,29.9,78,59,5.12,28.77
BROOME AIRPORT,12/01/2022,7.8,0.0, ,35.3,30.6,80,64,6.21,28.67
BROOME AIRPORT,13/01/2022,6.8,0.2, ,34.4,29.8,85,64,6.40,24.45
BROOME AIRPORT,14/01/2022,6.2,9.8, ,34.2,21.8,90,69,6.61,26.26
BROOME AIRPORT,15/01/2022,4.9,0.0, ,33.1,28.4,82,54,4.61,12.48
BROOME AIRPORT,16/01/2022,5.8,0.6, ,33.8,25.0,91,68,6.58,22.70
BROOME AIRPORT,17/01/2022,7.3,0.0, ,33.4,29.1,77,55,5.02,26.11
BROOME AIRPORT,18/01/2022,7.4,0.0, ,33.1,28.3,70,52,3.99,28.08
BROOME AIRPORT,19/01/2022,7.6,0.0, ,34.6,28.4,77,53,4.53,27.92
BROOME AIRPORT,20/01/2022,7.3,0.0, ,36.4,25.7,81,46,3.76,26.25
BROOME AIRPORT,21/01/2022,6.4,0.4, ,34.4,26.3,96,53,4.04,24.87
BROOME AIRPORT,22/01/2022,5.1,13.2, ,33.2,25.0,97,61,2.88,20.76
BROOME AIRPORT,23/01/2022,6.7,12.6, ,36.9,23.9,97,56,4.36,25.24
BROOME AIRPORT,24/01/2022,5.5,1.8, ,33.0,26.7,96,68,3.81,23.66
BROOME AIRPORT,25/01/2022,5.5,0.8, ,33.9,24.0,94,50,3.34,20.59
BROOME AIRPORT,26/01/2022,1.7,0.6, ,30.5,25.6,97,80,3.45,4.41
BROOME AIRPORT,27/01/2022,3.7,14.8, ,31.7,24.7,98,73,3.51,15.11
BROOME AIRPORT,28/01/2022,3.9,40.8, ,32.6,26.0,98,70,4.75,13.76
BROOME AIRPORT,29/01/2022,4.2,18.4, ,32.9,24.2,97,69,6.38,14.12
BROOME AIRPORT,30/01/2022,2.2,10.2, ,29.4,24.4,100,81,6.66,6.74
BROOME AIRPORT,31/01/2022, ,238.0, ,28.7,22.7,100,80,8.22, 
Totals:,,187.6,362.2, ,,,,,, 
