'IDCKWCDE11,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for BROOME AIRPORT Western Australia for June 2020,,,,,,,,,,
Issued at 22:30 GMT on Wednesday 01 July 2020,,,,,,,,,,
© Copyright Commonwealth of Australia 2020 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
BROOME AIRPORT,01/06/2020,6.5,0.0, ,30.0,21.7,63,25,5.40,18.41
BROOME AIRPORT,02/06/2020,5.7,0.0, ,32.9,17.3,77,24,3.80,18.33
BROOME AIRPORT,03/06/2020, ,0.0, , ,19.6,81,30,3.78,13.92
BROOME AIRPORT,04/06/2020, , , ,29.3, , , , ,17.80
BROOME AIRPORT,05/06/2020,5.4, ,7.2,29.0,13.2,68,19,3.90,18.27
BROOME AIRPORT,06/06/2020,5.0,0.0, ,29.4,11.8,75,18,3.36,18.25
BROOME AIRPORT,07/06/2020,4.2,0.0, ,30.4,12.0,91,18,2.34,18.14
BROOME AIRPORT,08/06/2020,3.6,0.0, ,30.0,13.7,97,22,1.69,18.20
BROOME AIRPORT,09/06/2020,4.0,0.0, ,31.6,14.7,93,32,2.15,18.07
BROOME AIRPORT,10/06/2020,4.7,0.0, ,31.5,17.2,97,22,3.04,18.15
BROOME AIRPORT,11/06/2020,4.2,0.0, ,31.8,14.2,87,15,2.01,18.12
BROOME AIRPORT,12/06/2020,4.0,0.0, ,30.8,14.0,91,17,2.06,18.09
BROOME AIRPORT,13/06/2020,3.6,0.0, ,29.5,15.1,97,35,1.99,18.08
BROOME AIRPORT,14/06/2020,4.7,0.0, ,32.5,16.0,97,24,2.88,18.05
BROOME AIRPORT,15/06/2020,5.5,0.0, ,32.4,17.7,70,25,3.65,18.03
BROOME AIRPORT,16/06/2020,4.7,0.0, ,33.0,17.0,92,22,2.76,17.93
BROOME AIRPORT,17/06/2020,4.8,0.0, ,32.2,17.5,93,18,2.93,17.96
BROOME AIRPORT,18/06/2020,4.4,0.0, ,31.5,15.3,90,17,2.45,18.00
BROOME AIRPORT,19/06/2020,4.6,0.0, ,31.3,14.3,91,23,2.80,18.00
BROOME AIRPORT,20/06/2020,4.7,0.0, ,30.9,14.4,77,22,2.84,18.00
BROOME AIRPORT,21/06/2020,4.7,0.0, ,30.5,12.5,78,24,3.07,18.02
BROOME AIRPORT,22/06/2020,4.8,0.0, ,31.5,15.2,84,26,3.19,18.03
BROOME AIRPORT,23/06/2020,4.8,0.0, ,30.1,17.2,87,22,3.24,18.05
BROOME AIRPORT,24/06/2020,5.0,0.0, ,27.7,11.9,65,19,3.70,18.06
BROOME AIRPORT,25/06/2020,5.1,0.0, ,29.2,12.8,54,20,3.32,18.07
BROOME AIRPORT,26/06/2020,5.1,0.0, ,30.1,14.0,71,14,3.18,18.08
BROOME AIRPORT,27/06/2020,5.1,0.0, ,30.5,14.8,78,16,3.23,18.08
BROOME AIRPORT,28/06/2020,4.9,0.0, ,31.4,13.3,89,16,2.96,18.06
BROOME AIRPORT,29/06/2020,4.7,0.0, ,32.1,15.4,91,15,2.69,18.07
BROOME AIRPORT,30/06/2020,4.1,0.0, ,32.1,12.9,93,16,1.93,18.02
Totals:,,132.6,0,7.2,,,,,, 
