'IDCKWCDE11,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for BROOME AIRPORT Western Australia for May 2014,,,,,,,,,,
Issued at 22:31 GMT on Sunday 01 June 2014,,,,,,,,,,
© Copyright Commonwealth of Australia 2014 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
BROOME AIRPORT,01/05/2014,4.7,0.0,4.8,34.0,25.7,95,49,3.07,17.95
BROOME AIRPORT,02/05/2014,6.4,0.0,6.6,34.9,24.9,84,31,4.35,20.41
BROOME AIRPORT,03/05/2014,7.6,0.0,11.2,31.9,21.1,59,18,5.48,20.18
BROOME AIRPORT,04/05/2014,5.4,0.0,11.0,33.0,15.5,86,19,2.83,20.26
BROOME AIRPORT,05/05/2014,4.5,0.0,7.2,32.5,18.4,93,37,2.27,19.60
BROOME AIRPORT,06/05/2014,3.6,0.0,5.6,31.8,22.2,97,40,1.82,14.76
BROOME AIRPORT,07/05/2014,4.7,0.0,3.6,34.9,22.7,96,35,2.25,18.97
BROOME AIRPORT,08/05/2014,4.5,0.0,7.2,32.1,21.6,99,34,2.30,19.52
BROOME AIRPORT,09/05/2014,4.3,0.0,5.6,32.1,22.1,96,54,2.68,19.04
BROOME AIRPORT,10/05/2014,5.4,0.0,5.2,35.2,24.0,94,34,3.34,19.11
BROOME AIRPORT,11/05/2014,5.9,0.0,7.2,35.8,23.2,91,28,3.58,19.37
BROOME AIRPORT,12/05/2014,5.4,0.0,8.0,35.7,23.1,96,24,2.83,19.16
BROOME AIRPORT,13/05/2014,4.9,0.0,7.6,33.5,21.7,95,24,2.56,19.14
BROOME AIRPORT,14/05/2014,4.6,0.0,7.0,35.1,20.4,90,30,2.04,18.20
BROOME AIRPORT,15/05/2014,4.6,0.0,5.2,33.6,20.6,97,32,2.31,19.49
BROOME AIRPORT,16/05/2014,3.7,0.0,5.6,31.3,21.6,96,54,2.67,15.72
BROOME AIRPORT,17/05/2014,4.9,10.4,8.0,32.2,21.3,95,30,2.99,19.06
BROOME AIRPORT,18/05/2014,3.4,0.0,5.0,31.6,21.6,95,41,1.96,13.11
BROOME AIRPORT,19/05/2014,4.5,0.0,3.2,34.6,20.4,97,31,2.03,19.04
BROOME AIRPORT,20/05/2014,4.6,0.0,5.6,32.7,22.5,96,43,3.22,18.04
BROOME AIRPORT,21/05/2014,4.3,0.0,5.3,31.5,22.5,95,38,2.41,18.58
BROOME AIRPORT,22/05/2014,4.4,0.0,4.4,33.1,20.1,99,32,2.37,18.67
BROOME AIRPORT,23/05/2014,5.1,0.0,7.0,34.7,21.5,96,23,2.74,19.01
BROOME AIRPORT,24/05/2014,5.0,0.0,7.8,32.8,23.1,91,29,3.01,18.94
BROOME AIRPORT,25/05/2014,3.9,0.0,6.4,31.4,19.9,95,37,2.18,17.00
BROOME AIRPORT,26/05/2014,5.2,0.0,6.4,32.3,18.7,89,29,3.55,18.58
BROOME AIRPORT,27/05/2014,5.0,0.0,6.0,32.9,17.1,91,28,3.10,18.92
BROOME AIRPORT,28/05/2014,5.8,0.0,8.6,31.9,17.0,74,21,3.93,18.80
BROOME AIRPORT,29/05/2014,5.0,0.0,9.0,31.9,18.9,73,24,3.18,16.66
BROOME AIRPORT,30/05/2014,6.9,0.0,6.6,33.4,20.3,54,18,4.59,18.04
BROOME AIRPORT,31/05/2014,6.8,0.0,9.4,32.1,20.0,55,23,5.04,18.68
Totals:,,155,10.4,207.3,,,,,, 
