'IDCKWCDE11,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for BROOME AIRPORT Western Australia for March 2021,,,,,,,,,,
Issued at 22:31 GMT on Thursday 01 April 2021,,,,,,,,,,
© Copyright Commonwealth of Australia 2021 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
BROOME AIRPORT,01/03/2021,6.0,0.0, ,32.3,24.4,96,62,3.48,27.52
BROOME AIRPORT,02/03/2021,6.0,0.0, ,32.4,24.3,95,59,3.43,26.93
BROOME AIRPORT,03/03/2021,5.9,0.0, ,33.1,26.1,89,62,4.03,24.42
BROOME AIRPORT,04/03/2021,6.1,0.0, ,33.5,27.0,92,59,3.38,25.33
BROOME AIRPORT,05/03/2021,6.4,0.0, ,33.5,26.1,94,56,3.85,27.15
BROOME AIRPORT,06/03/2021,6.8,0.0, ,33.2,29.0,79,63,4.36,26.95
BROOME AIRPORT,07/03/2021,6.9,0.0, ,33.0,28.9,76,61,4.97,26.20
BROOME AIRPORT,08/03/2021,7.0,0.0, ,33.3,28.8,79,57,5.72,24.95
BROOME AIRPORT,09/03/2021,6.6,0.0, ,33.6,28.8,77,61,5.37,23.14
BROOME AIRPORT,10/03/2021,5.3,0.0, ,33.3,29.2,93,64,4.28,20.23
BROOME AIRPORT,11/03/2021,5.2,1.6, ,34.3,24.6,93,53,2.64,20.26
BROOME AIRPORT,12/03/2021,3.4,20.0, ,31.9,22.9,100,64,2.91,12.77
BROOME AIRPORT,13/03/2021,5.2,4.4, ,33.1,24.0,98,56,3.23,21.46
BROOME AIRPORT,14/03/2021,6.1,0.0, ,33.2,24.8,98,50,4.09,24.84
BROOME AIRPORT,15/03/2021,5.1,12.6, ,32.5,24.2,94,61,4.81,19.64
BROOME AIRPORT,16/03/2021,4.1,8.8, ,30.0,23.1,96,67,3.63,17.81
BROOME AIRPORT,17/03/2021,5.2,2.0, ,32.3,23.9,96,59,3.51,22.44
BROOME AIRPORT,18/03/2021,4.9,1.6, ,32.6,23.7,98,59,4.72,18.08
BROOME AIRPORT,19/03/2021,3.6,33.0, ,27.6,23.1,96,65,6.55,12.31
BROOME AIRPORT,20/03/2021,4.8,0.0, ,27.2,21.1,83,62,8.64,15.76
BROOME AIRPORT,21/03/2021,5.3,0.0, ,29.5,21.1,85,64,5.90,22.39
BROOME AIRPORT,22/03/2021,6.1,0.0, ,32.6,22.0,93,47,4.01,25.07
BROOME AIRPORT,23/03/2021,5.7,0.0, ,33.9,23.9,94,47,2.86,23.54
BROOME AIRPORT,24/03/2021,5.8,0.0, ,33.8,24.7,96,47,2.48,25.21
BROOME AIRPORT,25/03/2021,5.3,0.0, ,33.1,24.7,94,52,2.67,22.27
BROOME AIRPORT,26/03/2021,5.1,0.0, ,33.4,24.9,93,64,2.54,22.65
BROOME AIRPORT,27/03/2021,5.4,0.0, ,34.1,27.5,99,52,2.92,21.78
BROOME AIRPORT,28/03/2021,7.1,6.0, ,37.5,24.1,94,20,3.11,24.79
BROOME AIRPORT,29/03/2021,6.9,0.0, ,37.8,24.3,88,20,2.76,24.60
BROOME AIRPORT,30/03/2021,6.8,0.0, ,36.6,23.8,93,27,3.23,24.56
BROOME AIRPORT,31/03/2021,6.9,0.0, ,36.1,20.5,85,23,3.29,24.46
Totals:,,177,90, ,,,,,, 
