timestamp,temperature(celcius),dew_point(celcius),humidity(%),Wind,wind_speed(mph),wind_gush(mph),pressure(in),precip.(in),Condition
2022-10-21 17:00,17.3,8.9,58,SW,13.9,15.9,29.97,Cloudy
2022-10-21 18:00,16.7,8.8,60,SW,14.8,17.9,30.0,Overcast
2022-10-21 19:00,16.1,9.2,64,SW,12.1,14.5,30.0,Overcast
2022-10-21 20:00,14.9,9.4,70,SSW,9.2,12.3,30.01,Light drizzle
2022-10-21 21:00,14.7,9.5,71,SSW,6.0,8.1,30.02,Overcast
2022-10-21 22:00,14.6,9.1,70,SSW,5.6,7.8,30.01,Cloudy
2022-10-21 23:00,15.0,9.2,68,S,5.8,7.8,30.0,Partly cloudy
2022-10-22 00:00,14.5,8.7,68,SSE,5.4,7.8,29.98,Clear
2022-10-22 01:00,13.8,8.6,71,SSE,6.3,9.6,29.96,Clear
2022-10-22 02:00,13.4,8.4,72,SSE,6.9,10.7,29.96,Partly cloudy
2022-10-22 03:00,13.3,8.5,73,SSE,6.7,10.3,29.96,Clear
2022-10-22 04:00,12.7,8.4,75,SSE,6.0,9.6,29.96,Clear
2022-10-22 05:00,12.3,8.3,77,SE,5.4,8.7,29.99,Clear
2022-10-22 06:00,12.4,8.3,76,SE,5.1,8.1,30.01,Sunny
2022-10-22 07:00,13.6,8.5,71,ESE,5.6,7.4,30.02,Sunny
2022-10-22 08:00,15.3,8.5,64,ESE,5.4,6.5,30.03,Sunny
2022-10-22 09:00,17.1,7.9,54,SE,4.7,5.4,30.02,Sunny
2022-10-22 10:00,18.7,7.5,48,S,4.3,4.9,30.0,Sunny
2022-10-22 11:00,19.7,8.5,48,SW,8.1,9.2,29.99,Sunny
2022-10-22 12:00,19.7,9.7,52,WSW,12.5,14.3,29.97,Sunny
2022-10-22 13:00,19.6,10.2,54,SW,14.8,17.0,29.97,Sunny
2022-10-22 14:00,19.8,10.4,55,SW,15.7,18.1,29.96,Sunny
2022-10-22 15:00,20.3,10.3,53,SSW,14.5,16.8,29.94,Sunny
2022-10-22 16:00,20.4,10.2,52,SSW,14.3,16.6,29.93,Sunny
2022-10-22 17:00,20.3,10.1,52,SSW,13.2,15.2,29.95,Sunny
2022-10-22 18:00,19.6,10.1,54,S,14.1,16.1,29.96,Sunny
2022-10-22 19:00,18.3,9.9,58,S,14.8,17.0,29.98,Clear
2022-10-22 20:00,16.3,9.4,64,S,13.2,19.0,30.0,Partly cloudy
2022-10-22 21:00,16.0,9.7,66,SSE,11.2,16.1,30.0,Partly cloudy
2022-10-22 22:00,15.2,9.3,68,SE,8.1,13.0,29.99,Clear
2022-10-22 23:00,14.9,8.5,66,ESE,6.7,11.6,29.98,Clear
2022-10-23 00:00,14.9,7.7,62,E,7.8,13.9,29.96,Clear
2022-10-23 01:00,14.5,7.6,63,ENE,8.7,15.0,29.94,Clear
2022-10-23 02:00,14.1,7.5,64,ENE,7.6,13.0,29.93,Clear
2022-10-23 03:00,13.7,7.4,66,ENE,8.1,13.4,29.92,Clear
2022-10-23 04:00,13.4,7.5,68,ENE,9.2,14.5,29.92,Clear
2022-10-23 05:00,13.1,7.6,69,ENE,9.4,15.0,29.94,Clear
2022-10-23 06:00,13.1,7.6,69,ENE,9.8,15.2,29.96,Sunny
2022-10-23 07:00,14.5,7.7,64,ENE,11.9,15.4,29.96,Sunny
2022-10-23 08:00,16.7,7.8,56,ENE,12.1,14.5,29.96,Sunny
2022-10-23 09:00,18.9,7.9,49,NE,11.6,13.4,29.94,Sunny
2022-10-23 10:00,20.6,7.9,44,NE,8.5,9.8,29.92,Sunny
2022-10-23 11:00,22.1,8.1,41,NE,3.6,4.0,29.89,Sunny
2022-10-23 12:00,23.2,7.7,37,SSW,1.1,1.3,29.84,Sunny
2022-10-23 13:00,24.0,8.3,37,SSW,5.8,6.7,29.81,Sunny
2022-10-23 14:00,23.4,8.6,39,SSW,9.2,10.5,29.77,Partly cloudy
2022-10-23 15:00,23.1,9.2,41,SSW,13.0,15.2,29.74,Partly cloudy
2022-10-23 16:00,22.6,10.2,46,S,15.2,18.3,29.72,Partly cloudy
2022-10-23 17:00,21.8,10.4,48,SSE,18.1,23.0,29.72,Partly cloudy
2022-10-23 18:00,21.4,10.4,49,S,17.7,23.7,29.71,Partly cloudy
2022-10-23 19:00,20.8,10.2,51,SSE,16.6,21.5,29.71,Partly cloudy
2022-10-23 20:00,19.8,9.2,50,SSE,14.3,21.9,29.69,Partly cloudy
2022-10-23 21:00,19.2,10.0,55,S,13.2,19.7,29.69,Patchy light drizzle
2022-10-23 22:00,18.7,10.8,60,SW,12.1,17.4,29.7,Partly cloudy
2022-10-23 23:00,18.1,11.6,66,WSW,11.0,15.2,29.7,Patchy light drizzle
2022-10-24 00:00,17.4,12.0,71,WSW,8.5,11.9,29.69,Partly cloudy
2022-10-24 01:00,16.6,12.3,76,WSW,6.0,8.5,29.69,Patchy light drizzle
2022-10-24 02:00,15.9,12.7,81,WSW,3.6,5.1,29.68,Partly cloudy
2022-10-24 03:00,15.6,12.6,83,W,5.1,7.8,29.68,Light rain shower
2022-10-24 04:00,15.2,12.4,84,NW,6.7,10.3,29.68,Partly cloudy
2022-10-24 05:00,14.9,12.3,85,NNW,8.3,13.0,29.68,Light rain shower
2022-10-24 06:00,15.4,12.2,82,NW,9.2,13.2,29.7,Cloudy
2022-10-24 07:00,15.9,12.2,79,WNW,9.8,13.6,29.71,Light rain shower
2022-10-24 08:00,16.4,12.1,76,WNW,10.7,13.9,29.72,Cloudy
2022-10-24 09:00,16.9,12.2,74,W,12.1,15.9,29.72,Light rain shower
2022-10-24 10:00,17.3,12.3,72,W,13.6,17.9,29.72,Cloudy
2022-10-24 11:00,17.8,12.4,71,W,15.0,19.9,29.71,Light rain shower
2022-10-24 12:00,18.0,11.9,68,WSW,15.4,19.7,29.71,Partly cloudy
2022-10-24 13:00,18.3,11.4,64,WSW,16.1,19.2,29.72,Light rain shower
2022-10-24 14:00,18.5,10.9,61,WSW,16.6,19.0,29.72,Partly cloudy
2022-10-24 15:00,18.1,10.9,63,WSW,16.6,19.0,29.73,Patchy rain possible
2022-10-24 16:00,17.7,11.0,65,WSW,16.8,19.2,29.74,Partly cloudy
2022-10-24 17:00,17.3,11.0,66,SW,16.8,19.2,29.75,Patchy rain possible
2022-10-24 18:00,17.1,11.0,68,SW,16.6,19.9,29.77,Cloudy
2022-10-24 19:00,16.8,11.1,69,SW,16.1,20.4,29.79,Patchy rain possible
2022-10-24 20:00,16.6,11.1,70,SW,15.9,21.0,29.8,Cloudy
2022-10-24 21:00,16.5,11.2,71,SW,15.9,21.0,29.8,Light rain shower
2022-10-24 22:00,16.5,11.4,72,SW,15.7,21.3,29.8,Cloudy
2022-10-24 23:00,16.4,11.5,73,SW,15.7,21.3,29.8,Light rain shower
2022-10-25 00:00,16.2,11.5,74,SW,15.4,21.5,29.8,Overcast
2022-10-25 01:00,16.0,11.5,75,SW,15.4,21.5,29.79,Light rain shower
2022-10-25 02:00,15.8,11.5,75,SW,15.2,21.7,29.78,Overcast
2022-10-25 03:00,15.7,11.5,76,SSW,15.0,21.0,29.79,Patchy rain possible
2022-10-25 04:00,15.6,11.6,77,SSW,14.8,20.4,29.8,Overcast
2022-10-25 05:00,15.5,11.6,78,SSW,14.5,19.7,29.81,Patchy rain possible
2022-10-25 06:00,15.6,11.4,76,S,14.3,18.3,29.84,Patchy rain possible
2022-10-25 07:00,15.8,11.3,74,S,13.9,17.2,29.87,Patchy rain possible
2022-10-25 08:00,15.9,11.1,73,S,13.6,15.9,29.89,Patchy rain possible
2022-10-25 09:00,16.9,11.0,68,S,14.3,16.6,29.9,Partly cloudy
2022-10-25 10:00,17.9,10.9,64,SSW,15.0,17.4,29.91,Patchy rain possible
2022-10-25 11:00,18.9,10.8,59,SSW,15.7,18.1,29.91,Partly cloudy
2022-10-25 12:00,19.0,11.2,61,SSW,15.4,17.9,29.91,Partly cloudy
2022-10-25 13:00,19.0,11.6,62,SSW,15.4,17.7,29.91,Partly cloudy
2022-10-25 14:00,19.1,12.0,63,SW,15.2,17.4,29.92,Partly cloudy
2022-10-25 15:00,19.2,12.2,64,SW,15.2,17.4,29.92,Sunny
2022-10-25 16:00,19.3,12.5,65,SSW,15.2,17.4,29.93,Partly cloudy
2022-10-25 17:00,19.4,12.7,65,SSW,15.2,17.4,29.94,Sunny
2022-10-25 18:00,18.6,12.4,67,SSW,14.5,17.7,29.96,Partly cloudy
2022-10-25 19:00,17.8,12.1,69,SSW,13.6,17.9,29.97,Clear
2022-10-25 20:00,17.0,11.8,72,SSW,13.0,18.1,29.99,Partly cloudy
2022-10-25 21:00,16.8,11.7,72,SSW,12.8,17.9,29.99,Partly cloudy
2022-10-25 22:00,16.6,11.5,72,SSW,12.3,17.9,29.99,Partly cloudy
2022-10-25 23:00,16.4,11.4,72,SSW,12.1,17.7,30.0,Partly cloudy
2022-10-26 00:00,15.9,11.0,73,SSW,11.2,16.6,29.98,Partly cloudy
2022-10-26 01:00,15.3,10.7,74,SSW,10.3,15.2,29.98,Partly cloudy
2022-10-26 02:00,14.8,10.3,75,S,9.4,14.1,29.96,Partly cloudy
2022-10-26 03:00,14.6,10.4,76,S,8.5,12.8,29.97,Partly cloudy
2022-10-26 04:00,14.3,10.6,78,S,7.6,11.2,29.97,Partly cloudy
2022-10-26 05:00,14.1,10.7,80,S,6.7,9.8,29.97,Partly cloudy
2022-10-26 06:00,14.6,10.8,78,S,6.9,9.4,29.98,Partly cloudy
2022-10-26 07:00,15.0,10.8,76,SSW,6.9,8.9,29.99,Partly cloudy
2022-10-26 08:00,15.5,10.9,74,SSW,7.2,8.5,30.0,Partly cloudy
2022-10-26 09:00,16.5,11.0,70,SSW,8.5,10.1,29.99,Sunny
2022-10-26 10:00,17.5,11.2,66,SW,10.1,11.6,29.98,Partly cloudy
2022-10-26 11:00,18.5,11.3,63,SW,11.4,13.2,29.97,Sunny
2022-10-26 12:00,18.6,11.1,61,SW,12.1,14.1,29.96,Sunny
2022-10-26 13:00,18.8,10.9,60,WSW,13.0,14.8,29.95,Sunny
2022-10-26 14:00,18.9,10.7,59,WSW,13.6,15.7,29.93,Sunny
2022-10-26 15:00,18.5,10.3,59,WSW,13.0,15.0,29.93,Sunny
2022-10-26 16:00,18.1,10.0,59,WSW,12.5,14.3,29.93,Sunny
2022-10-26 17:00,17.7,9.6,59,WSW,11.9,13.6,29.93,Sunny
2022-10-26 18:00,17.0,9.8,63,WSW,11.9,15.0,29.93,Cloudy
2022-10-26 19:00,16.2,9.9,66,SW,12.1,16.1,29.93,Clear
2022-10-26 20:00,15.5,10.1,70,SW,12.1,17.4,29.93,Cloudy
2022-10-26 21:00,14.8,10.3,75,SW,13.0,18.1,29.94,Light rain shower
2022-10-26 22:00,14.1,10.6,79,SSW,13.6,19.0,29.94,Cloudy
2022-10-26 23:00,13.4,10.8,84,SSW,14.5,19.7,29.94,Light rain shower
2022-10-27 00:00,13.3,10.2,82,S,14.3,20.6,29.93,Moderate or heavy rain shower
2022-10-27 01:00,13.1,9.6,79,S,14.1,21.3,29.93,Light rain shower
2022-10-27 02:00,13.0,9.0,77,S,13.9,22.1,29.92,Moderate or heavy rain shower
2022-10-27 03:00,12.4,8.4,77,S,13.9,21.7,29.93,Patchy rain possible
2022-10-27 04:00,11.8,7.8,76,S,14.1,21.3,29.95,Moderate or heavy rain shower
2022-10-27 05:00,11.2,7.2,76,S,14.1,20.8,29.96,Patchy rain possible
2022-10-27 06:00,11.7,7.1,73,S,15.0,20.4,29.98,Partly cloudy
2022-10-27 07:00,12.3,7.0,70,S,15.7,19.9,30.0,Patchy rain possible
2022-10-27 08:00,12.8,6.9,67,S,16.6,19.5,30.03,Partly cloudy
2022-10-27 09:00,13.9,6.3,61,S,18.1,21.0,30.02,Patchy rain possible
2022-10-27 10:00,14.9,5.7,55,SSW,19.5,22.8,30.02,Partly cloudy
2022-10-27 11:00,16.0,5.1,48,SSW,21.0,24.4,30.02,Patchy rain possible
2022-10-27 12:00,16.3,4.9,47,SSW,21.5,24.8,30.01,Sunny
2022-10-27 13:00,16.6,4.8,46,SSW,21.7,25.1,30.01,Patchy rain possible
2022-10-27 14:00,16.9,4.6,44,SSW,22.1,25.5,30.0,Sunny
2022-10-27 15:00,16.7,4.8,45,SSW,21.9,25.3,30.01,Cloudy
2022-10-27 16:00,16.5,5.0,47,SSW,21.9,25.3,30.01,Sunny
2022-10-27 17:00,16.3,5.2,48,SSW,21.7,25.1,30.02,Cloudy
2022-10-27 18:00,15.7,5.3,50,SSW,20.8,25.5,30.04,Sunny
2022-10-27 19:00,15.0,5.4,53,SSW,20.1,25.7,30.06,Cloudy
2022-10-27 20:00,14.4,5.5,55,S,19.2,26.2,30.09,Clear
2022-10-27 21:00,13.6,5.2,57,S,17.4,23.9,30.1,Clear
2022-10-27 22:00,12.8,4.9,59,SSE,15.4,21.5,30.11,Clear
2022-10-27 23:00,12.0,4.6,60,SSE,13.6,19.2,30.13,Clear
2022-10-28 00:00,11.5,4.4,62,SSE,11.9,17.2,30.13,Clear
2022-10-28 01:00,10.9,4.3,63,SSE,10.3,15.2,30.13,Clear
2022-10-28 02:00,10.4,4.1,65,SSE,8.5,13.2,30.13,Clear
2022-10-28 03:00,10.1,4.0,66,SSE,7.6,12.1,30.13,Clear
2022-10-28 04:00,9.9,4.0,67,SSE,6.9,11.2,30.14,Clear
2022-10-28 05:00,9.6,3.9,67,SSE,6.0,10.1,30.15,Clear
2022-10-28 06:00,10.7,3.7,62,SSE,6.5,9.6,30.16,Sunny
2022-10-28 07:00,11.9,3.5,57,SSE,6.9,9.4,30.17,Sunny
2022-10-28 08:00,13.0,3.3,52,SSE,7.4,8.9,30.19,Sunny
2022-10-28 09:00,14.9,4.2,49,S,8.5,10.1,30.17,Sunny
2022-10-28 10:00,16.7,5.2,47,SSW,9.6,11.2,30.16,Sunny
2022-10-28 11:00,18.6,6.1,44,SW,10.7,12.3,30.15,Sunny
2022-10-28 12:00,19.1,7.0,45,SW,12.3,14.1,30.13,Sunny
2022-10-28 13:00,19.5,7.8,47,SW,13.9,15.9,30.11,Sunny
2022-10-28 14:00,20.0,8.7,48,SW,15.4,17.7,30.1,Sunny
2022-10-28 15:00,19.8,9.0,50,SW,15.0,17.0,30.1,Sunny
2022-10-28 16:00,19.6,9.2,51,SSW,14.3,16.6,30.1,Sunny
2022-10-28 17:00,19.4,9.5,53,SSW,13.9,15.9,30.1,Sunny
2022-10-28 18:00,18.0,9.3,57,SSW,13.4,16.6,30.11,Sunny
2022-10-28 19:00,16.5,9.0,62,SSW,13.2,17.2,30.12,Clear
2022-10-28 20:00,15.1,8.8,66,S,12.8,17.9,30.14,Clear
2022-10-28 21:00,14.8,8.8,68,S,11.9,17.0,30.13,Clear
2022-10-28 22:00,14.4,8.9,69,S,10.7,15.9,30.13,Clear
2022-10-28 23:00,14.1,8.9,71,S,9.8,15.0,30.12,Clear
2022-10-29 00:00,13.4,8.4,71,SSE,8.5,13.4,30.11,Clear
2022-10-29 01:00,12.8,7.9,72,SE,7.4,11.9,30.1,Clear
2022-10-29 02:00,12.1,7.4,73,SE,6.0,10.3,30.08,Clear
2022-10-29 03:00,11.8,7.0,72,ESE,5.8,10.1,30.09,Clear
2022-10-29 04:00,11.5,6.6,72,ESE,5.6,9.6,30.09,Clear
2022-10-29 05:00,11.2,6.2,71,ESE,5.4,9.4,30.09,Clear
2022-10-29 06:00,12.5,5.5,64,E,5.1,8.1,30.1,Sunny
2022-10-29 07:00,13.9,4.9,56,E,4.7,6.7,30.11,Sunny
2022-10-29 08:00,15.2,4.2,48,ENE,4.5,5.4,30.13,Sunny
2022-10-29 09:00,17.5,5.3,45,SE,5.1,6.0,30.11,Sunny
2022-10-29 10:00,19.8,6.3,42,S,5.8,6.7,30.1,Sunny
2022-10-29 11:00,22.1,7.4,39,SW,6.5,7.4,30.09,Sunny
2022-10-29 12:00,22.3,8.5,41,SW,9.2,10.5,30.07,Sunny
2022-10-29 13:00,22.5,9.6,44,SW,11.6,13.4,30.06,Sunny
2022-10-29 14:00,22.7,10.7,47,SW,14.3,16.6,30.04,Sunny
2022-10-29 15:00,22.5,11.1,49,SSW,15.0,17.4,30.04,Sunny
2022-10-29 16:00,22.2,11.5,51,SSW,15.9,18.1,30.03,Sunny
2022-10-29 17:00,22.0,11.9,53,SSW,16.6,19.0,30.03,Sunny
2022-10-29 18:00,20.3,11.3,57,S,15.7,19.5,30.04,Sunny
2022-10-29 19:00,18.6,10.7,60,S,14.8,20.1,30.05,Clear
2022-10-29 20:00,16.9,10.1,64,S,13.9,20.6,30.06,Clear
2022-10-29 21:00,16.6,9.7,64,SSE,12.1,18.8,30.05,Clear
2022-10-29 22:00,16.2,9.3,64,SE,10.1,17.0,30.04,Clear
2022-10-29 23:00,15.9,8.9,63,SE,8.3,15.2,30.03,Clear
2022-10-30 00:00,16.1,8.2,60,ESE,11.4,19.0,30.02,Clear
2022-10-30 01:00,16.2,7.5,56,ESE,14.8,23.0,30.01,Clear
2022-10-30 02:00,16.4,6.8,53,E,17.9,26.8,29.99,Clear
2022-10-30 03:00,16.0,6.9,55,E,19.0,28.4,30.0,Clear
2022-10-30 04:00,15.7,7.1,57,E,19.9,29.8,30.0,Clear
2022-10-30 05:00,15.3,7.2,58,E,21.0,31.3,30.0,Clear
2022-10-30 06:00,16.4,7.1,55,E,21.0,29.5,30.01,Sunny
2022-10-30 07:00,17.4,7.1,51,E,20.8,27.5,30.03,Sunny
2022-10-30 08:00,18.5,7.0,47,ENE,20.8,25.7,30.04,Sunny
2022-10-30 09:00,21.8,7.4,41,ENE,19.9,24.2,30.03,Sunny
2022-10-30 10:00,25.2,7.8,34,ENE,19.2,22.6,30.01,Sunny
2022-10-30 11:00,28.5,8.2,28,ENE,18.3,21.0,30.0,Sunny
2022-10-30 12:00,29.6,8.0,26,ENE,17.0,19.5,29.96,Sunny
2022-10-30 13:00,30.6,7.9,24,ENE,15.4,17.7,29.93,Sunny
2022-10-30 14:00,31.7,7.7,22,E,14.1,16.1,29.9,Sunny
2022-10-30 15:00,31.3,7.2,22,E,15.0,17.9,29.88,Sunny
2022-10-30 16:00,31.0,6.7,22,E,16.1,19.9,29.86,Sunny
2022-10-30 17:00,30.6,6.2,22,ESE,17.0,21.7,29.85,Sunny
2022-10-30 18:00,28.9,5.9,23,ESE,15.9,23.0,29.86,Partly cloudy
2022-10-30 19:00,27.3,5.5,25,E,15.0,24.6,29.87,Clear
2022-10-30 20:00,25.6,5.2,27,E,13.9,25.9,29.88,Partly cloudy
2022-10-30 21:00,25.3,5.2,27,E,15.4,27.7,29.88,Clear
2022-10-30 22:00,25.0,5.1,28,E,17.2,29.8,29.88,Partly cloudy
2022-10-30 23:00,24.7,5.1,28,E,18.8,31.5,29.88,Clear
2022-10-31 00:00,24.1,5.6,30,ENE,17.9,30.4,29.88,Patchy rain possible
2022-10-31 01:00,23.5,6.0,33,ENE,16.8,29.5,29.88,Clear
2022-10-31 02:00,22.9,6.5,35,ENE,15.9,28.4,29.88,Patchy rain possible
2022-10-31 03:00,22.6,6.4,35,ENE,17.9,31.1,29.87,Patchy rain possible
2022-10-31 04:00,22.3,6.4,36,ENE,20.1,33.6,29.85,Patchy rain possible
2022-10-31 05:00,22.0,6.3,36,ENE,22.1,36.2,29.85,Patchy rain possible
2022-10-31 06:00,22.5,6.7,36,ENE,21.3,33.1,29.87,Patchy rain possible
2022-10-31 07:00,23.1,7.0,36,ENE,20.6,30.0,29.88,Patchy rain possible
2022-10-31 08:00,23.6,7.4,35,NE,19.7,26.8,29.91,Patchy rain possible
2022-10-31 09:00,25.5,9.2,36,SSE,17.4,22.8,29.89,Sunny
2022-10-31 10:00,27.3,10.9,36,WSW,15.0,18.8,29.87,Patchy rain possible
2022-10-31 11:00,29.2,12.7,36,NNW,12.8,14.8,29.85,Sunny
2022-10-31 12:00,27.4,14.3,47,NW,14.3,16.6,29.85,Sunny
2022-10-31 13:00,25.6,15.9,57,NW,15.7,18.1,29.85,Sunny
2022-10-31 14:00,23.8,17.5,68,WNW,17.2,19.9,29.84,Sunny
2022-10-31 15:00,22.9,16.9,69,WNW,15.2,17.7,29.85,Partly cloudy
2022-10-31 16:00,21.9,16.4,71,WNW,13.4,15.4,29.87,Sunny
2022-10-31 17:00,21.0,15.8,72,WNW,11.4,13.2,29.88,Partly cloudy
2022-10-31 18:00,20.1,15.6,76,WNW,10.7,13.2,29.89,Partly cloudy
2022-10-31 19:00,19.3,15.4,79,WNW,9.8,13.0,29.9,Partly cloudy
2022-10-31 20:00,18.4,15.2,82,WNW,9.2,13.0,29.91,Partly cloudy
2022-10-31 21:00,18.2,14.8,81,WNW,8.9,12.8,29.9,Cloudy
2022-10-31 22:00,17.9,14.4,80,WNW,8.5,12.3,29.9,Partly cloudy
2022-10-31 23:00,17.7,14.0,79,WNW,8.3,12.1,29.89,Cloudy
2022-11-01 00:00,17.7,13.6,77,NW,8.9,12.5,29.88,Light drizzle
2022-11-01 01:00,17.7,13.3,75,NW,9.4,13.2,29.86,Cloudy
2022-11-01 02:00,17.7,12.9,73,NW,10.1,13.6,29.85,Light drizzle
2022-11-01 03:00,17.6,13.1,75,NW,10.1,13.6,29.85,Light rain shower
2022-11-01 04:00,17.6,13.4,76,WNW,9.8,13.6,29.85,Light drizzle
2022-11-01 05:00,17.5,13.6,78,WNW,9.8,13.6,29.86,Light rain shower
2022-11-01 06:00,17.7,13.5,76,WNW,10.7,14.3,29.86,Light rain shower
2022-11-01 07:00,18.0,13.5,75,WNW,11.4,15.0,29.87,Light rain shower
2022-11-01 08:00,18.2,13.4,74,WNW,12.3,15.7,29.87,Light rain shower
2022-11-01 09:00,18.8,12.5,68,NW,14.3,17.4,29.86,Patchy rain possible
2022-11-01 10:00,19.4,11.7,62,NW,16.1,19.2,29.86,Light rain shower
2022-11-01 11:00,20.0,10.8,55,NW,18.1,21.0,29.85,Patchy rain possible
2022-11-01 12:00,20.3,11.1,56,NW,19.5,22.6,29.83,Patchy rain possible
2022-11-01 13:00,20.5,11.4,56,NW,20.8,24.2,29.82,Patchy rain possible
