'IDCKWCDE11,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for GOOSEBERRY HILL Western Australia for February 2012,,,,,,,,,,
Issued at 22:33 GMT on Thursday 01 March 2012,,,,,,,,,,
© Copyright Commonwealth of Australia 2012 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
GOOSEBERRY HILL,01/02/2012,10.0, , ,37.5,21.5,99,15,8.16,18.86
GOOSEBERRY HILL,02/02/2012,2.3, , ,27.3,22.1,100,66,5.00,4.35
GOOSEBERRY HILL,03/02/2012,2.4, , ,23.6,18.7,100,77,6.55,10.24
GOOSEBERRY HILL,04/02/2012,5.8, , ,24.6,12.7,80,38,4.43,27.40
GOOSEBERRY HILL,05/02/2012,7.0, , ,25.1,10.8,79,24,5.81,30.23
GOOSEBERRY HILL,06/02/2012,8.4, , ,28.2,13.1,75,18,7.04,29.44
GOOSEBERRY HILL,07/02/2012,10.8, , ,33.5,15.7,68,12,7.80,29.20
GOOSEBERRY HILL,08/02/2012,11.7, , ,33.3,16.4,65,15,10.37,28.51
GOOSEBERRY HILL,09/02/2012,10.3, , ,35.0,17.5,65,15,7.35,23.09
GOOSEBERRY HILL,10/02/2012,11.5, , ,38.9,21.1,94,9,7.37,26.93
GOOSEBERRY HILL,11/02/2012,5.7, , ,28.7,19.8,100,40,4.47,23.41
GOOSEBERRY HILL,12/02/2012,4.6, , ,27.8,20.3,97,44,4.80,15.43
GOOSEBERRY HILL,13/02/2012,6.7, , ,31.3,18.4,92,32,4.81,23.41
GOOSEBERRY HILL,14/02/2012,6.5, , ,30.5,17.6,95,34,3.98,26.79
GOOSEBERRY HILL,15/02/2012,6.9, , ,33.8,18.1,92,23,3.61,24.52
GOOSEBERRY HILL,16/02/2012,6.7, , ,30.9,19.0,98,31,4.38,26.36
GOOSEBERRY HILL,17/02/2012,6.3, , ,29.1,17.1,98,35,4.64,26.27
GOOSEBERRY HILL,18/02/2012,6.7, , ,31.6,19.6,86,29,4.85,21.05
GOOSEBERRY HILL,19/02/2012,9.8, , ,33.0,18.0,74,16,7.59,27.20
GOOSEBERRY HILL,20/02/2012,10.1, , ,35.7,17.3,77,18,7.24,26.00
GOOSEBERRY HILL,21/02/2012,9.8, , ,37.6,22.6,70,17,5.64,26.08
GOOSEBERRY HILL,22/02/2012,8.6, , ,39.8,22.8,97,16,3.97,26.35
GOOSEBERRY HILL,23/02/2012,5.7, , ,29.6,20.9,98,46,5.03,23.20
GOOSEBERRY HILL,24/02/2012,6.2, , ,26.6,18.0,97,27,5.40,25.10
GOOSEBERRY HILL,25/02/2012,5.3, , ,24.6,15.3,97,34,5.16,22.54
GOOSEBERRY HILL,26/02/2012,6.2, , ,25.2,13.9,86,27,5.68,25.27
GOOSEBERRY HILL,27/02/2012,7.8, , ,29.1,14.5,77,16,5.95,26.20
GOOSEBERRY HILL,28/02/2012,6.5, , ,25.2,15.6,79,40,9.03,24.60
GOOSEBERRY HILL,29/02/2012,8.6, , ,28.0,15.8,77,19,9.43,25.40
Totals:,,214.9, , ,,,,,, 
