'IDCKWCDE11,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for MEEKATHARRA AIRPORT Western Australia for May 2015,,,,,,,,,,
Issued at 22:30 GMT on Monday 01 June 2015,,,,,,,,,,
© Copyright Commonwealth of Australia 2015 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
MEEKATHARRA AIRPORT,01/05/2015,3.1,0.0, ,23.9,18.8,93,28,3.51,5.44
MEEKATHARRA AIRPORT,02/05/2015,2.5,10.2, ,19.3,13.1,95,48,4.82,7.07
MEEKATHARRA AIRPORT,03/05/2015,3.4,0.2, ,24.5,14.8,98,41,3.10,16.51
MEEKATHARRA AIRPORT,04/05/2015,4.0,0.0, ,19.8,12.9,86,30,5.45,17.60
MEEKATHARRA AIRPORT,05/05/2015,4.3,0.0, ,19.0,6.9,65,20,4.92,18.38
MEEKATHARRA AIRPORT,06/05/2015,4.4,0.0,24.8,21.5,6.7,78,24,4.95,17.85
MEEKATHARRA AIRPORT,07/05/2015,4.6,0.0,4.8,22.7,8.9,70,24,4.98,16.82
MEEKATHARRA AIRPORT,08/05/2015,4.9,0.0, ,24.5,11.0,59,21,4.45,16.86
MEEKATHARRA AIRPORT,09/05/2015,5.2,0.0, ,24.3,12.4,52,24,5.07,17.15
MEEKATHARRA AIRPORT,10/05/2015,5.2,0.0,18.8,24.4,10.1,52,12,4.49,17.31
MEEKATHARRA AIRPORT,11/05/2015,4.8,0.0,7.0,24.6,10.7,55,19,4.14,16.89
MEEKATHARRA AIRPORT,12/05/2015,4.9,0.0,5.4,24.4,11.1,66,23,4.86,16.59
MEEKATHARRA AIRPORT,13/05/2015,4.8,0.0,6.4,22.2,12.0,69,27,6.11,16.51
MEEKATHARRA AIRPORT,14/05/2015,5.2,0.0,6.8,24.3,12.0,60,21,5.38,16.40
MEEKATHARRA AIRPORT,15/05/2015,5.9,0.0, ,22.6,11.1,27,7,5.35,17.08
MEEKATHARRA AIRPORT,16/05/2015,6.1,0.0, ,20.3,12.5,19,9,6.19,9.86
MEEKATHARRA AIRPORT,17/05/2015,5.1,0.0, ,18.6,15.3,38,14,5.67,8.02
MEEKATHARRA AIRPORT,18/05/2015,3.5,0.0,26.6,22.7,11.5,70,29,3.02,16.05
MEEKATHARRA AIRPORT,19/05/2015,3.0,0.0,4.0,22.3,11.0,81,37,2.88,13.29
MEEKATHARRA AIRPORT,20/05/2015,4.3,0.0,3.6,22.6,11.9,72,35,5.88,15.03
MEEKATHARRA AIRPORT,21/05/2015,4.8,0.0,6.8,22.0,11.1,60,27,6.48,10.32
MEEKATHARRA AIRPORT,22/05/2015,3.5,0.0, ,22.7,13.0,77,34,4.11,10.39
MEEKATHARRA AIRPORT,23/05/2015,3.5,0.0, ,24.8,14.7,96,20,2.96,15.08
MEEKATHARRA AIRPORT,24/05/2015,3.5,0.0,11.6,24.9,9.6,81,27,3.06,14.84
MEEKATHARRA AIRPORT,25/05/2015,2.9,0.0,3.8,23.5,10.4,99,31,2.73,14.23
MEEKATHARRA AIRPORT,26/05/2015,2.6,0.0,3.4,22.5,12.7,97,45,2.86,12.84
MEEKATHARRA AIRPORT,27/05/2015,2.5,0.0,3.0,22.0,10.7,96,47,3.16,10.47
MEEKATHARRA AIRPORT,28/05/2015,2.5,0.0,3.2,22.4,11.7,97,49,3.47,11.19
MEEKATHARRA AIRPORT,29/05/2015,3.0,0.0, ,22.4,12.2,96,43,4.05,12.74
MEEKATHARRA AIRPORT,30/05/2015,3.3,0.0, ,21.8,9.5,93,28,3.81,14.37
MEEKATHARRA AIRPORT,31/05/2015,3.3,0.0,11.0,19.2,7.6,74,26,3.76,15.18
Totals:,,124.6,10.4,151,,,,,, 
