'IDCKWCDE11,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for MEEKATHARRA AIRPORT Western Australia for April 2013,,,,,,,,,,
Issued at 22:38 GMT on Wednesday 01 May 2013,,,,,,,,,,
© Copyright Commonwealth of Australia 2013 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
MEEKATHARRA AIRPORT,01/04/2013,5.7,0.0,38.6,27.6,18.9,39,19,4.16,11.08
MEEKATHARRA AIRPORT,02/04/2013,6.1,0.0,9.8,33.8,16.4,88,24,3.64,20.97
MEEKATHARRA AIRPORT,03/04/2013,6.3,2.6,7.4,33.1,18.8,89,20,3.49,23.86
MEEKATHARRA AIRPORT,04/04/2013,6.8,0.2,12.6,34.0,17.9,43,10,2.98,24.62
MEEKATHARRA AIRPORT,05/04/2013,6.5,0.0, ,35.5,19.6,32,12,2.77,23.56
MEEKATHARRA AIRPORT,06/04/2013,6.3,0.0, ,35.2,21.2,28,12,2.75,20.86
MEEKATHARRA AIRPORT,07/04/2013,6.9,0.0,31.2,33.6,22.0,31,13,3.48,22.02
MEEKATHARRA AIRPORT,08/04/2013,7.4,0.0,12.4,33.2,20.0,39,19,4.29,23.07
MEEKATHARRA AIRPORT,09/04/2013,6.4,0.0,10.4,35.1,20.0,39,13,2.85,22.66
MEEKATHARRA AIRPORT,10/04/2013,6.5,0.0,12.6,35.3,20.0,50,12,2.93,23.07
MEEKATHARRA AIRPORT,11/04/2013,7.6,0.0,11.6,34.8,22.0,24,6,3.81,22.91
MEEKATHARRA AIRPORT,12/04/2013,7.1,0.0, ,34.7,23.1,26,8,3.55,21.58
MEEKATHARRA AIRPORT,13/04/2013,5.9,0.0, ,36.0,21.2,27,8,2.36,22.60
MEEKATHARRA AIRPORT,14/04/2013,6.4,0.0, ,36.7,20.1,43,13,2.89,21.97
MEEKATHARRA AIRPORT,15/04/2013,6.4,0.0,37.4,36.2,21.2,39,15,2.87,22.02
MEEKATHARRA AIRPORT,16/04/2013,6.2,0.0,13.6,36.5,23.1,44,15,2.65,22.11
MEEKATHARRA AIRPORT,17/04/2013,7.2,0.0,12.8,33.0,23.7,60,23,5.82,14.21
MEEKATHARRA AIRPORT,18/04/2013,5.1,0.0,10.4,34.6,17.3,77,17,2.26,20.76
MEEKATHARRA AIRPORT,19/04/2013,6.2,0.0, ,36.0,19.6,51,13,2.90,21.55
MEEKATHARRA AIRPORT,20/04/2013,5.7,0.0, ,30.9,18.8,57,27,3.52,21.21
MEEKATHARRA AIRPORT,21/04/2013,5.1,0.0,27.2,27.8,15.6,65,21,3.25,20.96
MEEKATHARRA AIRPORT,22/04/2013,5.0,0.0,9.4,26.3,12.4,49,12,2.90,21.51
MEEKATHARRA AIRPORT,23/04/2013,5.5,0.0,7.6,28.9,13.0,47,15,3.24,21.44
MEEKATHARRA AIRPORT,24/04/2013,6.8,0.0,9.6,31.2,16.9,36,18,4.50,20.05
MEEKATHARRA AIRPORT,25/04/2013,5.6,0.0,8.8,31.5,21.3,58,13,3.85,10.82
MEEKATHARRA AIRPORT,26/04/2013,4.2,0.4, ,29.5,20.9,59,25,2.18,16.85
MEEKATHARRA AIRPORT,27/04/2013,4.8,0.0, ,31.8,16.5,69,22,2.53,19.55
MEEKATHARRA AIRPORT,28/04/2013,4.7,0.0, ,31.6,17.3,61,24,2.58,18.10
MEEKATHARRA AIRPORT,29/04/2013, ,0.0,26.6, ,15.5,59,22,2.53,19.56
MEEKATHARRA AIRPORT,30/04/2013, ,0.0, ,33.5, ,63,19,2.64,16.77
Totals:,,170.4,3.2,310,,,,,, 
