'IDCKWCDE11,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for CUNDERDIN AIRFIELD Western Australia for January 2009,,,,,,,,,,
Issued at 04:34 GMT on Thursday 22 July 2010,,,,,,,,,,
© Copyright Commonwealth of Australia 2009 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
CUNDERDIN AIRFIELD,01/01/2009,11.5,0.0, ,38.8,16.9,66,20,6.24,33.26
CUNDERDIN AIRFIELD,02/01/2009,12.3,0.0, ,43.7,19.6,58,14,5.08,33.16
CUNDERDIN AIRFIELD,03/01/2009,11.0,0.0, ,36.2,19.2,68,19,6.62,33.12
CUNDERDIN AIRFIELD,04/01/2009,10.4,0.0, ,36.1,15.8,75,19,5.84,33.41
CUNDERDIN AIRFIELD,05/01/2009,11.5,0.0, ,39.3,17.8,62,15,5.41,33.77
CUNDERDIN AIRFIELD,06/01/2009,11.9,0.0, ,38.9,18.2,75,20,7.24,32.85
CUNDERDIN AIRFIELD,07/01/2009,11.5,0.0, ,37.7,17.1,69,22,7.00,33.13
CUNDERDIN AIRFIELD,08/01/2009,11.7,0.0, ,38.6,17.3,71,23,6.98,33.58
CUNDERDIN AIRFIELD,09/01/2009,11.3,0.0, ,39.2,18.1,70,19,5.78,33.44
CUNDERDIN AIRFIELD,10/01/2009,11.0,0.0, ,39.3,18.0,69,12,4.86,33.38
CUNDERDIN AIRFIELD,11/01/2009,11.4,0.0, ,41.4,18.3,60,11,4.59,33.41
CUNDERDIN AIRFIELD,12/01/2009,11.5,0.0, ,36.6,18.2,62,15,6.99,31.61
CUNDERDIN AIRFIELD,13/01/2009,7.5,0.0, ,29.9,11.4,75,21,3.49,33.06
CUNDERDIN AIRFIELD,14/01/2009,9.7,0.0, ,33.8,15.4,70,18,5.64,31.88
CUNDERDIN AIRFIELD,15/01/2009,12.1,0.0, ,38.7,17.1,61,17,6.86,32.29
CUNDERDIN AIRFIELD,16/01/2009,15.3,0.0, ,45.6,22.2,37,10,7.10,31.98
CUNDERDIN AIRFIELD,17/01/2009,10.6,0.0, ,40.0,18.4,51,15,4.48,30.88
CUNDERDIN AIRFIELD,18/01/2009,7.1,0.0, ,30.1,20.7,60,32,6.44,14.89
CUNDERDIN AIRFIELD,19/01/2009,6.6,0.0, ,27.5,15.6,86,41,7.07,24.93
CUNDERDIN AIRFIELD,20/01/2009,9.0,0.4, ,33.2,12.3,79,13,4.52,32.72
CUNDERDIN AIRFIELD,21/01/2009,10.2,0.0, ,37.3,15.7,76,14,4.95,32.43
CUNDERDIN AIRFIELD,22/01/2009,8.3,0.0, ,34.5,14.5,85,30,4.39,31.72
CUNDERDIN AIRFIELD,23/01/2009,8.6,0.0, ,35.2,16.0,87,27,4.34,32.19
CUNDERDIN AIRFIELD,24/01/2009,9.1,0.0, ,38.4,17.9,72,15,3.22,32.86
CUNDERDIN AIRFIELD,25/01/2009,11.0,0.0, ,42.4,19.9,52,16,4.36,31.97
CUNDERDIN AIRFIELD,26/01/2009,11.2,0.0, ,42.9,19.8,64,13,4.75,29.45
CUNDERDIN AIRFIELD,27/01/2009,6.0,0.0, ,32.8,20.8,86,44,4.95,18.54
CUNDERDIN AIRFIELD,28/01/2009,6.2,2.2, ,34.7,21.0,92,42,4.41,19.81
CUNDERDIN AIRFIELD,29/01/2009,5.0,18.4, ,27.4,21.0,89,61,5.60,21.49
CUNDERDIN AIRFIELD,30/01/2009,6.4,0.0, ,31.7,18.9,84,45,5.36,21.86
CUNDERDIN AIRFIELD,31/01/2009,6.6,0.0, ,33.9,20.2,83,46,5.39,21.06
Totals:,,303.5,21, ,,,,,, 
