'IDCKWCDE11,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for CUNDERDIN AIRFIELD Western Australia for February 2015,,,,,,,,,,
Issued at 22:31 GMT on Sunday 01 March 2015,,,,,,,,,,
© Copyright Commonwealth of Australia 2015 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
CUNDERDIN AIRFIELD,01/02/2015,8.1,0.0, ,33.6,19.1,90,26,7.46,18.30
CUNDERDIN AIRFIELD,02/02/2015,6.9,1.0, ,36.1,18.3,92,22,4.90,13.21
CUNDERDIN AIRFIELD,03/02/2015,9.2,0.4, ,38.6,20.8,80,14,5.71,17.02
CUNDERDIN AIRFIELD,04/02/2015,10.9,1.2, ,39.6,21.2,77,23,6.81,27.89
CUNDERDIN AIRFIELD,05/02/2015, ,0.0, , ,19.4,74,20,3.86,25.82
CUNDERDIN AIRFIELD,06/02/2015, , , ,35.4, ,76,28,5.63,28.79
CUNDERDIN AIRFIELD,07/02/2015,9.9,0.0, ,36.7,17.0,78,22,6.22,28.62
CUNDERDIN AIRFIELD,08/02/2015,11.1,0.0, ,43.9,19.0,78,10,4.59,28.40
CUNDERDIN AIRFIELD,09/02/2015,9.4,0.0, ,42.7,21.5,67,10,3.28,28.42
CUNDERDIN AIRFIELD,10/02/2015,10.3,0.0, ,43.0,21.6,57,9,4.05,27.56
CUNDERDIN AIRFIELD,11/02/2015,9.9,0.0, ,37.7,18.0,75,20,5.69,27.82
CUNDERDIN AIRFIELD,12/02/2015,4.9,0.0, ,34.6,19.6,71,29,3.26,7.71
CUNDERDIN AIRFIELD,13/02/2015,7.7,0.0, ,37.1,21.0,69,20,5.04,13.12
CUNDERDIN AIRFIELD,14/02/2015,7.6,0.0, ,30.6,17.1,74,17,4.78,25.08
CUNDERDIN AIRFIELD,15/02/2015,8.4,0.0, ,31.2,13.1,66,17,5.36,28.44
CUNDERDIN AIRFIELD,16/02/2015,8.9,0.0, ,37.2,15.1,66,18,4.90,22.75
CUNDERDIN AIRFIELD,17/02/2015,6.3,0.0, ,36.7,21.5,51,19,3.39,11.12
CUNDERDIN AIRFIELD,18/02/2015,8.5,0.0, ,42.0,16.6,69,13,3.23,23.22
CUNDERDIN AIRFIELD,19/02/2015,8.3,0.0, ,37.2,17.6,54,22,3.74,26.18
CUNDERDIN AIRFIELD,20/02/2015,7.9,0.0, ,35.5,17.2,77,22,4.37,24.00
CUNDERDIN AIRFIELD,21/02/2015,7.8,0.0, ,32.8,16.2,80,19,4.55,26.70
CUNDERDIN AIRFIELD,22/02/2015,8.5,0.0, ,32.6,17.1,75,28,6.59,26.42
CUNDERDIN AIRFIELD,23/02/2015,9.4,0.0, ,34.1,15.2,62,25,7.09,25.49
CUNDERDIN AIRFIELD,24/02/2015,10.3,0.0, ,42.1,20.2,55,20,5.57,20.31
CUNDERDIN AIRFIELD,25/02/2015,9.0,0.0, ,42.0,25.8,80,20,4.50,22.76
CUNDERDIN AIRFIELD,26/02/2015,8.2,0.4, ,40.6,22.9,86,23,4.02,22.86
CUNDERDIN AIRFIELD,27/02/2015,8.1,0.0, ,33.8,20.8,88,23,5.71,25.04
CUNDERDIN AIRFIELD,28/02/2015,7.4,0.0, ,30.5,16.1,82,26,5.64,25.26
Totals:,,222.9,3, ,,,,,, 
