'IDCKWCDE11,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for PARABURDOO AERO Western Australia for December 2009,,,,,,,,,,
Issued at 04:34 GMT on Thursday 22 July 2010,,,,,,,,,,
© Copyright Commonwealth of Australia 2009 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
PARABURDOO AERO,01/12/2009,10.3,0.0, ,40.9,23.9,31,8,3.56,32.90
PARABURDOO AERO,02/12/2009, ,0.0, ,42.9, ,26,6,2.68,32.88
PARABURDOO AERO,03/12/2009,13.2,0.0, ,45.1,28.0,19,6,5.23,31.69
PARABURDOO AERO,04/12/2009, ,0.0, ,43.3, ,31,9,6.40,25.86
PARABURDOO AERO,05/12/2009,11.1,0.0, ,44.2,26.2,38,6,3.95,30.60
PARABURDOO AERO,06/12/2009,12.6,0.0, ,43.6,29.7,28,6,5.04,32.03
PARABURDOO AERO,07/12/2009,11.0,0.0, ,42.3,27.6,27,10,4.06,31.15
PARABURDOO AERO,08/12/2009,14.1,0.0, ,43.1,24.5,37,4,6.39,32.81
PARABURDOO AERO,09/12/2009,11.0,0.0, ,38.6,23.8,45,9,4.72,32.95
PARABURDOO AERO,10/12/2009,13.1,0.0, ,38.4,26.6,23,9,6.45,33.32
PARABURDOO AERO,11/12/2009,13.0,0.0, ,38.6,25.6,16,7,6.08,33.69
PARABURDOO AERO,12/12/2009,13.1,0.0, ,42.2,27.4,43,8,6.09,31.39
PARABURDOO AERO,13/12/2009,10.1,0.0, ,38.8,27.6,53,22,5.83,22.47
PARABURDOO AERO,14/12/2009, ,0.8, , ,24.4,73,15,2.92,25.69
PARABURDOO AERO,15/12/2009, ,0.0, ,43.3, ,34,10,6.18,27.58
PARABURDOO AERO,16/12/2009,11.0,0.0, ,42.3,24.6,23,7,3.93,32.26
PARABURDOO AERO,17/12/2009,12.1,0.0, ,43.3,22.8,55,8,5.30,29.55
PARABURDOO AERO,18/12/2009,11.9,0.4, ,41.1,27.4,52,18,6.27,27.84
PARABURDOO AERO,19/12/2009,9.4,0.0, ,41.5,27.8,50,14,3.14,29.42
PARABURDOO AERO,20/12/2009,10.8,0.0, ,41.4,29.5,46,16,4.69,27.99
PARABURDOO AERO,21/12/2009, ,0.0, , ,28.9,72,26,4.10,26.23
PARABURDOO AERO,22/12/2009, ,2.4, ,38.4, ,89,29,3.90,25.82
PARABURDOO AERO,23/12/2009,10.7,0.0, ,38.3,24.2,54,9,4.65,32.71
PARABURDOO AERO,24/12/2009,10.3,0.0, ,42.3,20.9,31,9,3.57,31.29
PARABURDOO AERO,25/12/2009,9.8,0.0, ,40.6,25.4,81,19,4.20,30.61
PARABURDOO AERO,26/12/2009,7.8,1.4, ,39.9,25.9,87,21,2.68,26.88
PARABURDOO AERO,27/12/2009,12.1,0.0, ,43.2,28.5,37,6,4.73,32.30
PARABURDOO AERO,28/12/2009,11.1,0.0, ,43.8,24.0,19,6,3.74,33.03
PARABURDOO AERO,29/12/2009,10.5,0.0, ,44.5,28.7,30,7,3.39,31.38
PARABURDOO AERO,30/12/2009,12.6,0.0, ,42.7,29.3,32,10,5.24,32.57
PARABURDOO AERO,31/12/2009,11.4,0.0, ,44.6,27.3,27,8,3.92,32.56
Totals:,,284.1,5, ,,,,,, 
