'IDCKWCDE11,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for ROTTNEST ISLAND Western Australia for February 2010,,,,,,,,,,
Issued at 04:34 GMT on Thursday 22 July 2010,,,,,,,,,,
© Copyright Commonwealth of Australia 2010 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
ROTTNEST ISLAND,01/02/2010, ,0.0, ,24.6,19.0,82,44,8.90, 
ROTTNEST ISLAND,02/02/2010, ,0.0, ,22.9,17.8,79,55,15.21, 
ROTTNEST ISLAND,03/02/2010, ,0.0, ,21.9,14.8,70,40,12.96, 
ROTTNEST ISLAND,04/02/2010, ,0.0, ,25.0,15.1,75,30,8.53, 
ROTTNEST ISLAND,05/02/2010, ,0.0, ,28.3,17.5,85,24,6.89, 
ROTTNEST ISLAND,06/02/2010, ,0.0, ,23.3,17.7,87,60,5.78, 
ROTTNEST ISLAND,07/02/2010, ,0.0, ,23.2,18.6,84,67,5.93, 
ROTTNEST ISLAND,08/02/2010, ,0.0, ,26.8,19.3,88,67,6.81, 
ROTTNEST ISLAND,09/02/2010, ,0.0, ,29.4,21.2,90,38,6.87, 
ROTTNEST ISLAND,10/02/2010, ,0.0, ,24.1,19.4,92,73,6.48, 
ROTTNEST ISLAND,11/02/2010, ,0.0, ,24.5,19.7,89,72,8.24, 
ROTTNEST ISLAND,12/02/2010, ,0.0, ,24.6,20.7,89,68,10.93, 
ROTTNEST ISLAND,13/02/2010, ,0.0, ,25.9,19.3,85,54,7.70, 
ROTTNEST ISLAND,14/02/2010, ,0.0, ,31.7,20.5,89,34,6.99, 
ROTTNEST ISLAND,15/02/2010, ,0.0, ,25.1,21.0,87,71,9.70, 
ROTTNEST ISLAND,16/02/2010, ,0.0, ,24.8,19.6,83,64,9.72, 
ROTTNEST ISLAND,17/02/2010, ,0.0, ,28.3,20.6,86,51,6.45, 
ROTTNEST ISLAND,18/02/2010, ,0.0, ,29.1,20.7,95,53,5.94, 
ROTTNEST ISLAND,19/02/2010, ,0.0, ,24.0,18.9,95,68,8.15, 
ROTTNEST ISLAND,20/02/2010, ,0.0, ,23.2,19.1,85,61,9.33, 
ROTTNEST ISLAND,21/02/2010, ,0.0, ,24.0,18.7,80,57,11.21, 
ROTTNEST ISLAND,22/02/2010, ,0.0, ,26.0,18.6,84,51,7.70, 
ROTTNEST ISLAND,23/02/2010, ,0.0, ,25.8,20.5,86,58,8.31, 
ROTTNEST ISLAND,24/02/2010, ,0.0, ,32.2,21.2,81,33,7.19, 
ROTTNEST ISLAND,25/02/2010, ,0.0, ,34.6,22.9,80,29,7.14, 
ROTTNEST ISLAND,26/02/2010, ,1.0, ,35.8,23.7,57,32,8.20, 
ROTTNEST ISLAND,27/02/2010, ,0.8, ,37.1,22.3,65,23,8.47, 
ROTTNEST ISLAND,28/02/2010, ,0.0, ,35.4,21.6,62,18,7.66, 
Totals:,, ,1.8, ,,,,,, 
