'IDCKWCDE11,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for GARDEN ISLAND HSF Western Australia for June 2015,,,,,,,,,,
Issued at 22:31 GMT on Wednesday 01 July 2015,,,,,,,,,,
© Copyright Commonwealth of Australia 2015 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
GARDEN ISLAND HSF,01/06/2015,3.1,0.0, ,21.0,11.6,82,40,4.91,9.55
GARDEN ISLAND HSF,02/06/2015,2.9,10.6, ,20.4,14.9,91,58,8.97,10.30
GARDEN ISLAND HSF,03/06/2015,2.4,1.6, ,21.3,16.8,86,74,8.24,10.03
GARDEN ISLAND HSF,04/06/2015,1.5,0.0, ,21.7,16.5,94,79,4.24,7.42
GARDEN ISLAND HSF,05/06/2015,1.7,0.2, ,21.5,13.8,96,71,3.08,11.04
GARDEN ISLAND HSF,06/06/2015,2.2,0.2, ,20.8,16.6,87,61,4.40,10.10
GARDEN ISLAND HSF,07/06/2015,1.5,0.0, ,20.3,14.4,92,64,2.43,7.92
GARDEN ISLAND HSF,08/06/2015,1.9,0.0, ,19.4,11.5,94,59,4.02,7.25
GARDEN ISLAND HSF,09/06/2015,2.7,0.0, ,22.2,12.7,78,56,4.90,11.32
GARDEN ISLAND HSF,10/06/2015,3.0,0.0, ,23.2,14.4,75,48,4.46,11.22
GARDEN ISLAND HSF,11/06/2015,2.9,0.0, ,23.3,14.5,89,42,4.45,10.14
GARDEN ISLAND HSF,12/06/2015,1.7,1.2, ,18.7,15.9,93,78,6.25,11.13
GARDEN ISLAND HSF,13/06/2015,2.2,0.0, ,16.9,12.3,84,62,6.48,10.30
GARDEN ISLAND HSF,14/06/2015,2.4,0.0, ,18.5,9.7,82,55,5.28,10.56
GARDEN ISLAND HSF,15/06/2015,2.3,0.0, ,19.7,9.8,87,45,3.67,11.47
GARDEN ISLAND HSF,16/06/2015,2.8,0.0, ,20.4,11.8,77,47,4.86,9.85
GARDEN ISLAND HSF,17/06/2015,2.9,0.0, ,18.8,15.4,78,52,7.03,3.68
GARDEN ISLAND HSF,18/06/2015,1.9,4.8, ,21.0,13.3,96,65,4.80,8.20
GARDEN ISLAND HSF,19/06/2015,1.7,6.2, ,22.3,15.2,98,75,5.10,9.28
GARDEN ISLAND HSF,20/06/2015,1.5,6.0, ,21.0,17.7,98,81,6.24,8.80
GARDEN ISLAND HSF,21/06/2015,2.5,14.6, ,18.9,15.0,95,61,10.98,6.32
GARDEN ISLAND HSF,22/06/2015,2.2,8.2, ,14.8,11.4,89,62,9.26,10.44
GARDEN ISLAND HSF,23/06/2015,1.7,0.0, ,15.2,6.7,88,53,3.10,11.45
GARDEN ISLAND HSF,24/06/2015,1.7,0.0, ,17.8,8.3,91,63,3.76,11.30
GARDEN ISLAND HSF,25/06/2015,1.9,0.0, ,18.8,10.0,92,61,4.19,11.23
GARDEN ISLAND HSF,26/06/2015,1.7,0.6, ,18.7,10.9,91,66,3.75,10.35
GARDEN ISLAND HSF,27/06/2015,2.0,0.0, ,18.7,11.1,91,59,4.20,11.27
GARDEN ISLAND HSF,28/06/2015,2.7,0.0, ,20.2,12.0,82,49,4.78,11.39
GARDEN ISLAND HSF,29/06/2015,2.4,0.0, ,21.6,10.8,84,44,3.33,11.21
GARDEN ISLAND HSF,30/06/2015,2.5,0.0, ,21.4,12.0,87,49,4.34,8.80
Totals:,,66.5,54.2, ,,,,,, 
