'IDCKWCDE11,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for GARDEN ISLAND HSF Western Australia for May 2011,,,,,,,,,,
Issued at 22:35 GMT on Wednesday 01 June 2011,,,,,,,,,,
© Copyright Commonwealth of Australia 2011 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
GARDEN ISLAND HSF,01/05/2011,3.6,0.0, ,22.6,13.8,79,48,4.63,17.12
GARDEN ISLAND HSF,02/05/2011,3.3,0.0, ,21.7,14.7,77,57,4.88,17.02
GARDEN ISLAND HSF,03/05/2011,4.5,0.0, ,25.3,15.0,68,36,4.65,16.90
GARDEN ISLAND HSF,04/05/2011,4.0,0.0, ,24.8,14.7,70,39,3.98,16.86
GARDEN ISLAND HSF,05/05/2011,3.9,0.0, ,24.6,13.0,79,43,5.22,13.62
GARDEN ISLAND HSF,06/05/2011,3.9,0.0, ,20.8,14.1,78,45,6.33,16.80
GARDEN ISLAND HSF,07/05/2011,4.7,0.0, ,25.8,13.5,67,32,4.85,16.70
GARDEN ISLAND HSF,08/05/2011,4.5,0.0, ,28.4,17.0,78,29,4.19,15.35
GARDEN ISLAND HSF,09/05/2011,3.2,0.0, ,21.5,16.7,80,66,7.29,15.55
GARDEN ISLAND HSF,10/05/2011,4.3,0.0, ,24.9,15.4,69,38,4.91,15.97
GARDEN ISLAND HSF,11/05/2011,4.2,0.0, ,23.7,14.3,73,35,5.03,15.91
GARDEN ISLAND HSF,12/05/2011,3.7,0.0, ,23.4,12.9,70,34,3.91,15.91
GARDEN ISLAND HSF,13/05/2011,4.4,0.0, ,23.6,13.8,63,32,5.05,15.63
GARDEN ISLAND HSF,14/05/2011,4.1,0.0, ,22.0,14.5,59,37,5.15,12.57
GARDEN ISLAND HSF,15/05/2011,3.5,0.0, ,23.3,17.1,64,45,4.43,9.79
GARDEN ISLAND HSF,16/05/2011,3.0,0.0, ,24.2,16.8,77,48,3.20,13.57
GARDEN ISLAND HSF,17/05/2011,1.9,3.4, ,21.6,15.7,88,69,3.01,10.48
GARDEN ISLAND HSF,18/05/2011,2.6,11.4, ,21.7,14.3,87,55,3.93,14.41
GARDEN ISLAND HSF,19/05/2011,3.4,0.0, ,23.7,14.1,79,48,4.61,14.82
GARDEN ISLAND HSF,20/05/2011,2.7,10.8, ,20.2,17.1,88,68,11.55,5.07
GARDEN ISLAND HSF,21/05/2011,2.5,9.8, ,17.5,11.0,80,57,5.22,13.86
GARDEN ISLAND HSF,22/05/2011,2.5,0.0, ,19.1,11.2,82,56,4.19,14.44
GARDEN ISLAND HSF,23/05/2011,2.4,0.0, ,19.4,13.3,77,61,4.10,14.37
GARDEN ISLAND HSF,24/05/2011,2.6,0.0, ,21.5,11.6,84,46,3.60,12.07
GARDEN ISLAND HSF,25/05/2011,3.3,0.0, ,21.8,14.5,70,46,4.71,11.76
GARDEN ISLAND HSF,26/05/2011,3.5,0.0, ,22.3,13.1,68,40,4.75,12.48
GARDEN ISLAND HSF,27/05/2011,3.3,0.0, ,21.2,13.3,67,42,4.43,14.02
GARDEN ISLAND HSF,28/05/2011,2.7,0.0, ,22.2,11.6,77,42,3.16,13.96
GARDEN ISLAND HSF,29/05/2011,3.4,0.0, ,23.7,12.9,87,50,6.53,11.35
GARDEN ISLAND HSF,30/05/2011,3.0,37.4, ,21.5,15.9,90,57,8.13,8.77
GARDEN ISLAND HSF,31/05/2011,3.2,6.2, ,21.8,16.5,83,54,6.75,12.48
Totals:,,105.8,79, ,,,,,, 
