'IDCKWCDE11,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for NORSEMAN AERO Western Australia for May 2012,,,,,,,,,,
Issued at 22:38 GMT on Friday 01 June 2012,,,,,,,,,,
© Copyright Commonwealth of Australia 2012 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
NORSEMAN AERO,01/05/2012,2.7,0.0, ,20.6,4.6,99,39,3.28,13.93
NORSEMAN AERO,02/05/2012,3.3,0.0, ,22.0,6.8,92,35,3.90,15.00
NORSEMAN AERO,03/05/2012,4.4,0.0, ,22.7,10.8,67,31,5.78,11.84
NORSEMAN AERO,04/05/2012,2.0,0.2, ,17.1,14.5,99,36,3.42,3.65
NORSEMAN AERO,05/05/2012,2.3,4.2, ,21.8,13.3,99,50,4.13,5.46
NORSEMAN AERO,06/05/2012,2.3,0.6, ,21.6,13.2,99,54,3.86,9.59
NORSEMAN AERO,07/05/2012,3.8,0.0, ,22.8,6.3,99,37,6.23,13.31
NORSEMAN AERO,08/05/2012,3.5,0.0, ,20.2,13.6,83,43,6.84,10.49
NORSEMAN AERO,09/05/2012,2.3,0.0, ,20.9,3.6,96,34,2.08,12.95
NORSEMAN AERO,10/05/2012,2.3,0.0, ,22.2,3.3,91,44,2.23,11.53
NORSEMAN AERO,11/05/2012,2.3,0.0, ,21.5,6.2,98,41,2.55,10.96
NORSEMAN AERO,12/05/2012,2.7,0.0, ,21.6,8.8,98,41,3.63,11.17
NORSEMAN AERO,13/05/2012,4.6,0.0, ,25.0,9.7,80,31,6.27,11.96
NORSEMAN AERO,14/05/2012,5.1,0.4, ,27.4,13.0,73,28,5.78,12.45
NORSEMAN AERO,15/05/2012,2.2,0.0, ,23.0,3.7,91,37,1.87,12.14
NORSEMAN AERO,16/05/2012,1.4,0.0, ,20.4,5.7,89,51,1.09,6.60
NORSEMAN AERO,17/05/2012,2.4,0.0, ,22.3,2.5,95,28,2.04,11.86
NORSEMAN AERO,18/05/2012,2.3,0.0, ,21.9,2.4,91,35,2.28,11.51
NORSEMAN AERO,19/05/2012,2.7,0.0, ,21.7,11.2,90,36,3.30,11.59
NORSEMAN AERO,20/05/2012,2.6,0.0, ,23.5,4.9,91,29,2.40,11.40
NORSEMAN AERO,21/05/2012,2.5,0.0, ,24.7,1.9,90,25,1.85,11.68
NORSEMAN AERO,22/05/2012,2.3,0.0, ,21.9,9.5,100,40,2.62,11.13
NORSEMAN AERO,23/05/2012,2.5,0.0, ,17.2,5.8,93,36,4.23,11.28
NORSEMAN AERO,24/05/2012,1.5,0.0, ,16.4,1.3,88,51,2.21,6.91
NORSEMAN AERO,25/05/2012,1.9,0.0, ,20.0,-1.1,93,31,1.74,11.17
NORSEMAN AERO,26/05/2012,1.6,0.0, ,19.4,1.5,82,52,1.88,9.12
NORSEMAN AERO,27/05/2012,1.5,0.0, ,17.8,11.6,94,60,2.44,6.96
NORSEMAN AERO,28/05/2012,1.9,0.0, ,18.7,1.4,94,43,2.55,10.90
NORSEMAN AERO,29/05/2012,2.6,0.0, ,19.7,0.8,93,32,3.52,10.95
NORSEMAN AERO,30/05/2012,3.5,0.0, ,21.3,4.4,70,21,3.98,10.95
NORSEMAN AERO,31/05/2012,3.6,0.0, ,23.5,2.6,59,16,3.30,10.39
Totals:,,82.6,5.4, ,,,,,, 
