'IDCKWCDE11,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for DERBY AERO Western Australia for February 2010,,,,,,,,,,
Issued at 04:34 GMT on Thursday 22 July 2010,,,,,,,,,,
© Copyright Commonwealth of Australia 2010 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
DERBY AERO,01/02/2010,7.0,0.2, ,35.3,25.2,89,51,4.12,26.94
DERBY AERO,02/02/2010,7.6,0.0, ,34.3,24.3,83,52,5.25,29.76
DERBY AERO,03/02/2010,7.4,0.0, ,33.8,27.1,90,59,6.04,30.33
DERBY AERO,04/02/2010,7.7,0.0, ,33.8,26.6,88,45,4.47,30.23
DERBY AERO,05/02/2010,7.3,0.0, ,33.9,25.8,89,49,3.73,30.39
DERBY AERO,06/02/2010,6.9,0.0, ,35.4,26.1,86,50,3.07,27.37
DERBY AERO,07/02/2010,7.2,0.0, ,35.4,27.0,88,46,2.85,29.53
DERBY AERO,08/02/2010,7.4,0.4, ,37.4,26.9,87,45,3.79,26.47
DERBY AERO,09/02/2010,7.0,2.4, ,36.9,25.3,90,40,2.85,26.97
DERBY AERO,10/02/2010,8.6,0.0, ,38.3,27.2,90,42,4.69,30.00
DERBY AERO,11/02/2010,9.2,0.0, ,37.9,28.4,84,43,6.08,30.24
DERBY AERO,12/02/2010,8.3,0.0, ,35.6,28.5,83,59,7.93,29.98
DERBY AERO,13/02/2010,7.5,0.0, ,34.9,27.9,93,56,6.39,29.03
DERBY AERO,14/02/2010,7.0,6.2, ,34.7,22.6,95,54,3.83,29.92
DERBY AERO,15/02/2010,7.9,0.0, ,37.1,25.1,86,47,4.22,29.52
DERBY AERO,16/02/2010,7.8,0.0, ,38.4,27.8,87,41,3.30,28.27
DERBY AERO,17/02/2010,7.6,0.0, ,37.7,26.4,86,47,3.64,28.54
DERBY AERO,18/02/2010,8.1,0.2, ,38.5,26.8,91,42,3.56,29.91
DERBY AERO,19/02/2010,8.3,0.0, ,38.5,26.8,89,38,3.77,29.95
DERBY AERO,20/02/2010,8.5,0.0, ,39.9,26.5,90,42,4.18,29.74
DERBY AERO,21/02/2010, ,0.0, ,37.6,27.8, , , ,29.52
DERBY AERO,22/02/2010, ,0.0, ,37.9,27.7, , , ,28.57
DERBY AERO,23/02/2010, ,10.0, , ,23.7, , , ,26.80
DERBY AERO,24/02/2010, ,0.2, ,36.6, ,91,53,3.87,24.20
DERBY AERO,25/02/2010,7.7,3.6, ,37.7,26.6,89,41,4.30,26.51
DERBY AERO,26/02/2010,6.4,0.2, ,38.1,27.8,93,50,4.47,19.89
DERBY AERO,27/02/2010,6.0,10.2, ,34.9,24.2,93,51,3.23,23.19
DERBY AERO,28/02/2010,7.0,7.4, ,35.1,27.1,90,44,4.16,25.23
Totals:,,181.4,41, ,,,,,, 
