'IDCKWCDE11,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for KARRATHA AERO Western Australia for May 2015,,,,,,,,,,
Issued at 22:30 GMT on Monday 01 June 2015,,,,,,,,,,
© Copyright Commonwealth of Australia 2015 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
KARRATHA AERO,01/05/2015,3.3,0.0, ,26.8,22.8,100,48,6.79,3.99
KARRATHA AERO,02/05/2015,3.6,17.0, ,28.3,24.2,100,74,4.28,18.28
KARRATHA AERO,03/05/2015,4.1,0.0, ,28.4,20.0,99,60,4.90,18.85
KARRATHA AERO,04/05/2015,5.2,0.0, ,31.5,20.3,93,38,4.23,18.86
KARRATHA AERO,05/05/2015,6.1,0.0, ,30.2,19.4,81,29,5.35,19.40
KARRATHA AERO,06/05/2015,6.8,0.0, ,30.6,19.8,75,17,5.36,19.15
KARRATHA AERO,07/05/2015,5.7,0.0, ,30.5,18.5,63,21,3.66,19.46
KARRATHA AERO,08/05/2015,5.6,0.0, ,32.0,18.1,82,26,3.87,19.25
KARRATHA AERO,09/05/2015,5.8,0.0, ,32.2,19.0,94,26,4.58,18.89
KARRATHA AERO,10/05/2015,6.0,0.0, ,31.0,17.6,86,23,4.73,19.39
KARRATHA AERO,11/05/2015,6.4,0.0, ,30.6,15.8,76,17,4.86,19.55
KARRATHA AERO,12/05/2015,6.4,0.0, ,32.3,15.1,74,15,4.31,19.43
KARRATHA AERO,13/05/2015,7.9,0.0, ,31.5,17.3,51,21,6.59,18.37
KARRATHA AERO,14/05/2015,6.7,0.0, ,30.7,18.8,79,27,6.51,18.71
KARRATHA AERO,15/05/2015,6.6,0.0, ,26.9,18.8,71,19,6.63,19.48
KARRATHA AERO,16/05/2015,5.7,0.0, ,25.1,13.6,78,20,5.87,19.15
KARRATHA AERO,17/05/2015,4.2,0.0, ,26.4,12.3,89,35,3.97,16.59
KARRATHA AERO,18/05/2015,3.3,0.0, ,27.9,18.9,95,66,3.78,16.01
KARRATHA AERO,19/05/2015,2.9,0.0, ,28.4,20.2,98,64,2.73,13.03
KARRATHA AERO,20/05/2015,3.8,0.0, ,27.5,19.1,87,52,3.64,16.10
KARRATHA AERO,21/05/2015,4.2,0.0, ,28.2,21.5,91,37,4.29,12.79
KARRATHA AERO,22/05/2015,3.3,0.2, ,27.1,18.9,91,54,4.56,10.44
KARRATHA AERO,23/05/2015,2.7,1.4, ,27.3,20.5,99,52,3.03,9.39
KARRATHA AERO,24/05/2015,1.1,1.4, ,22.5,20.8,100,90,4.39,4.90
KARRATHA AERO,25/05/2015,1.7,16.2, ,21.3,18.0,100,81,8.04,7.55
KARRATHA AERO,26/05/2015,3.2,1.0, ,26.5,16.9,94,62,4.95,13.74
KARRATHA AERO,27/05/2015,1.6,9.6, ,21.4,18.4,100,76,4.68,6.17
KARRATHA AERO,28/05/2015,0.9,29.0, ,21.4,18.7,100,97,4.40,5.79
KARRATHA AERO,29/05/2015, ,9.6, , ,19.1,100,82,2.95,14.79
KARRATHA AERO,30/05/2015, , , ,27.5, ,100,60,3.86,17.38
KARRATHA AERO,31/05/2015,4.9,0.0, ,27.5,17.3,88,33,5.22,17.34
Totals:,,129.7,85.4, ,,,,,, 
