'IDCKWCDE11,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for KARRATHA AERO Western Australia for May 2014,,,,,,,,,,
Issued at 22:31 GMT on Sunday 01 June 2014,,,,,,,,,,
© Copyright Commonwealth of Australia 2014 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
KARRATHA AERO,01/05/2014,6.0,0.0, ,32.8,23.4,74,34,4.60,17.82
KARRATHA AERO,02/05/2014,6.5,0.0, ,33.1,24.4,79,21,4.82,17.42
KARRATHA AERO,03/05/2014,6.2,0.0, ,30.6,23.6,73,24,5.32,14.63
KARRATHA AERO,04/05/2014,5.6,0.0, ,29.3,21.4,76,29,5.35,13.27
KARRATHA AERO,05/05/2014,4.2,0.0, ,31.4,23.8,100,52,4.67,14.59
KARRATHA AERO,06/05/2014,1.0,107.4, ,27.2,22.9,100,93,3.06,3.60
KARRATHA AERO,07/05/2014,3.3,11.2, ,31.3,23.4,100,69,2.15,15.76
KARRATHA AERO,08/05/2014,3.9,0.0, ,32.2,25.5,99,68,4.04,16.90
KARRATHA AERO,09/05/2014,3.9,0.0, ,29.8,20.9,97,60,3.12,18.61
KARRATHA AERO,10/05/2014,4.4,0.0, ,30.5,20.8,99,51,4.12,18.15
KARRATHA AERO,11/05/2014,4.5,0.0, ,30.6,23.8,99,38,3.44,17.25
KARRATHA AERO,12/05/2014,4.8,0.0, ,31.1,22.0,91,37,3.71,17.85
KARRATHA AERO,13/05/2014,4.6,0.0, ,31.1,21.8,91,38,3.33,17.93
KARRATHA AERO,14/05/2014,5.1,0.0, ,32.1,20.4,93,30,3.82,16.93
KARRATHA AERO,15/05/2014,3.5,0.0, ,30.6,21.2,88,43,2.77,10.53
KARRATHA AERO,16/05/2014,1.8,14.0, ,25.2,21.1,100,74,3.88,5.59
KARRATHA AERO,17/05/2014,3.9,0.2, ,28.5,17.5,97,48,3.27,18.38
KARRATHA AERO,18/05/2014,3.8,0.0, ,28.8,18.1,99,52,3.39,18.33
KARRATHA AERO,19/05/2014,4.2,0.0, ,30.5,18.5,99,37,2.91,18.52
KARRATHA AERO,20/05/2014,4.4,0.0, ,30.7,18.6,93,30,2.86,18.11
KARRATHA AERO,21/05/2014,4.3,0.0, ,31.4,18.1,97,33,2.77,18.09
KARRATHA AERO,22/05/2014,4.2,0.0, ,30.4,18.1,95,41,3.06,18.25
KARRATHA AERO,23/05/2014,4.6,0.0, ,30.2,17.8,98,34,3.83,18.11
KARRATHA AERO,24/05/2014,4.4,0.0, ,30.7,17.7,97,37,3.31,17.64
KARRATHA AERO,25/05/2014,3.8,2.6, ,27.4,19.0,95,51,4.75,15.43
KARRATHA AERO,26/05/2014,3.5,0.0, ,27.8,15.8,98,51,3.00,17.95
KARRATHA AERO,27/05/2014,4.6,0.0, ,30.6,16.6,98,27,3.25,18.24
KARRATHA AERO,28/05/2014,4.1,0.0, ,29.5,15.4,83,31,2.99,14.59
KARRATHA AERO,29/05/2014,4.5,0.0, ,29.0,15.4,87,28,3.36,17.80
KARRATHA AERO,30/05/2014,4.8,0.0, ,29.4,14.2,88,29,3.85,18.11
KARRATHA AERO,31/05/2014,4.7,0.0, ,27.9,13.7,80,25,3.69,18.02
Totals:,,133.1,135.4, ,,,,,, 
