'IDCKWCDE11,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for BUNBURY Western Australia for November 2012,,,,,,,,,,
Issued at 22:38 GMT on Saturday 01 December 2012,,,,,,,,,,
© Copyright Commonwealth of Australia 2012 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
BUNBURY,01/11/2012,3.8,0.0, ,19.8,14.2,78,59,5.15,17.20
BUNBURY,02/11/2012,4.4,0.2, ,22.0,9.6,94,61,3.31,28.52
BUNBURY,03/11/2012,4.2,0.4, ,21.7,16.0,88,66,5.43,22.85
BUNBURY,04/11/2012,4.2,14.8, ,18.4,13.6,92,54,5.69,24.90
BUNBURY,05/11/2012,4.3,8.4, ,19.2,8.1,89,50,3.58,27.26
BUNBURY,06/11/2012,4.5,0.2, ,21.1,10.7,88,56,2.91,27.93
BUNBURY,07/11/2012,4.7,0.0, ,21.3,8.9,94,52,3.08,30.15
BUNBURY,08/11/2012,4.9,0.0, ,22.1,6.3,93,43,2.63,30.67
BUNBURY,09/11/2012,5.3,0.0, ,24.0,9.6,91,35,2.29,30.71
BUNBURY,10/11/2012,4.1,0.0, ,21.1,9.9,92,59,3.22,24.71
BUNBURY,11/11/2012,4.8,0.8, ,20.3,5.7,93,42,3.21,30.74
BUNBURY,12/11/2012,4.7,0.0, ,21.4,5.3,92,39,2.10,30.35
BUNBURY,13/11/2012,5.0,0.0, ,23.6,8.9,89,46,3.04,28.68
BUNBURY,14/11/2012,5.9,0.0, ,26.2,14.4,84,42,4.08,28.18
BUNBURY,15/11/2012,4.7,0.0, ,21.5,8.4,94,58,3.42,31.45
BUNBURY,16/11/2012,6.8,0.0, ,28.5,12.9,86,30,3.59,31.38
BUNBURY,17/11/2012,6.4,0.0, ,27.2,12.3,80,32,3.17,31.64
BUNBURY,18/11/2012,6.7,0.0, ,28.6,14.2,91,37,4.11,31.05
BUNBURY,19/11/2012,5.2,0.0, ,21.8,15.3,88,56,3.53,30.96
BUNBURY,20/11/2012,5.1,0.0, ,22.9,10.2,91,58,3.59,31.70
BUNBURY,21/11/2012,7.6,0.0, ,32.3,12.2,84,27,3.82,31.26
BUNBURY,22/11/2012,6.2,0.0, ,26.6,18.0,83,51,3.16,32.08
BUNBURY,23/11/2012, ,0.0, , ,12.0,92,63,3.12,24.62
BUNBURY,26/11/2012, ,0.0, ,24.1,15.1, , , ,31.62
BUNBURY,27/11/2012, ,0.0, ,23.2,12.0, , , ,31.31
BUNBURY,28/11/2012,4.9,10.0, ,21.5,14.2,93,54,9.94,24.79
BUNBURY,29/11/2012,5.3,13.4, ,18.5,10.9,75,49,9.73,28.43
BUNBURY,30/11/2012,5.4,1.8, ,19.3,11.3,85,42,5.21,32.35
Totals:,,129.1,50, ,,,,,, 
