'IDCKWCDE11,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for BUNBURY Western Australia for January 2016,,,,,,,,,,
Issued at 22:31 GMT on Monday 01 February 2016,,,,,,,,,,
© Copyright Commonwealth of Australia 2016 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
BUNBURY,01/01/2016,9.1,0.0, ,31.7,14.9,65,26,6.32,30.85
BUNBURY,02/01/2016,8.2,0.0, ,33.4,18.3,64,31,4.39,28.92
BUNBURY,03/01/2016,8.6,0.0, ,34.7,18.6,73,32,4.63,31.01
BUNBURY,04/01/2016,6.2,0.0, ,32.2,20.5,68,40,3.09,22.50
BUNBURY,05/01/2016,8.1,0.0, ,34.6,20.9,75,32,4.03,29.73
BUNBURY,06/01/2016,9.5,0.0, ,36.3,20.6,72,26,5.48,28.93
BUNBURY,07/01/2016, ,0.0, , ,21.8,57,15,5.41,25.57
BUNBURY,08/01/2016, , , ,34.3, ,73,23,2.67,6.78
BUNBURY,09/01/2016,6.9,0.0, ,34.0,16.3,88,32,2.39,29.61
BUNBURY,10/01/2016,4.9,0.0, ,25.1,19.9,85,58,3.36,23.34
BUNBURY,11/01/2016,4.6,0.0, ,26.6,18.8,91,58,3.08,21.63
BUNBURY,12/01/2016,6.2,2.8, ,27.2,18.2,94,35,4.60,25.97
BUNBURY,13/01/2016,7.7,0.0, ,29.6,10.8,82,22,4.20,32.68
BUNBURY,14/01/2016,9.6,0.0, ,32.9,15.0,59,13,5.23,31.65
BUNBURY,15/01/2016,8.6,0.0, ,33.3,16.4,64,21,4.08,32.05
BUNBURY,16/01/2016,7.3,0.0, ,35.1,22.0,74,25,2.89,26.82
BUNBURY,17/01/2016,5.6,0.0, ,29.7,17.1,90,44,4.63,19.75
BUNBURY,18/01/2016, ,0.0, , ,15.7, , , ,10.69
BUNBURY,20/01/2016, ,21.6, , , , , , ,6.33
BUNBURY,21/01/2016, ,16.6, , , , , , ,20.84
BUNBURY,22/01/2016, ,0.0, ,26.2, ,90,46,3.31,28.76
BUNBURY,23/01/2016,7.2,0.0, ,31.9,14.1,89,35,4.03,30.07
BUNBURY,24/01/2016,6.7,0.0, ,32.6,17.6,85,40,3.02,28.85
BUNBURY,25/01/2016,6.6,0.0, ,33.1,19.9,74,44,4.05,23.70
BUNBURY,26/01/2016,7.3,0.0, ,31.9,20.1,82,38,4.33,29.16
BUNBURY,27/01/2016,7.9,0.0, ,31.7,17.2,77,23,4.80,27.36
BUNBURY,28/01/2016,8.5,0.0, ,32.1,14.8,74,24,5.13,31.11
BUNBURY,29/01/2016,8.0,0.0, ,34.8,16.9,72,21,4.15,25.22
BUNBURY,30/01/2016,2.5,0.4, ,25.0,19.5,95,42,2.98,3.81
BUNBURY,31/01/2016,3.1,6.2, ,21.1,17.1,95,45,3.86,9.96
Totals:,,168.9,47.6, ,,,,,, 
