'IDCKWCDE11,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for BUNBURY Western Australia for May 2022,,,,,,,,,,
Issued at 22:31 GMT on Wednesday 01 June 2022,,,,,,,,,,
© Copyright Commonwealth of Australia 2022 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
BUNBURY,01/05/2022,2.1,0.0, ,22.9,5.4,95,50,1.35,14.53
BUNBURY,02/05/2022,1.6,0.0, ,22.6,6.0,95,65,1.16,11.40
BUNBURY,03/05/2022,2.3,0.2, ,20.7,9.3,94,45,2.79,10.22
BUNBURY,04/05/2022,2.4,0.0, ,18.5,8.1,92,43,3.68,9.98
BUNBURY,05/05/2022,3.2,0.0, ,20.5,11.0,73,34,3.70,13.99
BUNBURY,06/05/2022, ,0.0, , ,5.5,100,32,1.88,13.55
BUNBURY,07/05/2022,1.9, , ,22.6,1.6,93,34,1.11,13.74
BUNBURY,08/05/2022,1.9,0.0, ,24.6,10.1,92,39,1.07,12.52
BUNBURY,09/05/2022,1.6,0.0, ,22.5,6.7,97,50,0.67,13.47
BUNBURY,10/05/2022,2.0,0.0, ,22.8,5.7,97,53,1.88,13.41
BUNBURY,11/05/2022,1.8,0.0, ,22.4,7.9,96,62,1.86,12.07
BUNBURY,12/05/2022,1.0,9.0, ,14.5,10.8,96,76,2.54,3.99
BUNBURY,13/05/2022,2.3,7.0, ,18.1,9.3,92,53,4.60,11.39
BUNBURY,14/05/2022,2.3,1.4, ,19.6,13.2,87,56,4.73,7.87
BUNBURY,15/05/2022,1.4,0.8, ,19.3,9.1,92,51,1.09,9.31
BUNBURY,16/05/2022,1.9,0.0, ,21.6,8.1,93,46,1.81,11.79
BUNBURY,17/05/2022,2.5,0.0, ,25.4,11.6,86,34,2.07,12.72
BUNBURY,18/05/2022,1.4,30.2, ,20.8,13.8,95,76,2.15,7.90
BUNBURY,19/05/2022,1.4,11.6, ,21.5,10.4,98,66,1.30,10.70
BUNBURY,20/05/2022,1.3,0.4, ,21.9,11.6,97,66,0.69,9.82
BUNBURY,21/05/2022,2.2,0.0, ,24.9,10.1,97,43,1.91,12.37
BUNBURY,22/05/2022,2.8,0.0, ,23.1,8.8,90,51,5.10,8.18
BUNBURY,23/05/2022,2.3,19.4, ,18.6,13.5,91,63,7.73,6.16
BUNBURY,24/05/2022,1.9,30.6, ,20.1,13.6,92,71,4.74,11.46
BUNBURY,25/05/2022,1.2,0.4, ,20.5,6.7,97,53,0.73,11.84
BUNBURY,26/05/2022,1.2,0.0, ,20.6,5.3,97,52,0.84,9.93
BUNBURY,27/05/2022,1.7,0.0, ,23.2,5.6,94,39,1.27,11.91
BUNBURY,28/05/2022,1.7,0.0, ,19.7,6.3,94,58,2.48,11.35
BUNBURY,29/05/2022,1.6,0.0, ,17.2,5.2,94,48,2.41,10.25
BUNBURY,30/05/2022,1.4,0.0, ,19.8,3.2,94,56,1.54,11.27
BUNBURY,31/05/2022,1.4,0.0, ,17.2,8.9,92,58,1.94,10.21
Totals:,,55.7,111, ,,,,,, 
