'IDCKWCDE11,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for PEARCE RAAF Western Australia for June 2013,,,,,,,,,,
Issued at 22:31 GMT on Monday 01 July 2013,,,,,,,,,,
© Copyright Commonwealth of Australia 2013 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
PEARCE RAAF,01/06/2013,2.3,0.2, ,17.5,3.5,90,48,4.23,13.90
PEARCE RAAF,02/06/2013,2.4,0.0, ,17.8,8.9,78,53,4.45,11.70
PEARCE RAAF,03/06/2013,2.7,0.0, ,20.0,12.7,68,44,3.59,13.74
PEARCE RAAF,04/06/2013,2.3,0.0, ,20.1,8.5,79,42,2.86,11.73
PEARCE RAAF,05/06/2013,2.0,0.6, ,19.5,9.5,88,45,2.45,11.96
PEARCE RAAF,06/06/2013,1.9,0.4, ,20.7,13.2,93,53,2.27,12.14
PEARCE RAAF,07/06/2013,1.8,0.2, ,21.2,5.6,94,36,1.67,13.34
PEARCE RAAF,08/06/2013,1.7,0.0, ,21.5,3.6,90,52,1.86,11.87
PEARCE RAAF,09/06/2013,1.7,0.0, ,20.8,11.0,95,68,3.70,8.92
PEARCE RAAF,10/06/2013,1.9,1.8, ,19.7,7.7,97,47,2.38,13.40
PEARCE RAAF,11/06/2013,2.8,0.0, ,19.7,9.6,69,35,3.57,13.71
PEARCE RAAF,12/06/2013, ,0.0, , ,9.6,59,39,5.55,13.14
PEARCE RAAF,13/06/2013, ,0.0, ,21.2, ,69,40,3.96,12.88
PEARCE RAAF,14/06/2013,3.1,0.0, ,20.2,12.3,78,42,5.28,10.85
PEARCE RAAF,15/06/2013, ,0.0, , ,10.1,88,67,2.79,6.14
PEARCE RAAF,16/06/2013, , , ,18.7, ,93,51,1.07,13.27
PEARCE RAAF,17/06/2013,1.7,2.4, ,18.1,6.5,95,47,2.27,12.09
PEARCE RAAF,18/06/2013,1.3,0.2, ,18.5,4.2,94,55,1.25,10.74
PEARCE RAAF,19/06/2013,1.6,0.0, ,19.4,5.7,94,49,1.70,12.89
PEARCE RAAF,20/06/2013,1.6,0.0, ,20.0,1.6,93,42,1.39,13.32
PEARCE RAAF,21/06/2013,3.1,0.0, ,20.4,6.1,84,31,4.26,13.49
PEARCE RAAF,22/06/2013,4.0,0.0, ,23.3,9.9,55,29,4.62,13.00
PEARCE RAAF,23/06/2013,3.2,0.0, ,21.0,10.3,95,31,5.30,7.73
PEARCE RAAF,24/06/2013,2.1,0.4, ,22.4,8.6,96,57,3.40,11.11
PEARCE RAAF,25/06/2013,1.8,2.2, ,19.3,13.5,95,60,3.63,9.29
PEARCE RAAF,26/06/2013,1.6,1.8, ,19.5,2.9,95,40,1.69,12.09
PEARCE RAAF,27/06/2013,1.5,0.0, ,19.7,6.9,91,47,1.42,11.24
PEARCE RAAF,28/06/2013, ,0.0, ,21.2,4.3,93,46,1.44, 
PEARCE RAAF,29/06/2013,2.2,0.0, ,22.6,3.8,93,30,1.93,13.48
PEARCE RAAF,30/06/2013,2.2,0.0, ,22.6,3.0,90,27,1.89,13.52
Totals:,,54.5,10.2, ,,,,,, 
