'IDCKWCDE11,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for WARBURTON AIRFIELD Western Australia for January 2012,,,,,,,,,,
Issued at 22:33 GMT on Wednesday 01 February 2012,,,,,,,,,,
© Copyright Commonwealth of Australia 2012 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
WARBURTON AIRFIELD,01/01/2012,7.5,0.0, ,34.2,25.3,54,33,5.51,14.86
WARBURTON AIRFIELD,02/01/2012,9.6,0.2, ,39.8,20.4,78,20,4.48,27.93
WARBURTON AIRFIELD,03/01/2012,8.5,4.6, ,38.9,21.9,80,21,4.54,21.87
WARBURTON AIRFIELD,04/01/2012,7.4,0.0, ,33.0,20.9,81,35,6.73,18.88
WARBURTON AIRFIELD,05/01/2012,9.6,0.0, ,40.1,22.1,63,19,4.31,26.79
WARBURTON AIRFIELD,06/01/2012,8.7,0.0, ,39.6,27.2,99,26,4.75,25.87
WARBURTON AIRFIELD,07/01/2012,4.5,9.6, ,32.3,22.3,99,55,3.28,16.09
WARBURTON AIRFIELD,08/01/2012,4.8,23.0, ,30.9,21.8,99,42,3.70,15.52
WARBURTON AIRFIELD,09/01/2012,1.4,4.6, ,19.5,18.9,99,81,6.09,3.29
WARBURTON AIRFIELD,10/01/2012,0.9,34.8, ,22.0,16.7,99,97,5.51,3.98
WARBURTON AIRFIELD,11/01/2012,2.7,6.8, ,24.5,17.0,98,72,5.42,10.39
WARBURTON AIRFIELD,12/01/2012,2.8,0.0, ,25.0,19.8,99,54,4.14,6.79
WARBURTON AIRFIELD,13/01/2012,2.3,15.8, ,22.8,16.8,99,68,5.34,6.56
WARBURTON AIRFIELD,14/01/2012,1.3,11.0, ,21.4,17.6,100,91,4.43,5.63
WARBURTON AIRFIELD,15/01/2012,2.7,17.8, ,28.8,18.1,100,66,3.47,8.63
WARBURTON AIRFIELD,16/01/2012,7.4,0.2, ,34.9,19.3,98,32,3.29,29.18
WARBURTON AIRFIELD,17/01/2012,8.1,0.0, ,37.1,22.2,88,27,3.47,29.00
WARBURTON AIRFIELD,18/01/2012,8.3,0.0, ,34.7,24.2,69,36,5.61,24.89
WARBURTON AIRFIELD,19/01/2012,9.4,0.0, ,37.0,24.9,60,29,5.42,26.33
WARBURTON AIRFIELD,20/01/2012,10.0,0.0, ,38.9,23.9,56,23,5.23,26.83
WARBURTON AIRFIELD,21/01/2012,10.1,0.0, ,40.0,24.2,57,20,4.75,27.99
WARBURTON AIRFIELD,22/01/2012,10.5,0.2, ,40.6,26.5,60,23,5.64,26.17
WARBURTON AIRFIELD,23/01/2012,7.5,0.0, ,38.0,21.9,87,30,3.28,25.20
WARBURTON AIRFIELD,24/01/2012,9.0,0.0, ,36.8,23.0,77,27,4.56,29.81
WARBURTON AIRFIELD,25/01/2012,10.7,0.0, ,37.9,24.8,54,20,5.71,29.96
WARBURTON AIRFIELD,26/01/2012,10.8,0.0, ,37.3,24.3,51,16,5.70,29.88
WARBURTON AIRFIELD,27/01/2012,9.2,0.0, ,36.7,23.0,62,18,4.17,29.49
WARBURTON AIRFIELD,28/01/2012,8.9,0.0, ,38.1,20.6,64,12,3.40,30.31
WARBURTON AIRFIELD,29/01/2012,8.7,0.0, ,39.5,20.6,60,13,2.98,30.16
WARBURTON AIRFIELD,30/01/2012,10.2,0.0, ,33.6,21.9,63,14,6.50,29.70
WARBURTON AIRFIELD,31/01/2012,8.9,0.0, ,30.6,18.9,48,23,5.54,29.91
Totals:,,222.4,128.6, ,,,,,, 
