'IDCKWCDE11,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for COLLIE EAST Western Australia for September 2012,,,,,,,,,,
Issued at 22:38 GMT on Monday 01 October 2012,,,,,,,,,,
© Copyright Commonwealth of Australia 2012 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
COLLIE EAST,01/09/2012,2.0,5.8, ,18.3,7.2,95,61,1.60,13.08
COLLIE EAST,02/09/2012,1.7,0.4, ,17.8,3.6,95,63,1.28,10.76
COLLIE EAST,03/09/2012,1.7,1.0, ,16.8,5.5,95,71,4.21,7.90
COLLIE EAST,04/09/2012,1.4,24.6, ,12.1,5.6,91,71,3.56,7.31
COLLIE EAST,05/09/2012,1.7,6.6, ,16.3,4.9,92,72,2.18,10.88
COLLIE EAST,06/09/2012,1.9,4.4, ,16.8,2.3,95,48,1.07,13.72
COLLIE EAST,07/09/2012,2.6,0.0, ,17.8,2.1,94,49,2.02,18.70
COLLIE EAST,08/09/2012,3.0,0.0, ,22.8,4.3,94,33,1.50,19.13
COLLIE EAST,09/09/2012,3.1,0.0, ,26.1,3.0,94,25,1.38,16.70
COLLIE EAST,10/09/2012,2.2,0.0, ,21.0,9.8,94,61,1.67,12.39
COLLIE EAST,11/09/2012,2.2,2.4, ,18.3,10.0,95,53,1.82,12.77
COLLIE EAST,12/09/2012,1.8,0.4, ,17.2,1.6,94,47,0.60,13.36
COLLIE EAST,13/09/2012,2.4,0.0, ,19.2,0.7,95,42,0.62,19.99
COLLIE EAST,14/09/2012,2.8,0.0, ,22.5,2.3,94,26,0.87,20.30
COLLIE EAST,15/09/2012,3.2,0.0, ,24.6,2.3,93,23,1.07,20.48
COLLIE EAST,16/09/2012,3.6,0.0, ,23.5,8.4,93,45,2.38,20.68
COLLIE EAST,17/09/2012,4.2,0.0, ,25.9,9.2,93,36,2.87,20.87
COLLIE EAST,18/09/2012,2.5,7.6, ,19.8,11.0,94,65,2.69,14.05
COLLIE EAST,19/09/2012,2.8,0.2, ,19.2,3.6,94,48,1.62,19.54
COLLIE EAST,20/09/2012,2.7,3.6, ,18.8,8.3,95,61,3.65,16.43
COLLIE EAST,21/09/2012,2.2,8.2, ,17.5,13.2,92,73,5.83,10.31
COLLIE EAST,22/09/2012,2.4,21.8, ,15.1,6.2,92,53,2.27,16.19
COLLIE EAST,23/09/2012,2.6,0.6, ,17.4,-0.2,95,43,0.72,21.88
COLLIE EAST,24/09/2012,3.0,0.0, ,18.6,2.2,94,50,2.40,19.82
COLLIE EAST,25/09/2012,2.6,6.2, ,17.1,12.0,90,60,3.93,13.66
COLLIE EAST,26/09/2012,2.4,7.0, ,15.6,9.4,91,64,3.55,14.09
COLLIE EAST,27/09/2012,2.2,27.4, ,12.8,5.2,93,62,2.33,15.70
COLLIE EAST,28/09/2012,1.9,3.0, ,14.1,-0.4,94,51,0.95,13.63
COLLIE EAST,29/09/2012,2.6,0.0, ,18.0,4.7,93,47,0.99,17.59
COLLIE EAST,30/09/2012,3.6,0.0, ,25.5,1.8,94,25,0.95,23.36
Totals:,,75,131.2, ,,,,,, 
