'IDCKWCDE11,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for COLLIE EAST Western Australia for May 2010,,,,,,,,,,
Issued at 04:44 GMT on Monday 26 July 2010,,,,,,,,,,
© Copyright Commonwealth of Australia 2010 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
COLLIE EAST,01/05/2010,2.0,2.2, ,21.2,10.7,96,47,1.04,15.45
COLLIE EAST,02/05/2010,2.1,0.2, ,21.7,3.4,95,41,1.14,16.70
COLLIE EAST,03/05/2010,2.0,1.2, ,21.0,6.3,94,43,1.12,16.01
COLLIE EAST,04/05/2010,2.1,0.0, ,20.0,3.9,91,38,1.23,17.17
COLLIE EAST,05/05/2010,2.0,0.2, ,23.8,1.9,93,33,0.61,17.23
COLLIE EAST,06/05/2010,1.8,0.0, ,24.2,1.3,94,33,0.55,16.34
COLLIE EAST,07/05/2010,2.1,0.0, ,26.2,7.5,96,34,0.93,15.97
COLLIE EAST,08/05/2010,2.1,0.0, ,25.1,3.0,94,46,0.93,16.52
COLLIE EAST,09/05/2010,1.6,0.8, ,20.4,7.5,95,54,0.84,13.30
COLLIE EAST,10/05/2010,1.4,0.0, ,15.7,5.3,93,49,1.14,12.03
COLLIE EAST,11/05/2010,1.9,0.0, ,20.1,-0.3,93,39,1.03,16.40
COLLIE EAST,12/05/2010,1.7,0.8, ,21.5,0.3,92,54,1.15,14.96
COLLIE EAST,13/05/2010,1.4,1.2, ,16.3,7.3,92,58,1.49,11.49
COLLIE EAST,14/05/2010,1.5,1.2, ,17.2,1.1,95,43,1.14,13.65
COLLIE EAST,15/05/2010,1.2,0.0, ,16.9,3.6,92,55,0.65,11.79
COLLIE EAST,16/05/2010,1.4,1.2, ,19.0,6.8,93,64,1.14,11.91
COLLIE EAST,17/05/2010,1.6,0.0, ,20.7,8.3,93,42,0.80,14.69
COLLIE EAST,18/05/2010,1.7,0.0, ,23.8,4.3,94,30,0.86,14.62
COLLIE EAST,19/05/2010,1.4,0.0, ,21.9,3.4,93,47,0.49,14.87
COLLIE EAST,20/05/2010,1.7,0.2, ,25.7,5.7,95,29,0.65,14.76
COLLIE EAST,21/05/2010,2.0,0.2, ,23.8,5.8,92,33,1.60,11.39
COLLIE EAST,22/05/2010,1.4,14.4, ,18.8,11.9,95,71,1.93,9.36
COLLIE EAST,23/05/2010,1.7,10.6, ,16.0,10.9,91,52,2.65,10.70
COLLIE EAST,24/05/2010,1.1,0.2, ,17.5,4.6,95,55,0.73,11.01
COLLIE EAST,25/05/2010,1.1,0.0, ,17.6,7.7,94,58,0.60,11.19
COLLIE EAST,26/05/2010,1.8,0.2, ,19.6,9.3,91,53,2.34,12.72
COLLIE EAST,27/05/2010,1.4,7.0, ,17.6,8.4,95,69,2.19,11.61
COLLIE EAST,28/05/2010,1.3,2.2, ,19.5,4.2,95,60,0.86,13.62
COLLIE EAST,29/05/2010,1.3,0.2, ,19.8,6.6,95,55,0.92,13.01
COLLIE EAST,30/05/2010,1.2,0.0, ,21.7,1.6,94,40,0.56,13.50
COLLIE EAST,31/05/2010,1.1,0.0, ,19.9,7.1,94,67,0.47,11.53
Totals:,,50.1,44.2, ,,,,,, 
