'IDCKWCDE11,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for COLLIE EAST Western Australia for July 2013,,,,,,,,,,
Issued at 22:30 GMT on Thursday 01 August 2013,,,,,,,,,,
© Copyright Commonwealth of Australia 2013 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
COLLIE EAST,01/07/2013,1.1,0.0, ,19.8,0.0,94,50,0.74,12.60
COLLIE EAST,02/07/2013,1.0,0.0, ,18.9,2.8,94,49,0.78,8.62
COLLIE EAST,03/07/2013,1.0,1.0, ,15.4,7.2,94,57,0.85,9.07
COLLIE EAST,04/07/2013,0.9,1.8, ,14.6,0.6,95,57,0.71,9.80
COLLIE EAST,05/07/2013,0.8,0.0, ,16.0,-0.4,94,50,0.34,12.29
COLLIE EAST,06/07/2013,0.9,0.0, ,13.9,-1.4,95,56,0.76,9.31
COLLIE EAST,07/07/2013,0.9,0.2, ,15.2,-2.0,94,39,0.49,13.06
COLLIE EAST,08/07/2013,1.0,0.0, ,15.9,-3.7,92,40,0.76,12.12
COLLIE EAST,09/07/2013,0.9,0.0, ,14.8,0.9,94,61,1.22,3.73
COLLIE EAST,10/07/2013,0.9,13.6, ,15.4,5.2,96,72,0.88,9.31
COLLIE EAST,11/07/2013,0.9,0.2, ,15.8,4.8,95,68,0.75,6.86
COLLIE EAST,12/07/2013,1.2,0.0, ,18.1,4.8,95,50,0.89,12.49
COLLIE EAST,13/07/2013,1.2,0.0, ,18.8,2.0,95,60,1.13,10.01
COLLIE EAST,14/07/2013,1.3,1.0, ,19.7,4.1,96,70,2.11,9.40
COLLIE EAST,15/07/2013,1.6,3.2, ,20.4,12.1,94,65,3.02,7.75
COLLIE EAST,16/07/2013,0.9,6.6, ,13.8,4.8,96,74,2.02,5.35
COLLIE EAST,17/07/2013,1.2,22.8, ,12.0,4.6,92,60,2.05,11.13
COLLIE EAST,18/07/2013,1.0,0.0, ,15.0,1.8,94,61,0.66,10.57
COLLIE EAST,19/07/2013,1.1,0.0, ,13.8,2.3,95,53,1.42,9.22
COLLIE EAST,20/07/2013,1.2,0.0, ,13.3,1.2,94,55,1.58,9.73
COLLIE EAST,21/07/2013,0.8,0.0, ,11.3,0.7,93,58,0.46,7.15
COLLIE EAST,22/07/2013,1.4,0.0, ,16.1,-1.6,93,41,1.26,13.42
COLLIE EAST,23/07/2013,2.4,0.0, ,20.4,0.6,93,38,3.04,10.40
COLLIE EAST,24/07/2013,1.4,39.4, ,16.3,6.9,94,59,1.74,12.38
COLLIE EAST,25/07/2013,1.3,1.6, ,17.3,6.7,95,64,1.93,8.85
COLLIE EAST,26/07/2013,1.2,21.2, ,13.2,9.5,92,69,2.99,5.84
COLLIE EAST,27/07/2013,1.5,22.8, ,17.2,5.5,94,64,2.28,12.04
COLLIE EAST,28/07/2013,1.4,0.2, ,16.8,5.4,95,56,1.46,10.97
COLLIE EAST,29/07/2013,1.3,1.2, ,17.3,9.9,95,64,1.04,10.56
COLLIE EAST,30/07/2013,1.5,3.6, ,18.3,6.2,96,58,1.73,11.35
COLLIE EAST,31/07/2013,1.5,6.4, ,17.6,11.3,94,67,1.82,10.14
Totals:,,36.7,146.8, ,,,,,, 
