'IDCKWCDE11,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for COLLIE EAST Western Australia for February 2016,,,,,,,,,,
Issued at 22:30 GMT on Tuesday 01 March 2016,,,,,,,,,,
© Copyright Commonwealth of Australia 2016 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
COLLIE EAST,01/02/2016,4.0,0.0, ,22.0,4.6,94,34,1.63,23.91
COLLIE EAST,02/02/2016,4.9,0.2, ,25.6,5.7,92,33,1.73,27.87
COLLIE EAST,03/02/2016,5.9,0.0, ,29.1,8.7,89,23,1.93,30.30
COLLIE EAST,04/02/2016,6.0,0.0, ,32.9,10.4,88,19,1.48,29.85
COLLIE EAST,05/02/2016,5.9,0.0, ,34.4,10.6,89,19,1.29,29.14
COLLIE EAST,06/02/2016,6.7,0.0, ,33.3,15.3,86,27,2.46,29.54
COLLIE EAST,07/02/2016,7.3,0.0, ,37.2,16.2,82,19,2.27,29.57
COLLIE EAST,08/02/2016,7.1,0.0, ,39.9,14.6,84,9,1.75,29.36
COLLIE EAST,09/02/2016,7.2,0.0, ,40.3,14.0,78,10,1.78,29.20
COLLIE EAST,10/02/2016,7.3,0.0, ,39.5,17.2,87,14,2.07,28.68
COLLIE EAST,11/02/2016,7.2,0.0, ,37.9,17.1,87,15,2.08,29.05
COLLIE EAST,12/02/2016,5.9,0.0, ,30.8,14.6,90,34,2.28,27.93
COLLIE EAST,13/02/2016,5.8,0.0, ,26.8,11.9,87,29,2.88,28.60
COLLIE EAST,14/02/2016,5.7,0.0, ,27.5,9.2,86,26,2.67,28.14
COLLIE EAST,15/02/2016,6.7,0.0, ,30.1,13.0,77,23,3.46,27.56
COLLIE EAST,16/02/2016,6.8,0.0, ,35.1,14.6,71,21,2.46,27.43
COLLIE EAST,17/02/2016,6.4,0.0, ,36.5,14.2,78,19,2.02,25.78
COLLIE EAST,18/02/2016,5.3,0.0, ,27.1,17.2,73,39,3.83,19.47
COLLIE EAST,19/02/2016,3.8,0.0, ,24.3,15.4,89,47,3.93,13.98
COLLIE EAST,20/02/2016,5.8,0.2, ,31.5,16.3,75,30,2.48,24.36
COLLIE EAST,21/02/2016,5.0,0.0, ,29.3,14.9,85,47,2.39,23.78
COLLIE EAST,22/02/2016,4.6,0.4, ,24.9,16.3,90,38,2.71,22.17
COLLIE EAST,23/02/2016,3.2,0.0, ,22.8,7.4,92,44,1.53,16.71
COLLIE EAST,24/02/2016,4.2,1.0, ,23.8,7.2,93,29,1.65,23.66
COLLIE EAST,25/02/2016,4.6,0.0, ,25.6,5.1,90,27,1.73,26.63
COLLIE EAST,26/02/2016,5.9,0.0, ,34.3,10.0,87,21,2.03,25.77
COLLIE EAST,27/02/2016,6.2,0.0, ,37.7,14.9,75,27,1.95,24.70
COLLIE EAST,28/02/2016,4.2,0.0, ,28.4,17.9,89,46,2.71,16.82
COLLIE EAST,29/02/2016,3.1,0.0, ,23.6,9.2,93,51,1.93,15.65
Totals:,,162.7,1.8, ,,,,,, 
