'IDCKWCDE11,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for CAPE LEEUWIN Western Australia for April 2014,,,,,,,,,,
Issued at 22:31 GMT on Thursday 01 May 2014,,,,,,,,,,
© Copyright Commonwealth of Australia 2014 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
CAPE LEEUWIN,01/04/2014,4.6,3.2, ,20.5,15.3,72,41,6.83,15.56
CAPE LEEUWIN,02/04/2014,3.4,0.0, ,19.7,14.5,77,53,5.41,12.32
CAPE LEEUWIN,03/04/2014,4.1,0.0, ,22.0,12.6,85,53,7.07,18.87
CAPE LEEUWIN,04/04/2014,4.0,0.0, ,24.0,14.4,84,39,4.27,15.04
CAPE LEEUWIN,05/04/2014,3.5,1.0, ,23.5,17.2,82,56,3.20,17.73
CAPE LEEUWIN,06/04/2014,3.8,0.0, ,24.8,18.2,82,60,5.44,15.59
CAPE LEEUWIN,07/04/2014,2.6,1.2, ,19.3,17.3,93,65,6.75,9.75
CAPE LEEUWIN,08/04/2014,4.6,4.6, ,24.8,14.5,84,48,7.12,16.45
CAPE LEEUWIN,09/04/2014,6.0,0.0, ,29.7,16.3,87,32,7.09,14.64
CAPE LEEUWIN,10/04/2014,4.6,0.0, ,27.3,18.8,88,37,4.40,17.12
CAPE LEEUWIN,11/04/2014,5.3,0.0, ,29.1,19.3,88,34,5.46,16.93
CAPE LEEUWIN,12/04/2014,4.6,0.0, ,24.4,19.0,85,42,6.87,14.96
CAPE LEEUWIN,13/04/2014,3.0,0.0, ,22.0,19.3,86,75,11.15,12.37
CAPE LEEUWIN,14/04/2014,3.2,0.0, ,22.7,18.0,87,68,5.34,16.15
CAPE LEEUWIN,15/04/2014,3.2,0.0, ,22.6,19.4,91,60,8.49,9.13
CAPE LEEUWIN,16/04/2014,3.3,1.0, ,21.0,17.5,74,56,5.82,9.15
CAPE LEEUWIN,17/04/2014,3.4,0.4, ,22.8,17.7,87,58,7.53,9.44
CAPE LEEUWIN,18/04/2014,3.2,0.0, ,22.6,14.3,86,57,4.74,15.43
CAPE LEEUWIN,19/04/2014,3.2,0.0, ,21.7,17.7,76,52,5.02,7.92
CAPE LEEUWIN,20/04/2014,2.2,12.0, ,18.9,14.6,94,60,5.30,6.73
CAPE LEEUWIN,21/04/2014,3.6,1.0, ,20.9,15.0,81,39,4.90,12.81
CAPE LEEUWIN,22/04/2014,2.8,0.0, ,20.2,15.8,81,48,4.24,8.29
CAPE LEEUWIN,23/04/2014,3.1,0.0, ,21.2,15.9,86,50,5.27,10.03
CAPE LEEUWIN,24/04/2014,2.9,0.0, ,21.0,14.6,83,66,6.80,11.23
CAPE LEEUWIN,25/04/2014,3.9,0.0, ,21.7,16.0,74,56,7.89,13.11
CAPE LEEUWIN,26/04/2014,3.9,0.0, ,24.7,15.6,83,55,7.47,11.89
CAPE LEEUWIN,27/04/2014,3.1,0.0, ,20.7,17.0,95,57,10.44,8.51
CAPE LEEUWIN,28/04/2014,3.9,5.6, ,17.6,12.5,80,46,11.82,9.75
CAPE LEEUWIN,29/04/2014,3.1,2.4, ,19.9,13.5,89,51,6.92,9.99
CAPE LEEUWIN,30/04/2014,3.4,0.0, ,20.5,16.7,89,47,7.34,10.40
Totals:,,109.5,32.4, ,,,,,, 
